baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-t,baseOrder,grp-ref-m,dam-lev,jac,id
ref-m.1.5.10.1.1-ref-m.1.5.10.1.12,ref-t.1.5.8.6.16-ref-t.1.5.8.6.32,66443,66511,ref-m.1.5.10.1.1,ref-m.1.5.10.1.12,160322,160430,ref-t.1.5.8.6.16,ref-t.1.5.8.6.32,שביעית משמטת את המלוה בשטר ושלא בשטר הקפת החנות אינה משמטת ואם ,שהשביעית משמטת מלוה כך שביעית משמטת שבועה דבר שהשביעית משמטתו משמטת שבועתו ודבר שאין השביעי' משמטתו אין ,12,17,859,859.0,565,565.0,0.6057692307692307,0.8823529411764706,1020000398
ref-m.1.5.10.3.23-ref-m.1.5.10.3.33,ref-t.1.2.4.20.17-ref-t.1.2.4.20.26,67007,67057,ref-m.1.5.10.3.23,ref-m.1.5.10.3.33,50402,50447,ref-t.1.2.4.20.17,ref-t.1.2.4.20.26,השמר לך פן יהיה דבר עם לבבך בליעל וגומר התקין הלל ,השמר לך פן יהיה דבר עם לבבך בליעל לאמר ולהלן ,11,10,182,182.0,566,566.0,0.2,0.41666666666666663,1020000399
ref-m.1.5.10.6.24-ref-m.1.5.10.6.34,ref-t.1.5.8.10.21-ref-t.1.5.8.10.27,67498,67557,ref-m.1.5.10.6.24,ref-m.1.5.10.6.34,161163,161198,ref-t.1.5.8.10.21,ref-t.1.5.8.10.27,ר' חוצפית אומ' כותבין לאשה על נכסי,ר' חוצפית אומ' כותבין לאשה על נכסי,7,7,860,860.0,567,567.0,0.0,0.0,1020000400
ref-m.1.5.10.8.22-ref-m.1.5.10.8.45,ref-t.4.5.3.8.1-ref-t.4.5.3.8.21,67884,67998,ref-m.1.5.10.8.22,ref-m.1.5.10.8.45,937376,937481,ref-t.4.5.3.8.1,ref-t.4.5.3.8.21,רוצח שגלה לעיר מקלט ורצו אנשי העיר לכבדו יאמר להם רוצח אני אמרו לו אף על פי כן יקבל מהם שנאמר וזה דבר הרוצח ,רוצח שגלה לעיר מקלט ורצו אנשי העיר לכבדו יאמר להם רוצח אני לא יאמר את הדבר וישנה שנ' וזה דבר הרצח ,24,21,5442,5442.0,569,569.0,0.24074074074074073,0.368421052631579,1020000401
ref-m.1.5.10.9.17-ref-m.1.5.10.9.33,ref-t.1.1.3.3.36-ref-t.1.1.3.3.48,68089,68182,ref-m.1.5.10.9.17,ref-m.1.5.10.9.33,9873,9943,ref-t.1.1.3.3.36,ref-t.1.1.3.3.48,ואם החזיר רוח חכמים נוחה ממנו כל המטלטלין נקנין במשיכה וכל המקיים את דברו רוח חכמים נוחה ,שרוח הבריות נוחה ממנו רוח המקום נוחה ממנו כל שאין רוח הבריות נוחה ,17,13,18,16.0,572,570.0,0.5842696629213483,0.7777777777777778,1020000402
ref-m.1.5.10.9.17-ref-m.1.5.10.9.32,ref-t.4.2.3.14.53-ref-t.4.2.3.14.61,68089,68177,ref-m.1.5.10.9.17,ref-m.1.5.10.9.32,796735,796778,ref-t.4.2.3.14.53,ref-t.4.2.3.14.61,כל המבטל את דבריו אין רוח חכמים נוחה הימנו,כל המבטל את דבריו אין רוח חכמים נוחה הימנו,14,9,4855,4855.0,570,570.0,0.0,0.0,1020000403
ref-m.1.6.1.1.4-ref-m.1.6.1.2.6,ref-t.1.4.1.6.46-ref-t.1.4.1.7.11,68203,68364,ref-m.1.6.1.1.4,ref-m.1.6.1.2.6,88862,88951,ref-t.1.4.1.6.46,ref-t.1.4.1.7.11,ואם תרמו אין תרומתן תרומה החרש והשוטה והקטן והתורם את שאינו שלו עובד כוכבים שתרם את של ישראל אפילו ברשות אין תרומתו תרומה חרש המדבר ואינו שומע לא יתרום ,שאין הגורן נכנס אלא אם כן נתרם פועלים שתרמו את הבור אין תרומתן תרומ' ואם היה בור קטן ,29,18,392,388.0,573,573.0,0.6578947368421053,0.7407407407407407,1020000404
ref-m.1.6.1.1.25-ref-m.1.6.1.2.18,ref-t.1.7.3.7.65-ref-t.1.7.3.7.79,68320,68426,ref-m.1.6.1.1.25,ref-m.1.6.1.2.18,187289,187373,ref-t.1.7.3.7.65,ref-t.1.7.3.7.79,תרומתו תרומה חרש המדבר ואינו שומע לא יתרום ואם תרם תרומתו תרומה חרש שדברו בו חכמים בכל מקום שאינו לא ,בה חכמים היתיר לא למעשרות ולא לשביעית כשהוא תורם תורם מכל אחד ואחד שאין תורמין ,20,15,1029,1029.0,574,573.0,0.7227722772277227,0.8333333333333334,1020000405
ref-m.1.6.1.1.25-ref-m.1.6.1.3.3,ref-t.2.12.3.24.8-ref-t.2.12.3.26.19,68320,68455,ref-m.1.6.1.1.25,ref-m.1.6.1.3.3,506411,506592,ref-t.2.12.3.24.8,ref-t.2.12.3.26.19,ולתרומתו הביא לתרומתו אין חבר לוקח ממנו לא לחטאתו ולא לתרומתו הביא לתרומתו לחטאתו ולתרומתו של חטאת חבר לוקח הימנו לחטאתו ולתרומתו לתרומתו אין חבר לוקח הימנו לא לחטאתו ולא,ולתרומתו הביא לתרומתו אין חבר לוקח ממנו לא לחטאתו ולא לתרומתו הביא לתרומתו לחטאתו ולתרומתו של חטאת חבר לוקח הימנו לחטאתו ולתרומתו לתרומתו אין חבר לוקח הימנו לא לחטאתו ולא,22,30,2722,2722.0,575,575.0,0.0,0.0,1020000406
ref-m.1.6.1.5.3-ref-m.1.6.1.5.8,ref-t.1.2.1.11.9-ref-t.1.2.1.11.14,68716,68747,ref-m.1.6.1.5.3,ref-m.1.6.1.5.8,37412,37444,ref-t.1.2.1.11.9,ref-t.1.2.1.11.14,מן הלקט ומן השכחה ומן הפאה ,מן הלקט ומן השכחה ומן הפיאה ,6,6,116,113.0,589,577.0,0.03571428571428571,0.0,1020000407
ref-m.1.6.1.5.3-ref-m.1.6.1.5.8,ref-t.1.2.2.10.21-ref-t.1.2.2.10.26,68716,68747,ref-m.1.6.1.5.3,ref-m.1.6.1.5.8,39123,39152,ref-t.1.2.2.10.21,ref-t.1.2.2.10.26,מן הלקט ומן השכחה ומן הפאה ,מן הלקט מן השכחה ומן הפאה ,6,6,126,123.0,590,577.0,0.037037037037037035,0.0,1020000408
ref-m.1.6.1.3.9-ref-m.1.6.1.4.2,ref-t.1.4.1.5.135-ref-t.1.4.1.6.19,68481,68594,ref-m.1.6.1.3.9,ref-m.1.6.1.4.2,88626,88735,ref-t.1.4.1.5.135,ref-t.1.4.1.6.19,תרומתו תרומה רבי יוסי אומר אם עד שלא בא לעונת נדרים אין תרומתו תרומה ומשבא לעונת נדרים תרומתו תרומה אין תורמין ,שתרמו ברשות אריס שתרם ובא בעל הבית ועכב אם עד שלא תרם עכב אין תרומתו תרומה ואם משתרם עכב תרומתו תרומה ,21,21,385,385.0,577,577.0,0.5945945945945946,0.7222222222222222,1020000409
ref-m.1.6.1.4.10-ref-m.1.6.1.5.2,ref-t.1.4.1.6.44-ref-t.1.4.1.7.16,68630,68715,ref-m.1.6.1.4.10,ref-m.1.6.1.5.2,88849,88983,ref-t.1.4.1.6.44,ref-t.1.4.1.7.16,שאין הגורן נכנס אלא אם כן נתרם פועלים שתרמו את הבור אין תרומתן תרומ' ואם היה בור קטן ואחרים משתמשין בו תרומתן תרומה,תרומתו תרומה שאין הגורן נכנס אלא אם כן נתרם פועלים שתרמו את הבור אין תרומתן תרומ' ואם היה בור קטן ואחרים משתמשין בו תרומתן תרומה,15,23,390,390.0,587,587.0,0.1015625,0.05555555555555558,1020000410
ref-m.1.6.1.3.20-ref-m.1.6.1.5.3,ref-t.1.4.2.5.26-ref-t.1.4.2.6.9,68534,68718,ref-m.1.6.1.3.20,ref-m.1.6.1.5.3,91859,91934,ref-t.1.4.2.5.26,ref-t.1.4.2.6.9,אין תורמין בית הלל אומ' תורמין כיצד אין תורמין מן החדש על הישן אין תורמין בית הלל אומ' תורמין כיצד אין תורמין מן החדש על הישן אין תורמין,אין תורמין בית הלל אומ' תורמין כיצד אין תורמין מן החדש על הישן אין תורמין בית הלל אומ' תורמין כיצד אין תורמין מן החדש על הישן אין תורמין,19,15,405,405.0,579,579.0,0.0,0.0,1020000411
ref-m.1.6.1.3.22-ref-m.1.6.1.4.11,ref-t.1.4.3.14.1-ref-t.1.4.3.14.14,68545,68639,ref-m.1.6.1.3.22,ref-m.1.6.1.4.11,98213,98286,ref-t.1.4.3.14.1,ref-t.1.4.3.14.14,תרומה ומשבא לעונת נדרים תרומתו תרומה אין תורמין זיתים על השמן ולא ענבים על היין ואם תרמו ,אין תורמין שמן על זתים הנכתשין ולא יין על הענבים הנדרכות אם תרם תרומה ,17,14,426,426.0,583,578.0,0.6853932584269663,0.46153846153846156,1020000412
ref-m.1.6.1.3.20-ref-m.1.6.1.4.4,ref-t.1.4.3.14.38-ref-t.1.4.3.14.52,68534,68603,ref-m.1.6.1.3.20,ref-m.1.6.1.4.4,98423,98503,ref-t.1.4.3.14.38,ref-t.1.4.3.14.52,אין תורמין מודים שאם תרם שצריך לתרום שנייה התורם זתים על,תורמין ובית הלל או' אין תורמין מודים שאם תרם שצריך לתרום שנייה התורם זתים על,12,15,438,438.0,578,578.0,0.2631578947368421,0.30000000000000004,1020000413
ref-m.1.6.1.3.26-ref-m.1.6.1.4.11,ref-t.1.4.3.14.84-ref-t.1.4.3.15.3,68571,68639,ref-m.1.6.1.3.26,ref-m.1.6.1.4.11,98691,98772,ref-t.1.4.3.14.84,ref-t.1.4.3.15.3,שמן וענבים ראשונות יין תרומה ואין צריך לתרום שנייה התורם זתים על,זתים הראשונה שמן וענבים ראשונות יין תרומה ואין צריך לתרום שנייה התורם זתים על,11,14,445,445.0,584,584.0,0.16883116883116883,0.0,1020000414
ref-m.1.6.1.4.2-ref-m.1.6.1.4.9,ref-t.1.4.4.3.1-ref-t.1.4.4.3.20,68588,68629,ref-m.1.6.1.4.2,ref-m.1.6.1.4.9,100751,100853,ref-t.1.4.4.3.1,ref-t.1.4.4.3.20,תורמין זיתים על השמן ולא ענבים על היין ,תורמין קלופסין על זיתי שמן ולא זיתי שמן על הקלופסין ר' יהודה או' אף זיתי שמן על הקלופסין תורמין יין ,8,20,460,457.0,586,577.0,0.69,0.5454545454545454,1020000415
ref-m.1.6.1.3.20-ref-m.1.6.1.4.11,ref-t.1.4.4.6.25-ref-t.1.4.4.7.1,68534,68639,ref-m.1.6.1.3.20,ref-m.1.6.1.4.11,101816,101878,ref-t.1.4.4.6.25,ref-t.1.4.4.7.1,אין תרומתו תרומה ומשבא לעונת נדרים תרומתו תרומה אין תורמין זיתים על השמן ולא ענבים על היין ואם תרמו ,תורמין חומץ על יין אפי' תורמין אין תורמין אלא לפי חשבון התורם ,19,12,477,465.0,580,577.0,0.65,0.8,1020000416
ref-m.1.6.1.5.3-ref-m.1.6.1.5.11,ref-t.1.4.7.10.5-ref-t.1.4.7.10.13,68716,68764,ref-m.1.6.1.5.3,ref-m.1.6.1.5.11,117365,117412,ref-t.1.4.7.10.5,ref-t.1.4.7.10.13,מן הלקט ומן השכחה ומן הפאה ומן ההפקר ולא ,מן הלקט מן השכחה ומן הפאה ומן התבואה שלא ,9,9,612,608.0,591,577.0,0.17073170731707318,0.4444444444444444,1020000417
ref-m.1.6.1.5.49-ref-m.1.6.1.5.62,ref-t.1.3.1.9.1-ref-t.1.3.1.9.15,68958,69032,ref-m.1.6.1.5.49,ref-m.1.6.1.5.62,52016,52096,ref-t.1.3.1.9.1,ref-t.1.3.1.9.15,על פירות חוצה לארץ חייבין פירות חוצה לארץ שרבו על פירות ארץ ישראל שרבו על פירות חוצה לארץ חייבין פירות חוצה לארץ שרבו על,פירות ארץ ישראל שרבו על פירות חוצה לארץ חייבין פירות חוצה לארץ שרבו על פירות חוצה לארץ חייבין פירות חוצה לארץ שרבו על פירות,12,14,196,196.0,594,594.0,0.3170731707317073,0.0,1020000418
ref-m.1.6.1.5.49-ref-m.1.6.1.5.62,ref-t.1.3.4.13.95-ref-t.1.3.4.15.6,68958,69032,ref-m.1.6.1.5.49,ref-m.1.6.1.5.62,65992,66118,ref-t.1.3.4.13.95,ref-t.1.3.4.15.6,על פירות הארץ לפוטרן מן המעשרות מצרפין מפירות חוצה לארץ על פירות,החדש מצרפין מפירות חוצה לארץ על פירות הארץ כדי שירבו על פירות הארץ לפוטרן מן המעשרות מצרפין מפירות חוצה לארץ על פירות,13,20,229,229.0,595,595.0,0.452991452991453,0.2727272727272727,1020000419
ref-m.1.6.1.5.42-ref-m.1.6.1.6.5,ref-t.1.4.2.5.26-ref-t.1.4.2.6.22,68926,69096,ref-m.1.6.1.5.42,ref-m.1.6.1.6.5,91859,92001,ref-t.1.4.2.5.26,ref-t.1.4.2.6.22,אין תורמין בית הלל אומ' תורמין כיצד אין תורמין מן החדש על הישן אין תורמין מפירות שנה זו על פירות שנה שעברה ולא מפרות שנה שעברה על פירו',אין תורמין בית הלל אומ' תורמין כיצד אין תורמין מן החדש על הישן אין תורמין מפירות שנה זו על פירות שנה שעברה ולא מפרות שנה שעברה על פירו',33,28,410,410.0,592,592.0,0.0,0.0,1020000420
ref-m.1.6.1.5.49-ref-m.1.6.1.5.66,ref-t.1.4.2.9.4-ref-t.1.4.2.9.21,68958,69054,ref-m.1.6.1.5.49,ref-m.1.6.1.5.66,93327,93426,ref-t.1.4.2.9.4,ref-t.1.4.2.9.21,הארץ על פירות חוצה לארץ אין תורמין מפירות ארץ ישראל על פירות סוריא ולא מפירות סוריא על,מפירות הארץ על פירות חוצה לארץ אין תורמין מפירות ארץ ישראל על פירות סוריא ולא מפירות סוריא על,18,16,416,416.0,596,596.0,0.07526881720430108,0.0,1020000421
ref-m.1.6.1.5.66-ref-m.1.6.1.6.5,ref-t.1.4.5.8.35-ref-t.1.4.5.8.47,69050,69096,ref-m.1.6.1.5.66,ref-m.1.6.1.6.5,106783,106859,ref-t.1.4.5.8.35,ref-t.1.4.5.8.47,תרמו אין תרומתן תרומה חמשה לא יתרומו ואם תרמו ,מחמשים מניין שאם תרם ועלה בידו אחד מששים שתרומתו תרומה שנ' זאת התרומה ,9,13,505,503.0,600,592.0,0.6285714285714286,0.8461538461538461,1020000422
ref-m.1.6.1.6.19-ref-m.1.6.1.7.11,ref-t.1.4.3.4.35-ref-t.1.4.3.4.58,69177,69239,ref-m.1.6.1.6.19,ref-m.1.6.1.7.11,95807,95934,ref-t.1.4.3.4.35,ref-t.1.4.3.4.58,תרומה אין תורמין לא במדה ולא במשקל ולא במנין אבל תורם הוא ,יתרום במניין ר' יוסה בי ר' יהודה או' לא במדה ולא במדוד ולא במשקל ולא בשקול ולא במניין ולא במנוי אמ' לו מעשה שהיינו ,12,24,418,418.0,602,601.0,0.6086956521739131,0.6666666666666667,1020000423
ref-m.1.6.1.6.14-ref-m.1.6.1.7.5,ref-t.2.12.3.24.8-ref-t.2.12.3.26.19,69150,69207,ref-m.1.6.1.6.14,ref-m.1.6.1.7.5,506411,506592,ref-t.2.12.3.24.8,ref-t.2.12.3.26.19,לא יתרומו ואם תרמו תרומתן תרומה אין תורמין לא במדה ולא ,ולתרומתו הביא לתרומתו אין חבר לוקח ממנו לא לחטאתו ולא לתרומתו הביא לתרומתו לחטאתו ולתרומתו של חטאת חבר לוקח הימנו לחטאתו ולתרומתו לתרומתו אין חבר לוקח הימנו לא לחטאתו ולא ,11,30,2724,2722.0,601,601.0,0.7309941520467836,0.9230769230769231,1020000424
ref-m.1.6.1.8.1-ref-m.1.6.1.10.2,ref-t.1.4.3.14.1-ref-t.1.4.3.14.73,69372,69730,ref-m.1.6.1.8.1,ref-m.1.6.1.10.2,98213,98639,ref-t.1.4.3.14.1,ref-t.1.4.3.14.73,אין תורמין שמן על זתים הנכתשין ולא יין על הענבים הנדרכות אם תרם תרומה ויחזור ויתרום הראשונה מדמעת בפני עצמה וחייבין עליה חומש אבל לא שנייה וצריך להוצי' עליהן,אין תורמין שמן על זתים הנכתשין ולא יין על הענבים הנדרכות אם תרם תרומה ויחזור ויתרום הראשונה מדמעת בפני עצמה וחייבין עליה חומש אבל לא שנייה וצריך להוצי' עליהן,30,29,430,430.0,604,604.0,0.0,0.0,1020000425
ref-m.1.6.1.9.8-ref-m.1.6.1.9.18,ref-t.1.4.3.15.1-ref-t.1.4.3.16.6,69566,69627,ref-m.1.6.1.9.8,ref-m.1.6.1.9.18,98758,98970,ref-t.1.4.3.15.1,ref-t.1.4.3.16.6,שתורמין על אוכלן חוץ מגלעניהן התורם ענבים לשוק ועתיד לעשותן צימוקים,התורם זתים על זתים לאכילה הרי זה תורם על השמן הראויין לעשות דברי ר' רבן שמעון בן גמליאל או' תורמין על אוכלן חוץ מגלעניהן מודים בקולפסין שתורמין על אוכלן חוץ מגלעניהן התורם ענבים לשוק ועתיד לעשותן צימוקים,9,37,449,449.0,615,615.0,0.6699507389162561,0.5769230769230769,1020000426
ref-m.1.6.1.9.2-ref-m.1.6.1.9.17,ref-t.1.4.4.3.1-ref-t.1.4.4.3.20,69535,69624,ref-m.1.6.1.9.2,ref-m.1.6.1.9.17,100751,100853,ref-t.1.4.4.3.1,ref-t.1.4.4.3.20,שמן על זיתים הנכבשים ויין על ענבים לעשותם צמוקים הרי שתרם שמן על זיתים לאכילה וזיתים ,תורמין קלופסין על זיתי שמן ולא זיתי שמן על הקלופסין ר' יהודה או' אף זיתי שמן על הקלופסין תורמין יין ,16,20,461,457.0,613,603.0,0.68,0.8235294117647058,1020000427
ref-m.1.6.1.8.1-ref-m.1.6.1.8.17,ref-t.1.4.4.6.9-ref-t.1.4.4.7.1,69372,69469,ref-m.1.6.1.8.1,ref-m.1.6.1.8.17,101735,101878,ref-t.1.4.4.6.9,ref-t.1.4.4.7.1,יחזור ויתרום ר' ישמעאל בי ר' יוסה אומ' משם אביו תורמין יין על חומץ ואין תורמין חומץ על יין אפי' תורמין אין תורמין אלא לפי חשבון התורם,תרומה יחזור ויתרום ר' ישמעאל בי ר' יוסה אומ' משם אביו תורמין יין על חומץ ואין תורמין חומץ על יין אפי' תורמין אין תורמין אלא לפי חשבון התורם,16,28,469,469.0,603,603.0,0.04316546762589928,0.0,1020000428
ref-m.1.6.1.8.13-ref-m.1.6.1.8.17,ref-t.1.4.4.14.33-ref-t.1.4.4.14.45,69437,69469,ref-m.1.6.1.8.13,ref-m.1.6.1.8.17,104183,104259,ref-t.1.4.4.14.33,ref-t.1.4.4.14.45,תרם תרומתו תרומה ויחזור ויתרום ,שתרם ונתנה לכהן תרומתו תרומה ר' שמעון בן אלעזר אומ' תרומה ויחזור ויתרום ,5,13,481,481.0,609,603.0,0.5694444444444444,0.7272727272727273,1020000429
ref-m.1.6.1.8.19-ref-m.1.6.1.9.1,ref-t.1.4.5.6.66-ref-t.1.4.5.6.76,69479,69534,ref-m.1.6.1.8.19,ref-m.1.6.1.9.1,106112,106178,ref-t.1.4.5.6.66,ref-t.1.4.5.6.76,מדמעת בפני עצמה וחייבין עליה חומש אבל לא שניה ותורמין ,מדמעת ואין חייבין עליה חומש במי דברים אמורים בזמן שנתכוון לתרום ,10,11,502,501.0,612,603.0,0.59375,0.6428571428571428,1020000430
ref-m.1.6.1.8.13-ref-m.1.6.1.9.1,ref-t.2.4.2.1.48-ref-t.2.4.2.2.2,69437,69534,ref-m.1.6.1.8.13,ref-m.1.6.1.9.1,376556,376621,ref-t.2.4.2.1.48,ref-t.2.4.2.2.2,תרומה לתרום תורמין מן החדשה ואם לאו תורמין על הישנה נכנס לתרום,תרומה לתרום תורמין מן החדשה ואם לאו תורמין על הישנה נכנס לתרום,16,12,2084,2084.0,610,610.0,0.0,0.0,1020000431
ref-m.1.6.1.10.30-ref-m.1.6.2.1.7,ref-t.1.4.2.5.26-ref-t.1.4.2.6.9,69879,69938,ref-m.1.6.1.10.30,ref-m.1.6.2.1.7,91859,91934,ref-t.1.4.2.5.26,ref-t.1.4.2.6.9,ואם תרמו תרומתן תרומה אין תורמין מטהור על הטמא ואם תרמו ,אין תורמין בית הלל אומ' תורמין כיצד אין תורמין מן החדש על הישן אין תורמין ,11,15,407,405.0,619,618.0,0.5135135135135135,0.8461538461538461,1020000432
ref-m.1.6.1.10.32-ref-m.1.6.2.1.7,ref-t.1.4.3.14.1-ref-t.1.4.3.14.16,69889,69938,ref-m.1.6.1.10.32,ref-m.1.6.2.1.7,98213,98302,ref-t.1.4.3.14.1,ref-t.1.4.3.14.16,תרומתן תרומה אין תורמין מטהור על הטמא ואם תרמו ,אין תורמין שמן על זתים הנכתשין ולא יין על הענבים הנדרכות אם תרם תרומה ויחזור ויתרום ,9,16,427,425.0,622,618.0,0.6904761904761905,0.7692307692307692,1020000433
ref-m.1.6.1.10.30-ref-m.1.6.2.1.11,ref-t.1.4.4.6.9-ref-t.1.4.4.7.1,69879,69961,ref-m.1.6.1.10.30,ref-m.1.6.2.1.11,101735,101878,ref-t.1.4.4.6.9,ref-t.1.4.4.7.1,אומ' משם אביו תורמין יין על חומץ ואין תורמין חומץ על יין אפי' תורמין אין תורמין אלא לפי חשבון התורם,תרומה יחזור ויתרום ר' ישמעאל בי ר' יוסה אומ' משם אביו תורמין יין על חומץ ואין תורמין חומץ על יין אפי' תורמין אין תורמין אלא לפי חשבון התורם,15,28,470,470.0,620,620.0,0.28776978417266186,0.2857142857142857,1020000434
ref-m.1.6.1.10.20-ref-m.1.6.1.10.30,ref-t.6.1.2.6.14-ref-t.6.1.2.6.26,69826,69883,ref-m.1.6.1.10.20,ref-m.1.6.1.10.30,1244595,1244675,ref-t.6.1.2.6.14,ref-t.6.1.2.6.26,ולא מדבר שלא נגמרה מלאכתו על דבר שלא נגמרה מלאכתו ואם ,שמשנגמרה מלאכתה נסדקה אין שבריה שוין ותוכה מאדים בידוע שעד שלא נגמרה מלאכתה ,11,13,8309,8309.0,618,618.0,0.6447368421052632,0.8,1020000435
ref-m.1.6.2.1.39-ref-m.1.6.2.1.55,ref-t.1.3.8.8.38-ref-t.1.3.8.8.44,70096,70178,ref-m.1.6.2.1.39,ref-m.1.6.2.1.55,83749,83784,ref-t.1.3.8.8.38,ref-t.1.3.8.8.44,אחת תרומה טהורה ואחת תרומה טמאה לא,אחת תרומה טהורה ואחת תרומה טמאה לא,13,7,349,349.0,623,623.0,0.0,0.0,1020000436
