,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-y,grp-ref-sifre-n,dam-lev,jac,id
414,502,ref-y.3.4.1.5.3.33-ref-y.3.4.1.5.3.46,ref-sifre-n.30.1.61-ref-sifre-n.30.1.79,2727502,2727565,408524,408536,ref-y.3.4.1.5.3.33,ref-y.3.4.1.5.3.46,49471,49559,7395,7413,ref-sifre-n.30.1.61,ref-sifre-n.30.1.79,וכפר עליו מאשר חטא על הנפש חטא זה על עצמו שמנע עצמו מן היין ,וכפר עליו מאשר חטא על הנפש וכי על איזו נפש חטא בה שצריך כפרה על שציער עצמו מן היין ,12,18,1360.0,501.0,0.3855421686746988,0.4285714285714286,4070000415
415,504,ref-y.3.3.1.1.13.49-ref-y.3.3.1.1.13.55,ref-sifre-n.30.1.106-ref-sifre-n.30.1.112,2530976,2531011,378806,378812,ref-y.3.3.1.1.13.49,ref-y.3.3.1.1.13.55,49689,49724,7433,7439,ref-sifre-n.30.1.106,ref-sifre-n.30.1.112,שנאמר וכפר עליו מאשר חטא על הנפש ,שנאמר וכפר עליו מאשר חטא על הנפש ,6,6,1248.0,504.0,0.0,0.0,4070000416
416,505,ref-y.3.4.1.5.3.33-ref-y.3.4.1.5.3.38,ref-sifre-n.30.1.107-ref-sifre-n.30.1.112,2727502,2727530,408524,408529,ref-y.3.4.1.5.3.33,ref-y.3.4.1.5.3.38,49696,49724,7434,7439,ref-sifre-n.30.1.107,ref-sifre-n.30.1.112,וכפר עליו מאשר חטא על הנפש ,וכפר עליו מאשר חטא על הנפש ,5,5,1360.0,504.0,0.0,0.0,4070000417
417,506,ref-y.3.4.6.5.5.6-ref-y.3.4.6.5.5.13,ref-sifre-n.30.1.143-ref-sifre-n.30.1.149,2780418,2780465,416548,416555,ref-y.3.4.6.5.5.6,ref-y.3.4.6.5.5.13,49892,49925,7467,7473,ref-sifre-n.30.1.143,ref-sifre-n.30.1.149,והימים הראשונים יפלו והביא כבש בן שנתו לאשם ,ימי נזרו והביא כבש בן שנתו לאשם ,7,6,1426.0,506.0,0.3181818181818182,0.33333333333333337,4070000418
418,507,ref-y.4.4.3.9.4.44-ref-y.4.4.3.9.4.54,ref-sifre-n.30.1.828-ref-sifre-n.30.1.837,3187593,3187651,479369,479378,ref-y.4.4.3.9.4.44,ref-y.4.4.3.9.4.54,53442,53494,7810,7818,ref-sifre-n.30.1.828,ref-sifre-n.30.1.837,מופנה להקיש ולדון ממנו גזירה שוה נאמר כאן שני ונאמר להלן ,מופנה להקיש לדון גזירה שוה נאמר כאן נזיר ונאמר להלן ,9,8,1687.0,507.0,0.15789473684210525,0.3846153846153846,4070000419
419,508,ref-y.4.6.4.1.5.50-ref-y.4.6.4.1.5.60,ref-sifre-n.30.1.828-ref-sifre-n.30.1.837,3368054,3368113,507399,507408,ref-y.4.6.4.1.5.50,ref-y.4.6.4.1.5.60,53442,53494,7810,7818,ref-sifre-n.30.1.828,ref-sifre-n.30.1.837,מופנה להקיש ולדון הימינו גזירה שוה נאמר כאן שני ונאמ' להלן ,מופנה להקיש לדון גזירה שוה נאמר כאן נזיר ונאמר להלן ,9,8,1993.0,507.0,0.2033898305084746,0.5,4070000420
420,509,ref-y.4.4.6.1.1.27-ref-y.4.4.6.1.1.49,ref-sifre-n.30.1.830-ref-sifre-n.30.1.857,3210999,3211117,483020,483042,ref-y.4.4.6.1.1.27,ref-y.4.4.6.1.1.49,53454,53597,7812,7830,ref-sifre-n.30.1.830,ref-sifre-n.30.1.857,שנידונו בו נאמ' כאן בשעריך ונאמ' להלן כי ימצא בקרבך בא' שעריך מה שעריך האמור להלן שער שנמצא בו אף שעריך האמור כאן ,לדון גזירה שוה נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,22,18,1706.0,507.0,0.5899280575539568,0.84,4070000421
421,510,ref-y.1.1.1.1.35.93-ref-y.1.1.1.1.35.102,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,14071,14121,2226,2235,ref-y.1.1.1.1.35.93,ref-y.1.1.1.1.35.102,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן לילה ונאמר להלן לילה מה לילה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,2.0,507.0,0.30612244897959184,0.4285714285714286,4070000422
422,511,ref-y.1.4.8.1.2.5-ref-y.1.4.8.1.2.17,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,427265,427323,65727,65739,ref-y.1.4.8.1.2.5,ref-y.1.4.8.1.2.17,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן פן תקדש ונאמר להלן פן תוקדש בו מה פן האמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,12,9,87.0,507.0,0.38596491228070173,0.4285714285714286,4070000423
423,512,ref-y.1.7.2.4.9.110-ref-y.1.7.2.4.9.125,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,665158,665240,100672,100686,ref-y.1.7.2.4.9.110,ref-y.1.7.2.4.9.125,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן נפשו ונאמר להלן נפשו דכתיב ואליו הוא נושא את נפשו מה נפשו האמורה להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,14,9,139.0,507.0,0.4810126582278481,0.6,4070000424
424,513,ref-y.1.11.2.3.5.3-ref-y.1.11.2.3.5.12,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,873523,873573,130993,131002,ref-y.1.11.2.3.5.3,ref-y.1.11.2.3.5.12,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמ' כאן שמחה ונאמר להלן שמחה מה שמחה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,268.0,507.0,0.32653061224489793,0.625,4070000425
425,514,ref-y.2.5.2.4.3.22-ref-y.2.5.2.4.3.33,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,1416081,1416145,210478,210489,ref-y.2.5.2.4.3.22,ref-y.2.5.2.4.3.33,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן עריכה ונאמר להלן וערך הכהן אותם מה עריכה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,11,9,419.0,507.0,0.4098360655737705,0.5555555555555556,4070000426
426,515,ref-y.2.4.1.1.1.117-ref-y.2.4.1.1.1.126,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,1493692,1493742,222458,222467,ref-y.2.4.1.1.1.117,ref-y.2.4.1.1.1.126,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,484.0,507.0,0.30612244897959184,0.4285714285714286,4070000427
427,516,ref-y.2.4.6.4.4.5-ref-y.2.4.6.4.4.14,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,1561422,1561476,232775,232784,ref-y.2.4.6.4.4.5,ref-y.2.4.6.4.4.14,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן אזכרה ונאמר להלן אזכרה מה אזכרה האמורה להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,551.0,507.0,0.18867924528301888,0.33333333333333337,4070000428
428,517,ref-y.2.8.1.1.12.202-ref-y.2.8.1.1.12.211,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,1641869,1641919,244676,244685,ref-y.2.8.1.1.12.202,ref-y.2.8.1.1.12.211,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,636.0,507.0,0.30612244897959184,0.4285714285714286,4070000429
429,518,ref-y.2.8.1.1.12.263-ref-y.2.8.1.1.12.272,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,1642172,1642222,244727,244736,ref-y.2.8.1.1.12.263,ref-y.2.8.1.1.12.272,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמ' להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,657.0,507.0,0.32653061224489793,0.4285714285714286,4070000430
430,519,ref-y.2.12.1.2.2.113-ref-y.2.12.1.2.2.122,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,1928666,1928717,288237,288246,ref-y.2.12.1.2.2.113,ref-y.2.12.1.2.2.122,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,767.0,507.0,0.26,0.33333333333333337,4070000431
431,520,ref-y.2.12.1.3.1.51-ref-y.2.12.1.3.1.111,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,1930736,1931033,288522,288578,ref-y.2.12.1.3.1.51,ref-y.2.12.1.3.1.111,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,"נאמ' כאן מסת ונאמ' להלן כי לא תוכל שאתו מה שאתו האמו' להלן מעש' אף כאן מעשר א""ר לעז' נאמר כאן שמחה ונאמר שמחה מה שמחה האמורה נאמר כאן מסת ונאמר להלן ותרב משאת בנימן מה משאת שנאמר להלן אחת עיקר והשאר טפילה אף מסת שנאמר כאן",נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך,57,17,795.0,507.0,0.7375565610859729,0.8518518518518519,4070000432
432,522,ref-y.3.1.1.1.23.4-ref-y.3.1.1.1.23.55,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,2056186,2056456,307668,307715,ref-y.3.1.1.1.23.4,ref-y.3.1.1.1.23.55,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן אחוה ונאמר להלן שני' עשר עבדיך אחים אנחנו מה אחים שנאמר להלן נאמ' כאן ישיבה ונאמר להלן ישיבה וירשתה וישבת בה מה ישיבה שנאמר להלן ישיבה שיש עמה ירושה אף ישיבה שנאמר כאן,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך,48,17,905.0,507.0,0.6534090909090909,0.8260869565217391,4070000433
433,523,ref-y.3.1.12.6.7.63-ref-y.3.1.12.6.7.74,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,2206411,2206472,329792,329803,ref-y.3.1.12.6.7.63,ref-y.3.1.12.6.7.74,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן קרייה ונאמר להלן ויקרא בהם שמי מה קרייה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,11,9,987.0,507.0,0.38333333333333336,0.5555555555555556,4070000434
434,524,ref-y.3.5.8.1.1.42-ref-y.3.5.8.1.1.54,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,2327493,2327563,348416,348428,ref-y.3.5.8.1.1.42,ref-y.3.5.8.1.1.54,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן נגישה ונאמר להלן ונגשו הכחנים בני לוי מה נגישה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,12,9,1128.0,507.0,0.40298507462686567,0.5555555555555556,4070000435
435,525,ref-y.3.5.8.1.1.82-ref-y.3.5.8.1.1.94,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,2327701,2327768,348445,348457,ref-y.3.5.8.1.1.82,ref-y.3.5.8.1.1.94,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן נגישה ונאמר להלן ונגש משה אל הערפל מה נגישה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,12,9,1151.0,507.0,0.375,0.6363636363636364,4070000436
436,526,ref-y.3.7.1.7.18.128-ref-y.3.7.1.7.18.137,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,2879134,2879185,431636,431645,ref-y.3.7.1.7.18.128,ref-y.3.7.1.7.18.137,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן קרחה ונאמר להלן קרחה מה קדחה האמורה להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,9,9,1477.0,507.0,0.26,0.4285714285714286,4070000437
437,527,ref-y.4.1.4.4.5.133-ref-y.4.1.4.4.5.144,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,2983586,2983647,447692,447703,ref-y.4.1.4.4.5.133,ref-y.4.1.4.4.5.144,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן השור יסקל ונאמר להלן השור יסקל מה שור שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,11,9,1523.0,507.0,0.3793103448275862,0.5,4070000438
438,528,ref-y.4.4.1.3.2.3-ref-y.4.4.1.3.2.45,ref-sifre-n.30.1.833-ref-sifre-n.30.1.855,3154593,3154821,474170,474208,ref-y.4.4.1.3.2.3,ref-y.4.4.1.3.2.45,53469,53586,7814,7828,ref-sifre-n.30.1.833,ref-sifre-n.30.1.855,זירא נאמר כאן זדון ונאמר להלן זדון בזדון דברו הנביא מה זדון שנאמר להלן נאמר כאג דיבר ונאמר להלן אשר ידבר הנביא בשם יי' מה דיבר שנאמר להלן,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות,39,15,1594.0,507.0,0.6204379562043796,0.6875,4070000439
439,530,ref-y.4.4.1.3.8.127-ref-y.4.4.1.3.8.144,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,3157857,3157950,474652,474665,ref-y.4.4.1.3.8.127,ref-y.4.4.1.3.8.144,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן בני ישראל ונאמר להלן בני ישראל ויבואו בני ישראל לשבר וגו' מה בני ישראל שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,13,9,1647.0,507.0,0.5274725274725275,0.6,4070000440
440,531,ref-y.4.4.7.3.1.37-ref-y.4.4.7.3.1.51,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,3226750,3226829,485629,485643,ref-y.4.4.7.3.1.37,ref-y.4.4.7.3.1.51,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,14,9,1767.0,507.0,0.4805194805194805,0.6666666666666667,4070000441
441,532,ref-y.4.4.7.5.3.14-ref-y.4.4.7.5.3.28,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,3229067,3229139,485975,485989,ref-y.4.4.7.5.3.14,ref-y.4.4.7.5.3.28,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן דודתו ונאמר להלן או דודו או בן דודו יגאלנו מה דודו שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,14,9,1793.0,507.0,0.5070422535211268,0.5555555555555556,4070000442
442,533,ref-y.4.5.2.1.2.56-ref-y.4.5.2.1.2.67,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,3323464,3323524,500689,500700,ref-y.4.5.2.1.2.56,ref-y.4.5.2.1.2.67,53469,53519,7814,7823,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמר כאן נשילה ונאמר להלן כי ישל זיתיך מה נשילה שנאמר להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,11,9,1901.0,507.0,0.3220338983050847,0.5,4070000443
443,534,ref-y.3.3.1.1.1.135-ref-y.3.3.1.1.1.148,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,2526361,2526438,378104,378117,ref-y.3.3.1.1.1.135,ref-y.3.3.1.1.1.148,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,מה נדר שנאמר להלן כינוי שבועה כשבועה אף נדר שנאמר כאן כינוי מירות כמזירות,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך,14,17,1233.0,507.0,0.6470588235294118,0.8666666666666667,4070000444
444,536,ref-y.2.3.5.1.1.35-ref-y.2.3.5.1.1.55,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,1290200,1290313,191425,191443,ref-y.2.3.5.1.1.35,ref-y.2.3.5.1.1.55,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן בין הערבים ונאמר להלן בין הערבים מה בין הערבים שנאמר להלן משש שעות ולמעלן אף כין הערכים שנאמר כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,18,16,337.0,507.0,0.5564516129032258,0.736842105263158,4070000445
445,537,ref-y.2.5.8.1.2.162-ref-y.2.5.8.1.2.180,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,1477978,1478084,220139,220155,ref-y.2.5.8.1.2.162,ref-y.2.5.8.1.2.180,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן תענו את נפשותיכם ונאמר להלן ויענך וירעיבך מה עינוי שנאמר להלן עינוי רעבון אף עינוי שנאמר כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,16,16,447.0,507.0,0.6129032258064516,0.7619047619047619,4070000446
446,538,ref-y.2.6.2.7.1.6-ref-y.2.6.2.7.1.29,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,1595673,1595797,237661,237681,ref-y.2.6.2.7.1.6,ref-y.2.6.2.7.1.29,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן תשבו ונאמר להלן ופתח אוהר' מועד ישבו יומם ולילה מה ישיבה שנאמר להלן עשה בה את הלילות כימים אף ישיבה שנאמר כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,20,16,587.0,507.0,0.5887096774193549,0.6190476190476191,4070000447
447,539,ref-y.2.10.1.1.3.68-ref-y.2.10.1.1.3.89,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,1836010,1836122,274157,274175,ref-y.2.10.1.1.3.68,ref-y.2.10.1.1.3.89,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן פרזות ונאמר להלן לבד מערי הפרזי הרבה מאות מה פרזי שנאמ' להלן מימות יהושע בן נון אף פרזות שנאמר כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,18,16,715.0,507.0,0.5403225806451613,0.7,4070000448
448,542,ref-y.3.5.7.3.3.36-ref-y.3.5.7.3.3.54,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,2318253,2318351,346996,347014,ref-y.3.5.7.3.3.36,ref-y.3.5.7.3.3.54,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן אלוני מורה ונאמר להלן אלוני מורה מה אלוני מורה האמור להלן שכם אף אילוני מורה האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,18,16,1093.0,507.0,0.6048387096774194,0.6666666666666667,4070000449
449,543,ref-y.4.4.7.1.1.26-ref-y.4.4.7.1.1.45,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,3223732,3223837,485174,485193,ref-y.4.4.7.1.1.26,ref-y.4.4.7.1.1.45,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה האמורה להלן חרב אף נקימה האמורה כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,19,16,1740.0,507.0,0.532258064516129,0.6666666666666667,4070000450
450,544,ref-y.4.6.1.2.4.39-ref-y.4.6.1.2.4.58,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,3336498,3336604,502694,502710,ref-y.4.6.1.2.4.39,ref-y.4.6.1.2.4.58,53469,53597,7814,7830,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן בהמה טמאה ונאב' להלן בחמה טמאה מה בהמה טמאה האמורה להלן בטומאת הקודש אף בהמה טמאה האמורה כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,16,16,1934.0,507.0,0.6129032258064516,0.7222222222222222,4070000451
