baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-b,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifre-n.26.1.148-ref-sifre-n.26.1.168,ref-b.6.7.4.33a.4.4-ref-b.6.7.4.33a.4.19,44024,44129,ref-sifre-n.26.1.148,ref-sifre-n.26.1.168,8619126,8619206,ref-b.6.7.4.33a.4.4,ref-b.6.7.4.33a.4.19,טומאתו שלא יטמא למת מצוה תלמוד לומר לאביו ולאמו לא יטמא לאביו ולאמו לא יטמא אבל מטמא הוא למת מצוה או ,מטומאה חמורה דלא מטמא אדם לטמא בגדים אבל אדם או בגדים ליטמא אמר קרא יטמא טומאה ,5,16,2790,2789.0,413,404.0,0.6633663366336634,0.8,2,מטמא או,5080000338,21,16
ref-sifre-n.26.1.143-ref-sifre-n.26.1.164,ref-b.6.7.4.33a.10.9-ref-b.6.7.4.33a.11.1,43997,44112,ref-sifre-n.26.1.143,ref-sifre-n.26.1.164,8619755,8619860,ref-b.6.7.4.33a.10.9,ref-b.6.7.4.33a.11.1,והביאו לטומאה קלה דלא ליטמא אדם לטמויי בגדים אבל אדם ובגדים ליטמא אמר רב אסי יטמא טומאה קלה משמע אימא,והביאו לטומאה קלה דלא ליטמא אדם לטמויי בגדים אבל אדם ובגדים ליטמא אמר רב אסי יטמא טומאה קלה משמע אימא,20,20,2794,2793.0,409,409.0,0.0,0.0,18,והביאו לטומאה קלה דלא ליטמא אדם לטמויי בגדים אבל אדם ובגדים ליטמא אמר_רב_אסי יטמא טומאה קלה משמע אימא,5080000339,20,20
ref-sifre-n.26.1.234-ref-sifre-n.26.1.248,ref-b.3.4.7.47b.9.21-ref-b.3.4.7.47b.9.30,44453,44530,ref-sifre-n.26.1.234,ref-sifre-n.26.1.248,3863079,3863144,ref-b.3.4.7.47b.9.21,ref-b.3.4.7.47b.9.30,מיטמא לקרובים אינו מיטמא לרחוקים כהן גדול שאינו מיטמא לקרובים אינו מיטמא לרחוקים כהן גדול שאינו מיטמא לקרובים,מיטמא לקרובים אינו מיטמא לרחוקים כהן גדול שאינו מיטמא לקרובים אינו מיטמא לרחוקים כהן גדול שאינו מיטמא לקרובים,18,18,1142,1142.0,431,431.0,0.0,0.0,18,מיטמא לקרובים אינו מיטמא לרחוקים כהן גדול שאינו מיטמא לקרובים אינו מיטמא לרחוקים כהן גדול שאינו מיטמא לקרובים,5080000340,18,18
ref-sifre-n.26.1.225-ref-sifre-n.26.1.243,ref-b.3.4.7.48b.2.7-ref-b.3.4.7.48b.3.23,44407,44503,ref-sifre-n.26.1.225,ref-sifre-n.26.1.243,3864741,3865045,ref-b.3.4.7.48b.2.7,ref-b.3.4.7.48b.3.23,נאמרו כללות בכהן גדול ונאמרו כללות בנזיר מה כללות האמורות בכהן גדול לאביו אינו מיטמא אבל מיטמא למת מצוה אף כללות האמורות בנזיר לאביו אינו מיטמא אבל מיטמא למת מצוה או כלך לדרך זו נאמרו כללות בכהן הדיוט ונאמרו כללות בנזיר מה כללות האמורות בכהן הדיוט מיטמא לאביו אף כללות האמורות בנזיר מיטמא,נאמרו כללות בכהן גדול ונאמרו כללות בנזיר מה כללות האמורות בכהן גדול לאביו אינו מיטמא אבל מיטמא למת מצוה אף כללות האמורות בנזיר לאביו אינו מיטמא אבל מיטמא למת מצוה או כלך לדרך זו נאמרו כללות בכהן הדיוט ונאמרו כללות בנזיר מה כללות האמורות בכהן הדיוט מיטמא לאביו אף כללות האמורות בנזיר מיטמא,53,53,1164,1164.0,428,428.0,0.0,0.0,37,נאמרו כללות בכהן גדול ונאמרו כללות בנזיר מה כללות האמורות בכהן_גדול_לאביו אינו_מיטמא_אבל_מיטמא_למת_מצוה אף כללות האמורות בנזיר לאביו אינו_מיטמא_אבל_מיטמא_למת_מצוה או_כלך_לדרך_זו_נאמרו כללות בכהן הדיוט ונאמרו כללות בנזיר מה כללות האמורות בכהן הדיוט מיטמא לאביו אף כללות האמורות בנזיר מיטמא,5080000341,53,53
ref-sifre-n.26.1.253-ref-sifre-n.26.1.272,ref-b.3.4.7.48b.2.11-ref-b.3.4.7.48b.3.23,44550,44654,ref-sifre-n.26.1.253,ref-sifre-n.26.1.272,3864764,3865045,ref-b.3.4.7.48b.2.11,ref-b.3.4.7.48b.3.23,ונאמרו כללות בנזיר מה כללות האמורות בכהן גדול לאביו אינו מיטמא אבל מיטמא למת מצוה אף כללות האמורות בנזיר לאביו אינו מיטמא אבל מיטמא למת מצוה או כלך לדרך זו נאמרו כללות בכהן הדיוט ונאמרו כללות בנזיר מה כללות האמורות בכהן הדיוט מיטמא לאביו אף כללות האמורות בנזיר מיטמא,ונאמרו כללות בנזיר מה כללות האמורות בכהן גדול לאביו אינו מיטמא אבל מיטמא למת מצוה אף כללות האמורות בנזיר לאביו אינו מיטמא אבל מיטמא למת מצוה או כלך לדרך זו נאמרו כללות בכהן הדיוט ונאמרו כללות בנזיר מה כללות האמורות בכהן הדיוט מיטמא לאביו אף כללות האמורות בנזיר מיטמא,49,49,1166,1166.0,433,433.0,0.0,0.0,33,ונאמרו כללות בנזיר מה כללות האמורות בכהן_גדול_לאביו אינו_מיטמא_אבל_מיטמא_למת_מצוה אף כללות האמורות בנזיר לאביו אינו_מיטמא_אבל_מיטמא_למת_מצוה או_כלך_לדרך_זו_נאמרו כללות בכהן הדיוט ונאמרו כללות בנזיר מה כללות האמורות בכהן הדיוט מיטמא לאביו אף כללות האמורות בנזיר מיטמא,5080000342,49,49
ref-sifre-n.26.1.342-ref-sifre-n.26.1.350,ref-b.3.4.6.43a.6.23-ref-b.3.4.6.43a.7.18,44999,45051,ref-sifre-n.26.1.342,ref-sifre-n.26.1.350,3853556,3853695,ref-b.3.4.6.43a.6.23,ref-b.3.4.6.43a.7.18,במותם עד שימות אין גוסס לא ולמאן דאמר מלהחלו הכתיב במותם מיבעי ליה לכדרבי דתניא רבי אומר במותם אינו מטמא אבל מטמא בנגעתם ובזיבתם,במותם עד שימות אין גוסס לא ולמאן דאמר מלהחלו הכתיב במותם מיבעי ליה לכדרבי דתניא רבי אומר במותם אינו מטמא אבל מטמא בנגעתם ובזיבתם,24,24,1088,1088.0,435,435.0,0.0,0.0,18,במותם עד שימות אין גוסס לא ולמאן דאמר מלהחלו הכתיב במותם מיבעי_ליה_לכדרבי דתניא_רבי_אומר במותם אינו מטמא_אבל_מטמא בנגעתם ובזיבתם,5080000343,24,24
ref-sifre-n.26.1.405-ref-sifre-n.26.1.415,ref-b.2.5.3.36b.11.3-ref-b.2.5.3.36b.11.12,45326,45379,ref-sifre-n.26.1.405,ref-sifre-n.26.1.415,1783167,1783218,ref-b.2.5.3.36b.11.3,ref-b.2.5.3.36b.11.12,"ולדון ג""ש נאמר כאן אמו ונאמר להלן אמו מה אמו האמור ",דן נאמרה כאן כפרה ונאמרה להלן כפרה מה כפרה האמורה ,11,2,392,391.0,441,437.0,0.4313725490196078,0.5555555555555556,3,כאן להלן מה,5080000344,11,10
ref-sifre-n.26.1.403-ref-sifre-n.26.1.410,ref-b.2.5.8.81a.15.35-ref-b.2.5.8.81a.15.44,45314,45356,ref-sifre-n.26.1.403,ref-sifre-n.26.1.410,1929401,1929458,ref-b.2.5.8.81a.15.35,ref-b.2.5.8.81a.15.44,"מופנה להקיש ולדון ג""ש נאמר כאן אמו ונאמר ",מופנה להקיש ולדון ממנו גזרה שוה נאמר עונש בעינוי ונאמר ,3,5,463,462.0,438,437.0,0.3636363636363636,0.6153846153846154,5,מופנה להקיש ולדון נאמר ונאמר,5080000345,8,10
ref-sifre-n.26.1.403-ref-sifre-n.26.1.410,ref-b.2.5.8.81a.17.23-ref-b.2.5.8.81a.17.32,45314,45356,ref-sifre-n.26.1.403,ref-sifre-n.26.1.410,1929716,1929774,ref-b.2.5.8.81a.17.23,ref-b.2.5.8.81a.17.32,"מופנה להקיש ולדון ג""ש נאמר כאן אמו ונאמר ",מופנה להקיש ולדון ממנו גזירה שוה נאמר עונש בעינוי ונאמר ,3,4,470,469.0,439,437.0,0.375,0.6153846153846154,5,מופנה להקיש ולדון נאמר ונאמר,5080000346,8,10
ref-sifre-n.26.1.407-ref-sifre-n.26.1.423,ref-b.3.1.2.24a.6.16-ref-b.3.1.2.24a.6.37,45337,45423,ref-sifre-n.26.1.407,ref-sifre-n.26.1.423,2915347,2915449,ref-b.3.1.2.24a.6.16,ref-b.3.1.2.24a.6.37,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן ,נאמר כאן יקום על שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן נחלה אף שם האמור כאן ,1,3,778,772.0,443,437.0,0.5252525252525253,0.6875,10,נאמר כאן ונאמר להלן מה האמור להלן אף האמור כאן,5080000347,17,22
ref-sifre-n.26.1.403-ref-sifre-n.26.1.413,ref-b.3.2.3.38a.10.9-ref-b.3.2.3.38a.10.26,45314,45368,ref-sifre-n.26.1.403,ref-sifre-n.26.1.413,3367135,3367222,ref-b.3.2.3.38a.10.9,ref-b.3.2.3.38a.10.26,"מופנה להקיש ולדון ג""ש נאמר כאן אמו ונאמר להלן אמו מה ",מופנה להקיש לו ולדון הימנו גזירה שוה נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה ,6,7,874,874.0,440,437.0,0.4418604651162791,0.6153846153846154,6,מופנה להקיש ולדון ונאמר להלן מה,5080000348,11,18
ref-sifre-n.26.1.373-ref-sifre-n.26.1.422,ref-b.3.4.7.48a.2.18-ref-b.3.4.7.48a.4.15,45162,45419,ref-sifre-n.26.1.373,ref-sifre-n.26.1.422,3863466,3863794,ref-b.3.4.7.48a.2.18,ref-b.3.4.7.48a.4.15,"הדיוט מטמא לאחיו מאביו אין כ""ג מטמא לאביו מקום שאין כ""ה מטמא לאחיו מאמו דין הוא שלא יהא כ""ג מטמא לאמו אם זכיתי מן הדין מה תלמוד לומר לאמו בכ""ג מופנה להקיש ולדון ג""ש נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור ",הדיוט מיטמא לאחיו מאביו אין כהן גדול מיטמא לאביו מקום שאין כהן הדיוט מיטמא לאחיו מאמו אינו דין שאין כהן גדול מיטמא לאמו אם זכיתה מהדין מה תלמוד לומר אמו בכהן גדול מופנה להקיש ולדון הימנו גזירה שוה נאמר אמו בנזיר ונאמר אמו בכהן גדול מה אמו האמור בנזיר במותם אינו מיטמא אבל מיטמא הוא לנגעם ולזיבתם אף אמו האמור ,41,60,1144,1144.0,437,437.0,0.3527508090614886,0.5428571428571429,24,הדיוט לאחיו מאביו אין לאביו מקום שאין לאחיו מאמו דין לאמו מופנה להקיש ולדון נאמר אמו ונאמר אמו מה אמו האמור אף אמו האמור,5080000349,50,60
ref-sifre-n.26.1.407-ref-sifre-n.26.1.416,ref-b.3.5.1.3b.22.12-ref-b.3.5.1.3b.22.35,45337,45384,ref-sifre-n.26.1.407,ref-sifre-n.26.1.416,3908503,3908604,ref-b.3.5.1.3b.22.12,ref-b.3.5.1.3b.22.35,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן ,נאמר כאן כי מצא בה ערות דבר ונאמר להלן על פי שני עדים או על פי שלשה עדים יקום דבר מה דבר האמור להלן ,1,5,1230,1226.0,442,437.0,0.59,0.6666666666666667,7,נאמר כאן ונאמר להלן מה האמור להלן,5080000350,10,24
ref-sifre-n.26.1.410-ref-sifre-n.26.1.423,ref-b.4.4.4.35b.10.18-ref-b.4.4.4.35b.11.10,45350,45423,ref-sifre-n.26.1.410,ref-sifre-n.26.1.423,6068687,6068827,ref-b.4.4.4.35b.10.18,ref-b.4.4.4.35b.11.10,ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן ,"מה מושבות האמור להלן ב""ד אף מושבות האמור כאן בית דין ואמר רחמנא לא תבערו אש בכל מושבותיכם אמר אביי השתא דאמרת אין רציחה דוחה את השבת אין ",4,20,1828,1828.0,446,437.0,0.6934306569343066,0.7894736842105263,6,מה האמור להלן אף האמור כאן,5080000351,14,28
ref-sifre-n.26.1.407-ref-sifre-n.26.1.424,ref-b.5.1.4.43b.8.10-ref-b.5.1.4.43b.8.17,45337,45428,ref-sifre-n.26.1.407,ref-sifre-n.26.1.424,6932902,6932942,ref-b.5.1.4.43b.8.10,ref-b.5.1.4.43b.8.17,נאמר כאן טומאתו ונאמר להלן טומאתו בו מה,נאמר כאן טומאתו ונאמר להלן טומאתו בו מה,8,8,2156,2155.0,444,444.0,0.0,0.0,8,נאמר כאן טומאתו ונאמר להלן טומאתו בו מה,5080000352,8,8
ref-sifre-n.26.1.413-ref-sifre-n.26.1.424,ref-b.5.3.1.24b.13.23-ref-b.5.3.1.24b.13.33,45366,45428,ref-sifre-n.26.1.413,ref-sifre-n.26.1.424,7553481,7553535,ref-b.5.3.1.24b.13.23,ref-b.5.3.1.24b.13.33,מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן מטמא ,"מה תוכו האמור לטמא אע""פ שלא נגע אף תוכו האמור ליטמא ",2,11,2543,2543.0,447,437.0,0.4745762711864407,0.75,4,מה האמור אף האמור,5080000353,12,11
ref-sifre-n.26.1.407-ref-sifre-n.26.1.424,ref-b.5.3.4.71a.7.8-ref-b.5.3.4.71a.8.15,45337,45428,ref-sifre-n.26.1.407,ref-sifre-n.26.1.424,7700424,7700502,ref-b.5.3.4.71a.7.8,ref-b.5.3.4.71a.8.15,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן מטמא ,נאמרה נאמרה כאן בהמה טמאה ונאמר להלן בהמה טמאה מה להלן טומאת קדש אף כאן טומאת ,2,2,2575,2574.0,445,437.0,0.5977011494252874,0.3636363636363636,7,כאן ונאמר להלן מה להלן אף כאן,5080000354,18,16
ref-sifre-n.27.1.33-ref-sifre-n.27.1.62,ref-b.2.5.3.32b.9.15-ref-b.2.5.3.32b.9.38,45729,45869,ref-sifre-n.27.1.33,ref-sifre-n.27.1.62,1771989,1772119,ref-b.2.5.3.32b.9.15,ref-b.2.5.3.32b.9.38,קדוש הוא לה' זו קדושת הגוף אתה אומר זו קדושת הגוף או אינו אלא קדושת שער כשהוא אומר קדוש יהיה הרי קדושת שער אמרה הא מה תלמוד לומר קדוש הוא ,אמרי כשהוא לבוש מקדש ואיהו אמר כשהוא פושט מקדש ומפקא מדרבי מאיר דאילו רבי מאיר אמר הך קידוש בתרא כשהוא לבוש מקדש ואיהו אמר ,30,24,387,387.0,451,449.0,0.7028985507246377,0.8,1,כשהוא,5080000355,30,24
ref-sifre-n.27.1.47-ref-sifre-n.27.1.62,ref-b.5.1.12.101b.16.22-ref-b.5.1.12.101b.17.10,45793,45869,ref-sifre-n.27.1.47,ref-sifre-n.27.1.62,7079563,7079628,ref-b.5.1.12.101b.16.22,ref-b.5.1.12.101b.17.10,קדושת שער כשהוא אומר קדוש יהיה הרי קדושת שער אמרה הא מה תלמוד לומר קדוש הוא ,נאמר קדשי קדשים אילו לא נאמר קדשים קלים הייתי אומר קדשי קדשים הוא ,16,13,2239,2236.0,452,449.0,0.7236842105263158,0.8181818181818181,2,אומר הוא,5080000356,16,13
ref-sifre-n.27.1.32-ref-sifre-n.27.1.62,ref-b.5.2.1.3a.6.11-ref-b.5.2.1.3a.7.4,45724,45869,ref-sifre-n.27.1.32,ref-sifre-n.27.1.62,7141704,7141786,ref-b.5.2.1.3a.6.11,ref-b.5.2.1.3a.7.4,עליהן דקדשים קלים נינהו דאי קדשי קדשים בצפון הוה עביד להו אמרי קדשי קדשים נינהו,עליהן דקדשים קלים נינהו דאי קדשי קדשים בצפון הוה עביד להו אמרי קדשי קדשים נינהו,15,15,2271,2271.0,449,449.0,0.0,0.0,15,עליהן דקדשים קלים נינהו דאי קדשי קדשים בצפון הוה עביד להו אמרי קדשי קדשים נינהו,5080000357,15,15
ref-sifre-n.28.1.1-ref-sifre-n.28.1.6,ref-b.5.7.2.9a.19.2-ref-b.5.7.2.9a.19.7,45889,45918,ref-sifre-n.28.1.1,ref-sifre-n.28.1.6,8380142,8380171,ref-b.5.7.2.9a.19.2,ref-b.5.7.2.9a.19.7,וכי ימות מת עליו בפתע פתאום ,וכי ימות מת עליו בפתע פתאום ,6,6,2739,2739.0,453,453.0,0.0,0.0,6,וכי ימות מת עליו בפתע פתאום,5080000358,6,6
ref-sifre-n.28.1.33-ref-sifre-n.28.1.41,ref-b.5.7.2.9a.19.2-ref-b.5.7.2.9a.19.7,46054,46099,ref-sifre-n.28.1.33,ref-sifre-n.28.1.41,8380142,8380171,ref-b.5.7.2.9a.19.2,ref-b.5.7.2.9a.19.7,וכי ימות מת עליו להוציא את הספק בפתע פתאום ,וכי ימות מת עליו בפתע פתאום ,9,6,2740,2739.0,454,454.0,0.3488372093023256,0.25,6,וכי ימות מת עליו בפתע פתאום,5080000359,9,6
ref-sifre-n.28.1.86-ref-sifre-n.28.1.105,ref-b.3.5.5.28a.22.10-ref-b.3.5.5.28a.22.24,46322,46423,ref-sifre-n.28.1.86,ref-sifre-n.28.1.105,3997090,3997172,ref-b.3.5.5.28a.22.10,ref-b.3.5.5.28a.22.24,שוגג כמזיד ואונס כרצון עשה בה ספק כודאי שרץ שעשה בו שוגג כמזיד ואונס כרצון עשה בה ספק כודאי שרץ שעשה בו שוגג כמזיד ואונס כרצון,שוגג כמזיד ואונס כרצון עשה בה ספק כודאי שרץ שעשה בו שוגג כמזיד ואונס כרצון עשה בה ספק כודאי שרץ שעשה בו שוגג כמזיד ואונס כרצון,26,26,1371,1371.0,455,455.0,0.0,0.0,26,שוגג כמזיד ואונס כרצון עשה בה ספק כודאי שרץ שעשה בו שוגג כמזיד ואונס כרצון עשה בה ספק כודאי שרץ שעשה בו שוגג כמזיד ואונס כרצון,5080000360,26,26
ref-sifre-n.28.1.86-ref-sifre-n.28.1.106,ref-b.4.4.9.76b.17.8-ref-b.4.4.9.77a.1.8,46322,46432,ref-sifre-n.28.1.86,ref-sifre-n.28.1.106,6235135,6235237,ref-b.4.4.9.76b.17.8,ref-b.4.4.9.77a.1.8,המזיד ומה אם במקום שלא עשה בו אונס כרצון חייב את השוגג מקום שחייב את המזיד שעשה בו אונס כרצון אינו דין ,עשה בו שוגג כמזיד ואונס כרצון חייב בו את המצמצם נזקין שעשה בהן שוגג כמזיד ואונס כרצון אינו דין ,22,19,1925,1925.0,457,455.0,0.5436893203883495,0.4,7,כרצון חייב את שעשה כרצון אינו דין,5080000361,22,19
ref-sifre-n.28.1.159-ref-sifre-n.28.1.172,ref-b.5.7.2.9a.19.5-ref-b.5.7.2.9a.19.21,46704,46768,ref-sifre-n.28.1.159,ref-sifre-n.28.1.172,8380155,8380234,ref-b.5.7.2.9a.19.5,ref-b.5.7.2.9a.19.21,על הנפש דברי ר' יאשיה ר' יונתן אומר בפתע זה שוגג פתאום זה אונס ,עליו בפתע פתאום פתע זה שוגג וכן הוא אומר אם בפתע בלא איבה הדפו פתאום זה אונס ,14,17,2741,2739.0,458,458.0,0.5714285714285714,0.5384615384615384,6,בפתע זה שוגג פתאום זה אונס,5080000362,14,17
