baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-t,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-t.2.2.4.8.13-ref-t.2.2.4.8.31,ref-sifre-d.229.3.12-ref-sifre-d.229.3.21,308221,308323,ref-t.2.2.4.8.13,ref-t.2.2.4.8.31,230320,230369,ref-sifre-d.229.3.12,ref-sifre-d.229.3.21,שאין בהן בית דירה ובית ע'ז שאין בו בית דירה לכומרין האוריות והאוצרות שאין בהן בית דירה אין אילו ,בית מיוחד שהוא בית דירה יצאו אלו שאינם בית דירה ,19,10,808,808.0,171,171.0,0.6041666666666666,0.7857142857142857,5,בית בית דירה בית דירה,2060000129,19,10
ref-t.2.2.7.2.11-ref-t.2.2.7.2.21,ref-sifre-d.71.15.4-ref-sifre-d.71.15.15,323167,323229,ref-t.2.2.7.2.11,ref-t.2.2.7.2.21,116837,116898,ref-sifre-d.71.15.4,ref-sifre-d.71.15.15,לא מתוכן לרשות הרבים ולא מרשות הרבים לתוכן אבל יורד לתוכן ,ולא לתוך ימים ולא לתוך נהרות ולא לתוך כלים כמים ולא לתוך ,11,12,237,235.0,174,172.0,0.6551724137931034,0.9,1,ולא,2060000130,11,12
ref-t.2.2.7.2.4-ref-t.2.2.7.2.13,ref-sifre-d.229.8.2-ref-sifre-d.229.8.11,323123,323189,ref-t.2.2.7.2.4,ref-t.2.2.7.2.13,230758,230810,ref-sifre-d.229.8.2,ref-sifre-d.229.8.11,ולא לתוכו שאם היה רשות הרבים גבוה ממנו עשרה טפחים,ולא לתוכו שאם היה רשות הרבים גבוה ממנו עשרה טפחים,10,10,810,810.0,172,172.0,0.0,0.0,10,ולא לתוכו שאם היה רשות הרבים גבוה ממנו עשרה טפחים,2060000131,10,10
ref-t.2.2.7.3.12-ref-t.2.2.7.3.22,ref-sifre-d.71.15.4-ref-sifre-d.71.15.15,323350,323412,ref-t.2.2.7.3.12,ref-t.2.2.7.3.22,116837,116898,ref-sifre-d.71.15.4,ref-sifre-d.71.15.15,לא מתוכה לרשות הרבים ולא מרשות הרבים לתוכה אבל יורד לתוכה ,ולא לתוך ימים ולא לתוך נהרות ולא לתוך כלים כמים ולא לתוך ,5,12,238,235.0,175,175.0,0.6551724137931034,0.7777777777777778,1,ולא,2060000132,11,12
ref-t.2.2.8.23.21-ref-t.2.2.8.23.31,ref-sifre-d.355.6.119-ref-sifre-d.355.6.131,331246,331300,ref-t.2.2.8.23.21,ref-t.2.2.8.23.31,377216,377282,ref-sifre-d.355.6.119,ref-sifre-d.355.6.131,צבתה בצבתא מתעבדא צבתא קדמיתא מה הות הא לאיי בריה הות ,הצבת וכן הוא אומר צבתא בצבתא תתעבד קמייתא מאי הוית לא ברייה הות ,11,13,1201,1201.0,176,176.0,0.5,0.625,2,צבתא הות,2060000133,11,13
ref-t.2.3.1.3.9-ref-t.2.3.1.3.25,ref-sifre-d.36.5.15-ref-sifre-d.36.6.22,332038,332131,ref-t.2.3.1.3.9,ref-t.2.3.1.3.25,52140,52313,ref-sifre-d.36.5.15,ref-sifre-d.36.6.22,ביתך על ביאתך של ימין בכניסה ובשעריך שומע אני שערי בתים והלולים והרפת ומתבן ובית התבן ובית הבקר ובית האוצרות ובית העצים ואוצרות יין ואוצרות שמן ואוצרות תבואה,ביתך על ביאתך של ימין בכניסה ובשעריך שומע אני שערי בתים והלולים והרפת ומתבן ובית התבן ובית הבקר ובית האוצרות ובית העצים ואוצרות יין ואוצרות שמן ואוצרות תבואה,28,28,92,92.0,181,181.0,0.0,0.0,28,ביתך על ביאתך של ימין בכניסה ובשעריך שומע אני שערי בתים והלולים והרפת ומתבן ובית התבן ובית הבקר ובית האוצרות ובית העצים ואוצרות יין ואוצרות שמן ואוצרות תבואה,2060000134,28,28
ref-t.2.3.1.3.9-ref-t.2.3.1.3.16,ref-sifre-d.194.2.2-ref-sifre-d.194.2.17,332038,332085,ref-t.2.3.1.3.9,ref-t.2.3.1.3.16,206010,206091,ref-sifre-d.194.2.2,ref-sifre-d.194.2.17,בנה בית אין לי אלא בית מנין לרבות בית התבן ובית הבקר ובית העצים ובית האוצר,בנה בית אין לי אלא בית מנין לרבות בית התבן ובית הבקר ובית העצים ובית האוצר,2,2,709,709.0,177,177.0,0.0,0.0,14,בנה בית אין_לי_אלא בית מנין לרבות בית התבן ובית הבקר ובית העצים ובית האוצר,2060000135,16,16
ref-t.2.3.1.3.9-ref-t.2.3.1.3.16,ref-sifre-d.229.1.23-ref-sifre-d.229.2.15,332038,332085,ref-t.2.3.1.3.9,ref-t.2.3.1.3.16,230125,230222,ref-sifre-d.229.1.23,ref-sifre-d.229.2.15,בביתך מכל מקום בית אין לי אלא בית מנין הבונה בית התבן ובית הבקר ובית העצים ובית האוצרות,בביתך מכל מקום בית אין לי אלא בית מנין הבונה בית התבן ובית הבקר ובית העצים ובית האוצרות,4,4,806,806.0,179,179.0,0.0,0.0,16,בביתך מכל מקום בית אין_לי_אלא בית מנין הבונה בית התבן ובית הבקר ובית העצים ובית האוצרות,2060000136,18,18
ref-t.2.3.3.13.26-ref-t.2.3.3.13.38,ref-sifre-d.218.7.39-ref-sifre-d.218.8.10,341858,341920,ref-t.2.3.3.13.26,ref-t.2.3.3.13.38,221034,221105,ref-sifre-d.218.7.39,ref-sifre-d.218.8.10,בן בתירא או' עד כשני ביצים ולא מצינו לו חבר רצה לשורפו לפני ,לו מוחלים לו וכשבאתי והרציתי הדברים לפני רבי יהודה בן בתירא על שנים ,13,13,766,766.0,183,183.0,0.7352941176470589,0.85,2,לו לפני,2060000137,13,13
ref-t.2.3.3.19.111-ref-t.2.3.3.19.117,ref-sifre-d.31.7.88-ref-sifre-d.31.7.94,343876,343910,ref-t.2.3.3.19.111,ref-t.2.3.3.19.117,39760,39795,ref-sifre-d.31.7.88,ref-sifre-d.31.7.94,אומ' ברוך שם כבוד מלכותו לעולם ועד ,שאמר ברוך שם כבוד מלכותו לעולם ועד ,2,2,65,65.0,184,184.0,0.0857142857142857,0.25,6,ברוך שם כבוד מלכותו לעולם ועד,2060000138,7,7
ref-t.2.3.3.19.112-ref-t.2.3.3.19.117,ref-sifre-d.306.37.70-ref-sifre-d.306.37.75,343881,343910,ref-t.2.3.3.19.112,ref-t.2.3.3.19.117,308628,308657,ref-sifre-d.306.37.70,ref-sifre-d.306.37.75,ברוך שם כבוד מלכותו לעולם ועד ,ברוך שם כבוד מלכותו לעולם ועד ,1,1,1131,1127.0,185,184.0,0.0,0.0,6,ברוך שם כבוד מלכותו לעולם ועד,2060000139,6,6
ref-t.2.3.4.2.73-ref-t.2.3.4.2.81,ref-sifre-d.132.2.18-ref-sifre-d.132.2.30,345217,345272,ref-t.2.3.4.2.73,ref-t.2.3.4.2.81,167106,167181,ref-sifre-d.132.2.18,ref-sifre-d.132.2.30,כיצד שלא לאוכליו שחטו לחולה ולזקן שאין יכולין לוכל ,כיצד אחד ויכול לאכלו שוחטים אותו עליו ופעמים שם עשרה ואין יכולים לאכלו ,9,13,552,552.0,186,186.0,0.5211267605633803,0.8823529411764706,1,כיצד,2060000140,9,13
ref-t.2.3.4.6.61-ref-t.2.3.4.6.67,ref-sifre-d.76.5.43-ref-sifre-d.76.5.51,347293,347324,ref-t.2.3.4.6.61,ref-t.2.3.4.6.67,123053,123089,ref-sifre-d.76.5.43,ref-sifre-d.76.5.51,אף אתה אל תתמה על השלמים שאע'פ ,"אף אתה אל תתמה על אבר מן החי שאעפ""י ",7,9,284,284.0,187,187.0,0.3333333333333333,0.5454545454545454,5,אף אתה אל תתמה על,2060000141,7,9
ref-t.2.3.4.6.61-ref-t.2.3.4.6.67,ref-sifre-d.76.7.38-ref-sifre-d.76.7.45,347293,347324,ref-t.2.3.4.6.61,ref-t.2.3.4.6.67,123412,123448,ref-sifre-d.76.7.38,ref-sifre-d.76.7.45,אף אתה אל תתמה על השלמים שאע'פ ,"ואף אתה אל תתמה על בשר בחלב שאעפ""י ",7,8,294,287.0,188,187.0,0.3142857142857143,0.5,4,אתה אל תתמה על,2060000142,7,8
ref-t.2.3.4.6.61-ref-t.2.3.4.6.67,ref-sifre-d.268.1.34-ref-sifre-d.268.1.40,347293,347324,ref-t.2.3.4.6.61,ref-t.2.3.4.6.67,254512,254541,ref-sifre-d.268.1.34,ref-sifre-d.268.1.40,אף אתה אל תתמה על השלמים שאע'פ ,"אף אתה אל תתמה על האשה שאע""פ ",7,7,882,882.0,189,187.0,0.1935483870967742,0.4444444444444444,5,אף אתה אל תתמה על,2060000143,7,7
ref-t.2.3.4.6.61-ref-t.2.3.4.6.67,ref-sifre-d.268.2.30-ref-sifre-d.268.2.36,347293,347324,ref-t.2.3.4.6.61,ref-t.2.3.4.6.67,254800,254829,ref-sifre-d.268.2.30,ref-sifre-d.268.2.36,אף אתה אל תתמה על השלמים שאע'פ ,"אף אתה אל תתמה על האשה שאע""פ ",7,7,885,885.0,190,187.0,0.1935483870967742,0.4444444444444444,5,אף אתה אל תתמה על,2060000144,7,7
ref-t.2.3.5.2.1-ref-t.2.3.5.2.19,ref-sifre-d.129.6.25-ref-sifre-d.129.6.39,351018,351105,ref-t.2.3.5.2.1,ref-t.2.3.5.2.19,165120,165188,ref-sifre-d.129.6.25,ref-sifre-d.129.6.39,הבא מן הצאן ומן הבקר לפסח מה פסח שהוא בא חובה ואינו בא אלא מן,הבא מן הצאן ומן הבקר לפסח מה פסח שהוא בא חובה ואינו בא אלא מן,15,15,542,542.0,191,191.0,0.0,0.0,15,הבא מן הצאן ומן הבקר לפסח מה פסח שהוא בא חובה ואינו בא אלא מן,2060000145,15,15
ref-t.2.3.5.2.2-ref-t.2.3.5.2.22,ref-sifre-d.141.2.8-ref-sifre-d.141.3.2,351022,351119,ref-t.2.3.5.2.2,ref-t.2.3.5.2.22,172361,172430,ref-sifre-d.141.2.8,ref-sifre-d.141.3.2,בא מן הצאן ואינו בא מן הבקר בא מן הכשבים ומן העזים בא מן הזכרים ואינו בא מן הנקבות בא בן ,במי שחגיגה באה מהם יצאו עופות ומנחות שאין חגיגה באה מהם אתה ובנך ,21,13,573,573.0,193,191.0,0.7078651685393258,1.0,0,,2060000146,21,13
ref-t.2.3.5.3.1-ref-t.2.3.5.3.12,ref-sifre-d.129.6.6-ref-sifre-d.129.6.25,351236,351298,ref-t.2.3.5.3.1,ref-t.2.3.5.3.12,165026,165124,ref-sifre-d.129.6.6,ref-sifre-d.129.6.25,בא אלא מן הכבשים ומן העזים אם כן למה נאמר צאן ובקר צאן לפסח ובקר לחגיגה ולהקיש כל דבר הבא,בא אלא מן הכבשים ומן העזים אם כן למה נאמר צאן ובקר צאן לפסח ובקר לחגיגה ולהקיש כל דבר הבא,10,10,541,540.0,194,194.0,0.0,0.0,17,בא אלא מן הכבשים ומן העזים אם_כן_למה_נאמר צאן ובקר צאן לפסח ובקר לחגיגה ולהקיש כל דבר הבא,2060000147,20,20
ref-t.2.3.5.4.17-ref-t.2.3.5.4.32,ref-sifre-d.129.1.3-ref-sifre-d.129.1.11,351741,351824,ref-t.2.3.5.4.17,ref-t.2.3.5.4.32,164669,164714,ref-sifre-d.129.1.3,ref-sifre-d.129.1.11,פסח ושחטן לשם פסח השוחט לשם חטאת צבור לשם עולת צבור ופסח ששחטו בשבת שלא לשמו ,פסח שתהא שחיטתו לשם פסח שאם שחטו שלא לשמו ,16,9,535,532.0,196,196.0,0.5844155844155844,0.6666666666666667,5,פסח לשם פסח שלא לשמו,2060000148,16,9
ref-t.2.3.5.4.72-ref-t.2.3.5.5.6,ref-sifre-d.129.1.3-ref-sifre-d.129.1.11,352014,352102,ref-t.2.3.5.4.72,ref-t.2.3.5.5.6,164669,164714,ref-sifre-d.129.1.3,ref-sifre-d.129.1.11,פסח שתהא שחיטתו לשם פסח שאם שחטו שלא לשמו,פסח שתהא שחיטתו לשם פסח שאם שחטו שלא לשמו,9,9,534,534.0,197,197.0,0.0,0.0,9,פסח שתהא שחיטתו לשם פסח שאם שחטו שלא לשמו,2060000149,9,9
ref-t.2.3.6.1.8-ref-t.2.3.6.1.22,ref-sifre-d.75.12.6-ref-sifre-d.75.12.16,353687,353784,ref-t.2.3.6.1.8,ref-t.2.3.6.1.22,121421,121478,ref-sifre-d.75.12.6,ref-sifre-d.75.12.16,מתחילה בטומאה שחטו בטהרה וניטמא הציבור יזרק הדם בטומאה ואל יאכל הבשר בטומאה שחטו בטהרה ,"חולין בטהרה ת""ל הטהור והטמא יאכלנו אין לי אלא טמא טהור ",9,11,266,266.0,199,199.0,0.6551724137931034,0.8666666666666667,1,בטהרה,2060000150,15,11
ref-t.2.3.6.2.3-ref-t.2.3.6.2.11,ref-sifre-d.132.3.9-ref-sifre-d.132.3.17,353916,353961,ref-t.2.3.6.2.3,ref-t.2.3.6.2.11,167277,167327,ref-sifre-d.132.3.9,ref-sifre-d.132.3.17,פסח בא בטומאה בזמן שרובו של צבור טמאין היו ,מביאין פסח בטומאה בזמן שהם רובם טמאים יכול יהיה ,9,9,555,554.0,200,200.0,0.5625,0.75,3,פסח בטומאה בזמן,2060000151,9,9
ref-t.2.3.6.2.20-ref-t.2.3.6.2.36,ref-sifre-d.132.3.15-ref-sifre-d.132.3.27,354015,354108,ref-t.2.3.6.2.20,ref-t.2.3.6.2.36,167312,167378,ref-sifre-d.132.3.15,ref-sifre-d.132.3.27,והטמאין עושין את השני היחיד מכריע את הפסח לעשותו בטומאה שנ' לא תוכל לזבוח את הפסח באחד ,טמאים יכול יהיה יחיד מכריע תלמוד לומר לא תוכל לזבוח את הפסח באחד ,17,13,556,554.0,201,201.0,0.4022988505747126,0.6,6,מכריע תוכל לזבוח את הפסח באחד,2060000152,17,13
ref-t.2.3.8.8.49-ref-t.2.3.8.8.61,ref-sifre-d.134.4.23-ref-sifre-d.134.4.32,364085,364150,ref-t.2.3.8.8.49,ref-t.2.3.8.8.61,168269,168316,ref-sifre-d.134.4.23,ref-sifre-d.134.4.32,טעון לינה והשיני טעון לינה ר' יהודה או' אין השיני טעון לינה אלא ,שטעון ששה טעון לינה יצא פסח קטן שאין טעון אלא ,13,10,561,561.0,202,202.0,0.515625,0.6,4,טעון לינה טעון אלא,2060000153,13,10
ref-t.2.4.1.7.40-ref-t.2.4.1.7.46,ref-sifre-d.124.4.22-ref-sifre-d.124.4.32,374717,374758,ref-t.2.4.1.7.40,ref-t.2.4.1.7.46,161389,161448,ref-sifre-d.124.4.22,ref-sifre-d.124.4.32,להקדיש בדק הבית ואם הקדישו הקדישן הקדש ,מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש ,7,11,516,508.0,203,203.0,0.5555555555555556,0.6666666666666667,3,בדק הבית הקדש,2060000154,7,11
ref-t.2.4.1.11.10-ref-t.2.4.1.11.23,ref-sifre-d.72.7.10-ref-sifre-d.72.7.26,375624,375706,ref-t.2.4.1.11.10,ref-t.2.4.1.11.23,117584,117670,ref-sifre-d.72.7.10,ref-sifre-d.72.7.26,מן הטבל ומן התרומה ומן המעשר ראשון שלא ניטלה תרומתו וממעשר שיני והקדש שלא ,טבל שלא הורם ממנו כלום מנין הורם ממנו תרומה ולא הורם ממנו מעשר ראשון מעשר ראשון ולא ,14,11,242,242.0,204,204.0,0.6904761904761905,0.7058823529411764,1,שלא,2060000155,14,17
ref-t.2.4.2.2.24-ref-t.2.4.2.2.60,ref-sifre-d.79.5.1-ref-sifre-d.79.5.34,376747,376947,ref-t.2.4.2.2.24,ref-t.2.4.2.2.60,126617,126801,ref-sifre-d.79.5.1,ref-sifre-d.79.5.34,תעשה הטוב והישר הטוב בעיני שמים והישר בעיני אדם דברי ר' עקיבא ר' ישמעאל אומר הישר בעיני אדם שמים והטוב בעיני שמים אדם וכן הוא אומר ומצא חן ושכל טוב בעיני אלהים ואדם,וכי תעשה הטוב והישר הטוב בעיני שמים והישר בעיני אדם דברי ר' עקיבא ר' ישמעאל אומר הישר בעיני אדם שמים והטוב בעיני שמים אדם וכן הוא אומר ומצא חן ושכל טוב בעיני אלהים ואדם,27,28,311,311.0,205,205.0,0.0238095238095238,0.0625,29,תעשה הטוב והישר הטוב בעיני שמים והישר בעיני אדם דברי ר' עקיבא ר'_ישמעאל_אומר הישר בעיני אדם שמים והטוב בעיני שמים אדם וכן_הוא_אומר ומצא חן ושכל טוב בעיני אלהים ואדם,2060000156,33,34
ref-t.2.4.3.4.53-ref-t.2.4.3.4.66,ref-sifre-d.81.5.17-ref-sifre-d.81.5.55,382549,382629,ref-t.2.4.3.4.53,ref-t.2.4.3.4.66,128275,128504,ref-sifre-d.81.5.17,ref-sifre-d.81.5.55,שמקריבים אותו לגבי מזבח אין מקריבים אותו לעבודה זרה ואם המקריב הקריב אותו לעבודה זרה חייב דבר שמקריבים אותו לעבודה זרה אם הקריבו למזבח כיוצא בו פטור ודבר שאין מקריבים למזבח והקריבו לעבודה זרה אם מקריב כיוצא בו חייב,שמקריבים אותו לגבי מזבח אין מקריבים אותו לעבודה זרה ואם המקריב הקריב אותו לעבודה זרה חייב דבר שמקריבים אותו לעבודה זרה אם הקריבו למזבח כיוצא בו פטור ודבר שאין מקריבים למזבח והקריבו לעבודה זרה אם מקריב כיוצא בו חייב,39,39,317,317.0,207,207.0,0.0,0.0,39,שמקריבים אותו לגבי מזבח אין מקריבים אותו לעבודה זרה ואם המקריב הקריב אותו לעבודה זרה חייב דבר שמקריבים אותו לעבודה זרה אם הקריבו למזבח כיוצא בו פטור ודבר שאין מקריבים למזבח והקריבו לעבודה זרה אם מקריב כיוצא בו חייב,2060000157,39,39
ref-t.2.4.3.24.10-ref-t.2.4.3.24.15,ref-sifre-d.297.9.9-ref-sifre-d.297.10.2,385861,385892,ref-t.2.4.3.24.10,ref-t.2.4.3.24.15,282316,282354,ref-sifre-d.297.9.9,ref-sifre-d.297.10.2,משום שנ' ראשית בכורי אדמתך תביא ,משום שנאמר ראשית בכורי אדמתך אשר תביא ,6,7,1088,1088.0,209,209.0,0.1842105263157894,0.375,5,משום ראשית בכורי אדמתך תביא,2060000158,6,7
ref-t.2.5.1.12.90-ref-t.2.5.1.12.103,ref-sifre-d.348.9.17-ref-sifre-d.348.9.30,390533,390591,ref-t.2.5.1.12.90,ref-t.2.5.1.12.103,365950,366009,ref-sifre-d.348.9.17,ref-sifre-d.348.9.30,וגם דם נקי שפך מנשה הרבה מאד עד אשר מלא את ירושלם פה לפה ,וגם דם נקי שפך מנשה הרבה מאד עד אשר מלא את ירושלים פה לפה ,1,4,1178,1178.0,210,210.0,0.0172413793103448,0.0,13,וגם דם נקי שפך מנשה הרבה מאד עד אשר מלא את פה לפה,2060000159,14,14
ref-t.2.5.2.1.111-ref-t.2.5.2.1.126,ref-sifre-d.49.1.21-ref-sifre-d.49.1.26,393651,393742,ref-t.2.5.2.1.111,ref-t.2.5.2.1.126,96353,96386,ref-sifre-d.49.1.21,ref-sifre-d.49.1.26,נושא עון ופשע וחטאה ונקה ואו',נושא עון ופשע וחטאה ונקה ואו',6,6,142,140.0,211,211.0,0.0,0.0,6,נושא עון ופשע וחטאה ונקה ואו',2060000160,6,6
ref-t.2.5.2.2.11-ref-t.2.5.2.2.20,ref-sifre-d.221.9.19-ref-sifre-d.221.9.27,393841,393897,ref-t.2.5.2.2.11,ref-t.2.5.2.2.20,224137,224189,ref-sifre-d.221.9.19,ref-sifre-d.221.9.27,פניהם כלפי העם ואחוריהם כלפי הקודש כהן גדול פניו כלפי ,ופניו כלפי העם ואחוריו כלפי העץ והאשה פניה כלפי ,10,9,774,774.0,213,213.0,0.3148148148148148,0.7272727272727273,4,כלפי העם כלפי כלפי,2060000161,10,9
ref-t.2.5.2.7.74-ref-t.2.5.2.7.84,ref-sifre-d.354.7.51-ref-sifre-d.354.7.61,397026,397077,ref-t.2.5.2.7.74,ref-t.2.5.2.7.84,375805,375867,ref-sifre-d.354.7.51,ref-sifre-d.354.7.61,פעם אחת הייתי מהלך בדרך מצאני זקן אחד ואמ' לוי משל ,פעם אחת הייתי מהלך מכזיב לצור ומצאתי זקן אחד ושאלתיו בשלום ,11,11,1193,1193.0,214,214.0,0.3389830508474576,0.6,6,פעם אחת הייתי מהלך זקן אחד,2060000162,11,11
ref-t.2.5.2.15.7-ref-t.2.5.2.15.11,ref-sifre-d.355.6.87-ref-sifre-d.355.6.91,400274,400302,ref-t.2.5.2.15.7,ref-t.2.5.2.15.11,377047,377075,ref-sifre-d.355.6.87,ref-sifre-d.355.6.91,ומקלו של אהרן שקדיה ופרחיה ,ומקלו של אהרן שקדיה ופרחיה ,5,5,1200,1200.0,215,215.0,0.0,0.0,5,ומקלו של אהרן שקדיה ופרחיה,2060000163,5,5
