baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-m,dam-lev,jac,id
ref-m.3.5.2.3.32-ref-m.3.5.2.3.40,ref-bible.0104.5.27.10-ref-bible.104.5.27.18,387896,387951,ref-m.3.5.2.3.32,ref-m.3.5.2.3.40,265967,266021,ref-bible.0104.5.27.10,ref-bible.0104.5.27.18,ובאו המים המאררים האלה במעיך לצבות בטן ולנפיל ירך ,ובאו בה המים המאררים למרים וצבתה בטנה ונפלה ירכה ,9,9,220,220.0,192,188.0,0.4,0.5833333333333333,1090000164
ref-m.3.5.2.3.67-ref-m.3.5.2.4.2,ref-bible.0104.5.22.1-ref-bible.104.5.23.1,388083,388166,ref-m.3.5.2.3.67,ref-m.3.5.2.4.2,265557,265638,ref-bible.0104.5.22.1,ref-bible.0104.5.23.1,ובאו המים המאררים האלה במעיך וגומר ואינו כותב ואמרה האשה אמן אמן אינו כותב ,ובאו המים המאררים האלה במעיך לצבות בטן ולנפל ירך ואמרה האשה אמן אמן וכתב ,14,14,218,217.0,193,193.0,0.28,0.5,1090000165
ref-m.3.5.3.2.26-ref-m.3.5.3.2.33,ref-bible.0104.5.26.9-ref-bible.104.5.27.5,388946,388982,ref-m.3.5.3.2.26,ref-m.3.5.3.2.33,265888,265942,ref-bible.0104.5.26.9,ref-bible.0104.5.27.5,ואחר ישקה את האשה את המים אם השקה ,ואחר ישקה את האשה את המים והשקה את המים והיתה אם ,8,11,219,219.0,194,194.0,0.3469387755102041,0.0,1090000166
ref-m.3.5.5.2.6-ref-m.3.5.5.2.17,ref-bible.0103.11.33.1-ref-bible.103.11.33.12,392235,392286,ref-m.3.5.5.2.6,ref-m.3.5.5.2.17,212178,212228,ref-bible.0103.11.33.1,ref-bible.0103.11.33.12,וכל כלי חרש אשר יפול מהם אל תוכו כל אשר בתוכו יטמא ,וכל כלי חרש אשר יפל מהם אל תוכו כל אשר בתוכו יטמא ,12,12,129,129.0,195,195.0,0.0196078431372549,0.0,1090000167
ref-m.3.5.5.3.6-ref-m.3.5.5.3.23,ref-bible.0104.35.4.6-ref-bible.104.35.5.8,392581,392679,ref-m.3.5.5.3.6,ref-m.3.5.5.3.23,333976,334050,ref-bible.0104.35.4.6,ref-bible.0104.35.5.8,ומדותם מחוץ לעיר את פאת קדמה אלפים באמה וגומר ומקרא אחר אומר מקיר העיר וחוצה אלף אמה סביב ,מקיר העיר וחוצה אלף אמה סביב ומדתם מחוץ לעיר את פאת קדמה אלפים באמה ,18,14,263,263.0,196,196.0,0.6666666666666666,0.2857142857142857,1090000168
ref-m.3.5.5.4.6-ref-m.3.5.5.4.16,ref-bible.0102.15.1.1-ref-bible.102.15.1.11,392908,392964,ref-m.3.5.5.4.6,ref-m.3.5.5.4.16,135153,135212,ref-bible.0102.15.1.1,ref-bible.0102.15.1.11,אז ישיר משה ובני ישראל את השירה הזאת לה' ויאמרו לאמר ,אז ישיר משה ובני ישראל את השירה הזאת ליהוה ויאמרו לאמר ,11,11,36,36.0,197,197.0,0.05454545454545454,0.11111111111111116,1090000169
ref-m.3.5.5.5.33-ref-m.3.5.5.5.38,ref-bible.0303.27.5.6-ref-bible.303.27.5.11,393301,393327,ref-m.3.5.5.5.33,ref-m.3.5.5.5.38,1316256,1316281,ref-bible.0303.27.5.6,ref-bible.0303.27.5.11,עד אגוע לא אסיר תומתי ממני ,עד אגוע לא אסיר תמתי ממני ,6,6,580,580.0,198,198.0,0.037037037037037035,0.0,1090000170
ref-m.3.5.5.5.65-ref-m.3.5.5.5.72,ref-bible.0303.1.1.8-ref-bible.303.1.2.2,393459,393496,ref-m.3.5.5.5.65,ref-m.3.5.5.5.72,1291342,1291394,ref-bible.0303.1.1.8,ref-bible.0303.1.2.2,איש תם וישר ירא אלהים וסר מרע והלא ,האיש ההוא תם וישר וירא אלהים וסר מרע ויולדו לו ,8,10,571,571.0,201,199.0,0.2978723404255319,0.125,1090000171
ref-m.3.5.5.5.65-ref-m.3.5.5.5.72,ref-bible.0303.1.8.14-ref-bible.0303.1.10.1,393459,393496,ref-m.3.5.5.5.65,ref-m.3.5.5.5.72,1292000,1292083,ref-bible.0303.1.8.14,ref-bible.0303.1.10.1,איש תם וישר ירא אלהים וסר מרע ויען השטן את יהוה ויאמר החנם ירא איוב אלהים הלא,איש תם וישר ירא אלהים וסר מרע ויען השטן את יהוה ויאמר החנם ירא איוב אלהים הלא,7,7,572,572.0,199,199.0,0.0,0.0,1090000172
ref-m.3.5.5.5.65-ref-m.3.5.5.5.71,ref-bible.0303.2.3.14-ref-bible.303.2.3.20,393459,393490,ref-m.3.5.5.5.65,ref-m.3.5.5.5.71,1293339,1293370,ref-bible.0303.2.3.14,ref-bible.0303.2.3.20,איש תם וישר ירא אלהים וסר מרע ,איש תם וישר ירא אלהים וסר מרע ,7,7,574,574.0,200,199.0,0.0,0.0,1090000173
ref-m.3.5.7.5.5-ref-m.3.5.7.5.15,ref-bible.0105.27.4.2-ref-bible.105.27.4.15,395096,395150,ref-m.3.5.7.5.5,ref-m.3.5.7.5.15,391776,391850,ref-bible.0105.27.4.2,ref-bible.0105.27.4.15,שעברו ישראל את הירדן ובאו אל הר גריזים ואל הר עיבל ,בעברכם את הירדן תקימו את האבנים האלה אשר אנכי מצוה אתכם היום בהר עיבל ,11,14,342,342.0,203,203.0,0.6,0.7058823529411764,1090000174
ref-m.3.5.7.5.10-ref-m.3.5.7.5.15,ref-bible.0201.8.33.20-ref-bible.201.8.33.28,395125,395150,ref-m.3.5.7.5.10,ref-m.3.5.7.5.15,427914,427952,ref-bible.0201.8.33.20,ref-bible.0201.8.33.28,אל הר גריזים ואל הר עיבל ,אל מול הר גרזים והחציו אל מול הר עיבל ,6,9,350,350.0,204,203.0,0.39473684210526316,0.19999999999999996,1090000175
ref-m.3.5.7.5.31-ref-m.3.5.7.5.39,ref-bible.0101.12.6.1-ref-bible.101.12.6.9,395241,395283,ref-m.3.5.7.5.31,ref-m.3.5.7.5.39,19693,19735,ref-bible.0101.12.6.1,ref-bible.0101.12.6.9,ויעבר אברם בארץ עד מקום שכם עד אלון מורה ,ויעבר אברם בארץ עד מקום שכם עד אלון מורה ,9,9,7,7.0,205,205.0,0.0,0.0,1090000176
ref-m.3.5.7.5.54-ref-m.3.5.7.5.63,ref-bible.0105.11.29.16-ref-bible.105.11.29.23,395351,395400,ref-m.3.5.7.5.54,ref-m.3.5.7.5.63,364496,364530,ref-bible.0105.11.29.16,ref-bible.0105.11.29.23,עלו לראש הר גריזים וששה שבטים עלו לראש הר עיבל ,על הר גרזים ואת הקללה על הר עיבל ,10,8,274,274.0,206,206.0,0.44680851063829785,0.5555555555555556,1090000177
ref-m.3.5.7.5.82-ref-m.3.5.7.5.90,ref-bible.0201.8.33.1-ref-bible.201.8.33.9,395519,395580,ref-m.3.5.7.5.82,ref-m.3.5.7.5.90,427799,427857,ref-bible.0201.8.33.1,ref-bible.0201.8.33.9,וכל ישראל וזקניו ושוטריו ושופטיו עומדים מזה ומזה לארון ,וכל ישראל וזקניו ושטרים ושפטיו עמדים מזה ומזה לארון ,9,9,349,349.0,207,207.0,0.07272727272727272,0.0,1090000178
ref-m.3.5.7.5.116-ref-m.3.5.7.5.122,ref-bible.0105.27.14.8-ref-bible.105.27.15.6,395715,395752,ref-m.3.5.7.5.116,ref-m.3.5.7.5.122,392485,392522,ref-bible.0105.27.14.8,ref-bible.0105.27.15.6,בקללה ארור האיש אשר יעשה פסל ומסכה ,קול רם ארור האיש אשר יעשה פסל ומסכה ,7,8,343,343.0,208,208.0,0.1388888888888889,0.33333333333333337,1090000179
ref-m.3.5.7.6.52-ref-m.3.5.7.6.58,ref-bible.0103.9.22.1-ref-bible.103.9.22.8,396236,396270,ref-m.3.5.7.6.52,ref-m.3.5.7.6.58,208312,208350,ref-bible.0103.9.22.1,ref-bible.0103.9.22.8,וישא אהרן את ידיו אל העם ויברכם ,וישא אהרן את ידו ידיו אל העם ויברכם ,7,8,125,125.0,209,209.0,0.1111111111111111,0.0,1090000180
ref-m.3.5.8.1.2-ref-m.3.5.8.1.30,ref-bible.0105.20.2.1-ref-bible.0105.20.3.4,397344,397504,ref-m.3.5.8.1.2,ref-m.3.5.8.1.30,379545,379616,ref-bible.0105.20.2.1,ref-bible.0105.20.3.4,והיה כקרבכם אל המלחמה ונגש הכהן ודבר אל העם ואמר אלהם שמע ישראל,והיה כקרבכם אל המלחמה ונגש הכהן ודבר אל העם ואמר אלהם שמע ישראל,29,13,298,298.0,210,210.0,0.0,0.0,1090000181
ref-m.3.5.8.1.46-ref-m.3.5.8.1.53,ref-bible.0202.19.27.13-ref-bible.202.19.28.11,397581,397630,ref-m.3.5.8.1.46,ref-m.3.5.8.1.53,510604,510696,ref-bible.0202.19.27.13,ref-bible.0202.19.28.11,תפלו בידם ירחמו עליכם כמה שנאמר ויקומו האנשים ,נפלת פתח הבית וידיה על הסף ויאמר אליה קומי ונלכה ואין ענה ויקחה על החמור ויקם האיש ,8,17,357,357.0,212,212.0,0.7108433734939759,0.9523809523809523,1090000182
ref-m.3.5.8.1.52-ref-m.3.5.8.1.80,ref-bible.0313.28.15.1-ref-bible.313.28.15.29,397615,397818,ref-m.3.5.8.1.52,ref-m.3.5.8.1.80,1566807,1567002,ref-bible.0313.28.15.1,ref-bible.0313.28.15.29,ויקומו האנשים אשר נקבו בשמות ויחזיקו בשביה וכל מערומיהם הלבישו מן השלל וילבישום וינעילום ויאכילום וישקום ויסכום וינהלום בחמורים לכל כושל ויביאום יריחו עיר התמרים אצל אחיהם וישובו שומרון ,ויקמו האנשים אשר נקבו בשמות ויחזיקו בשביה וכל מערמיהם הלבישו מן השלל וילבשום וינעלום ויאכלום וישקום ויסכום וינהלום בחמרים לכל כושל ויביאום ירחו עיר התמרים אצל אחיהם וישובו שמרון ,29,29,669,669.0,213,212.0,0.043010752688172046,0.0,1090000183
ref-m.3.5.8.1.87-ref-m.3.5.8.1.99,ref-bible.0207.14.14.5-ref-bible.207.14.16.4,397851,397916,ref-m.3.5.8.1.87,ref-m.3.5.8.1.99,796227,796290,ref-bible.0207.14.14.5,ref-bible.0207.14.16.4,בידם אין מרחמין עליכם אל ירך לבבכם אל תיראו ואל תחפזו וגומר אל ,אדמה לעליון אך אל שאול תורד אל ירכתי בור ראיך אליך ישגיחו אליך ,13,13,416,416.0,214,214.0,0.7301587301587301,0.8235294117647058,1090000184
ref-m.3.5.8.1.173-ref-m.3.5.8.2.17,ref-bible.0105.20.4.4-ref-bible.105.20.5.16,398294,398420,ref-m.3.5.8.1.173,ref-m.3.5.8.2.17,379716,379837,ref-bible.0105.20.4.4,ref-bible.0105.20.5.16,ההולך עמכם להלחם לכם וגומר זה מחנה הארון  ודברו השוטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,ההלך עמכם להלחם לכם עם איביכם להושיע אתכם ודברו השטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישב לביתו ,25,24,300,300.0,215,215.0,0.19658119658119658,0.29166666666666663,1090000185
ref-m.3.5.8.2.7-ref-m.3.5.8.2.17,ref-bible.0105.20.6.1-ref-bible.105.20.6.10,398368,398420,ref-m.3.5.8.2.7,ref-m.3.5.8.2.17,379871,379920,ref-bible.0105.20.6.1,ref-bible.0105.20.6.10,מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,ומי האיש אשר נטע כרם ולא חללו ילך וישב לביתו ,11,10,302,301.0,217,215.0,0.2653061224489796,0.5714285714285714,1090000186
ref-m.3.5.8.2.7-ref-m.3.5.8.2.17,ref-bible.0105.20.7.1-ref-bible.105.20.7.10,398368,398420,ref-m.3.5.8.2.7,ref-m.3.5.8.2.17,379954,380003,ref-bible.0105.20.7.1,ref-bible.0105.20.7.10,מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,ומי האיש אשר ארש אשה ולא לקחה ילך וישב לביתו ,11,10,303,303.0,218,215.0,0.32653061224489793,0.5384615384615384,1090000187
ref-m.3.5.8.2.2-ref-m.3.5.8.2.17,ref-bible.0105.20.8.2-ref-bible.105.20.8.14,398339,398420,ref-m.3.5.8.2.2,ref-m.3.5.8.2.17,380043,380114,ref-bible.0105.20.8.2,ref-bible.0105.20.8.14,ודברו השוטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,השטרים לדבר אל העם ואמרו מי האיש הירא ורך הלבב ילך וישב לביתו ,16,13,305,304.0,216,215.0,0.44,0.47058823529411764,1090000188
ref-m.3.5.8.2.39-ref-m.3.5.8.2.45,ref-bible.0105.20.6.1-ref-bible.105.20.6.7,398541,398573,ref-m.3.5.8.2.39,ref-m.3.5.8.2.45,379871,379903,ref-bible.0105.20.6.1,ref-bible.0105.20.6.7,ומי האיש אשר נטע כרם ולא חללו ,ומי האיש אשר נטע כרם ולא חללו ,7,7,301,301.0,219,219.0,0.0,0.0,1090000189
ref-m.3.5.8.5.2-ref-m.3.5.8.5.13,ref-bible.0105.20.8.1-ref-bible.105.20.8.11,399505,399573,ref-m.3.5.8.5.2,ref-m.3.5.8.5.13,380036,380097,ref-bible.0105.20.8.1,ref-bible.0105.20.8.11,ויספו השוטרים לדבר אל העם וגומר רבי עקיבא אומר הירא ורך הלבב ,ויספו השטרים לדבר אל העם ואמרו מי האיש הירא ורך הלבב ,12,11,304,304.0,220,220.0,0.2459016393442623,0.3076923076923077,1090000190
ref-m.3.5.8.5.63-ref-m.3.5.8.6.12,ref-bible.0105.20.8.2-ref-bible.0105.20.9.11,399854,399935,ref-m.3.5.8.5.63,ref-m.3.5.8.6.12,380043,380204,ref-bible.0105.20.8.2,ref-bible.0105.20.9.11,השטרים לדבר אל העם ואמרו מי האיש הירא ורך הלבב ילך וישב לביתו ולא ימס את לבב אחיו כלבבו והיה ככלת השטרים לדבר אל העם ופקדו שרי צבאות בראש העם,השטרים לדבר אל העם ואמרו מי האיש הירא ורך הלבב ילך וישב לביתו ולא ימס את לבב אחיו כלבבו והיה ככלת השטרים לדבר אל העם ופקדו שרי צבאות בראש העם,15,30,306,306.0,221,221.0,0.0,0.0,1090000191
ref-m.3.5.8.6.36-ref-m.3.5.8.6.45,ref-bible.0203.4.17.3-ref-bible.203.4.17.12,400077,400130,ref-m.3.5.8.6.36,ref-m.3.5.8.6.45,525014,525067,ref-bible.0203.4.17.3,ref-bible.0203.4.17.12,שנאמר נס ישראל לפני פלשתים וגם מגפה גדולה היתה בעם ,ויאמר נס ישראל לפני פלשתים וגם מגפה גדולה היתה בעם ,10,10,362,362.0,223,223.0,0.0392156862745098,0.18181818181818177,1090000192
ref-m.3.5.8.6.37-ref-m.3.5.8.6.54,ref-bible.0203.31.1.4-ref-bible.0203.31.1.10,400084,400185,ref-m.3.5.8.6.37,ref-m.3.5.8.6.54,585695,585737,ref-bible.0203.31.1.4,ref-bible.0203.31.1.10,וינסו אנשי ישראל מפני פלשתים ויפלו חללים,וינסו אנשי ישראל מפני פלשתים ויפלו חללים,18,7,368,368.0,224,224.0,0.0,0.0,1090000193
ref-m.3.5.8.6.37-ref-m.3.5.8.6.54,ref-bible.0312.10.1.4-ref-bible.0312.10.1.10,400084,400185,ref-m.3.5.8.6.37,ref-m.3.5.8.6.54,1477408,1477448,ref-bible.0312.10.1.4,ref-bible.0312.10.1.10,וינס איש ישראל מפני פלשתים ויפלו חללים,וינס איש ישראל מפני פלשתים ויפלו חללים,18,7,623,623.0,225,225.0,0.0,0.0,1090000194
ref-m.3.5.8.7.10-ref-m.3.5.8.7.15,ref-bible.0211.2.16.11-ref-bible.211.2.16.15,400248,400285,ref-m.3.5.8.7.10,ref-m.3.5.8.7.15,1094887,1094914,ref-bible.0211.2.16.11,ref-bible.0211.2.16.15,יוצאין אפילו חתן מחדרו וכלה מחופתה ,יצא חתן מחדרו וכלה מחפתה ,6,5,496,496.0,228,228.0,0.2857142857142857,0.16666666666666663,1090000195
ref-m.3.5.8.7.28-ref-m.3.5.8.7.33,ref-bible.0211.2.16.11-ref-bible.211.2.16.15,400353,400390,ref-m.3.5.8.7.28,ref-m.3.5.8.7.33,1094887,1094914,ref-bible.0211.2.16.11,ref-bible.0211.2.16.15,יוצאין אפילו חתן מחדרו וכלה מחופתה ,יצא חתן מחדרו וכלה מחפתה ,6,5,497,496.0,229,229.0,0.2857142857142857,0.16666666666666663,1090000196
ref-m.3.5.9.5.6-ref-m.3.5.9.5.14,ref-bible.0105.21.3.7-ref-bible.105.21.3.18,401199,401242,ref-m.3.5.9.5.6,ref-m.3.5.9.5.14,381208,381259,ref-bible.0105.21.3.7,ref-bible.0105.21.3.18,זקני אותה העיר מביאין עגלת בקר אשר לא משכה ,זקני העיר ההוא עגלת בקר אשר לא עבד בה אשר לא משכה ,9,12,308,308.0,230,230.0,0.48,0.33333333333333337,1090000197
ref-m.3.5.9.6.9-ref-m.3.5.9.6.21,ref-bible.0105.21.6.13-ref-bible.105.21.7.12,401480,401545,ref-m.3.5.9.6.9,ref-m.3.5.9.6.21,381524,381598,ref-bible.0105.21.6.13,ref-bible.0105.21.7.12,עריפה של עגלה ואומרים ידינו לא שפכו את הדם הזה ועינינו לא ראו ,הערופה בנחל וענו ואמרו ידינו לא שפכה שפכו את הדם הזה ועינינו לא ראו ,13,14,309,309.0,231,231.0,0.25,0.3076923076923077,1090000198
ref-m.3.5.9.6.46-ref-m.3.5.9.6.64,ref-bible.0105.21.8.1-ref-bible.105.21.8.16,401683,401773,ref-m.3.5.9.6.46,ref-m.3.5.9.6.64,381599,381675,ref-bible.0105.21.8.1,ref-bible.0105.21.8.16,כפר לעמך ישראל אשר פדית ואל תתן דם נקי בקרב עמך ישראל לא היו צריכים לומר ונכפר להם הדם ,כפר לעמך ישראל אשר פדית יהוה ואל תתן דם נקי בקרב עמך ישראל ונכפר להם הדם ,19,16,310,310.0,232,232.0,0.27586206896551724,0.1428571428571429,1090000199
ref-m.3.5.9.7.30-ref-m.3.5.9.8.17,ref-bible.0102.2.14.8-ref-bible.102.2.14.20,401991,402075,ref-m.3.5.9.7.30,ref-m.3.5.9.8.17,107945,108014,ref-bible.0102.2.14.8,ref-bible.0102.2.14.20,יהרג עד אחד אומר ראיתי את ההורג ועד אחד אומר לא ראית אשה אומרת ראיתי ואשה אומרת לא ,הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר ,18,13,31,31.0,233,233.0,0.6144578313253012,0.8125,1090000200
ref-m.3.5.9.9.30-ref-m.3.5.9.9.41,ref-bible.0210.4.13.17-ref-bible.0210.4.14.12,402370,402428,ref-m.3.5.9.9.30,ref-m.3.5.9.9.41,1083807,1083897,ref-bible.0210.4.13.17,ref-bible.0210.4.14.12,תזנינה בנותיכם וכלותיכם תנאפנה לא אפקוד על בנותיכם כי תזנינה ועל כלותיכם כי תנאפנה כי הם,תזנינה בנותיכם וכלותיכם תנאפנה לא אפקוד על בנותיכם כי תזנינה ועל כלותיכם כי תנאפנה כי הם,12,16,491,491.0,234,234.0,0.0,0.0,1090000201
ref-m.3.5.9.9.57-ref-m.3.5.9.9.62,ref-bible.0215.7.1.9-ref-bible.215.7.1.14,402515,402546,ref-m.3.5.9.9.57,ref-m.3.5.9.9.62,1119723,1119754,ref-bible.0215.7.1.9,ref-bible.0215.7.1.14,אין אשכול לאכול בכורה אותה נפשי ,אין אשכול לאכול בכורה אותה נפשי ,6,6,504,504.0,236,236.0,0.0,0.0,1090000202
ref-m.3.5.9.15.215-ref-m.3.5.9.15.226,ref-bible.0215.7.6.2-ref-bible.215.7.6.13,404604,404660,ref-m.3.5.9.15.215,ref-m.3.5.9.15.226,1120023,1120076,ref-bible.0215.7.6.2,ref-bible.0215.7.6.13,בן מנוול אב בת קמה באמה כלה בחמותה אויבי איש אנשי ביתו ,בן מנבל אב בת קמה באמה כלה בחמתה איבי איש אנשי ביתו ,12,12,505,505.0,237,237.0,0.07272727272727272,0.18181818181818177,1090000203
ref-m.3.6.3.6.26-ref-m.3.6.3.7.11,ref-bible.0204.15.33.6-ref-bible.204.15.34.15,409747,409829,ref-m.3.6.3.6.26,ref-m.3.6.3.7.11,620602,620704,ref-bible.0204.15.33.6,ref-bible.0204.15.34.15,אומר שליח בית דין אני המלוה מעות את הכהן ואת הלוי ואת העני להיות מפריש עליהן ,אתי והית עלי למשא ואם העיר תשוב ואמרת לאבשלום עבדך אני המלך אהיה עבד אביך ואני מאז ועתה ואני ,16,19,377,377.0,238,238.0,0.7096774193548387,0.92,1090000204
ref-m.3.6.4.5.54-ref-m.3.6.4.5.58,ref-bible.0207.45.18.14-ref-bible.207.45.18.18,411479,411500,ref-m.3.6.4.5.54,ref-m.3.6.4.5.58,839577,839598,ref-bible.0207.45.18.14,ref-bible.0207.45.18.18,לא תהו בראה לשבת יצרה ,לא תהו בראה לשבת יצרה ,5,5,428,428.0,239,239.0,0.0,0.0,1090000205
ref-m.3.6.7.5.42-ref-m.3.6.7.5.56,ref-bible.0204.12.7.18-ref-bible.204.12.8.11,418152,418229,ref-m.3.6.7.5.42,ref-m.3.6.7.5.56,609263,609334,ref-bible.0204.12.7.18,ref-bible.0204.12.8.11,לאשתו הרי זה גטך על מנת שתתני לי אצטליתי ואבדה אצטליתו ואמרו חכמים תתן לו ,הצלתיך מיד שאול ואתנה לך את בית אדניך ואת נשי אדניך בחיקך ואתנה לך ,15,14,373,373.0,240,240.0,0.7297297297297297,1.0,1090000206
