baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-mek,dam-lev,jac,lcc_len_char,lcs_str_cahr,id
ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.357.37.20-ref-sifre-d.357.37.35,76979,77094,ref-mek.1.18.4.282,ref-mek.1.18.4.303,388176,388246,ref-sifre-d.357.37.20,ref-sifre-d.357.37.35,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נא' כאן ימי ונא' להלן ימי מה ימי האמור כאן ל' יום אף ימי האמור להלן ,22,16,1095,1094.0,175,152.0,0.46846846846846846,0.7222222222222222,60,נא כאן ימי ונא להלן ימי מה ימי האמור ן ל יום אף ימי האמור ן ,3060000145
ref-mek.1.19.2.112-ref-mek.1.19.2.130,ref-sifre-d.289.3.11-ref-sifre-d.289.3.30,78492,78586,ref-mek.1.19.2.112,ref-mek.1.19.2.130,274187,274283,ref-sifre-d.289.3.11,ref-sifre-d.289.3.30,נאמר כאן עבודה ונאמר להלן עבודה מה להלן אין קדושה חלה עליו אלא בחיי אמו אף עבודה האמורה כאן ,נאמר כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן לנחלה אף שם האמור כאן ,19,20,771,769.0,186,185.0,0.5543478260869565,0.631578947368421,55,נאמר כאן ו ונאמר להלן על אי קו חלה  אל ח אף  האמור כאן ,3060000146
ref-mek.1.19.2.112-ref-mek.1.19.2.130,ref-sifre-d.289.9.18-ref-sifre-d.289.9.32,78492,78586,ref-mek.1.19.2.112,ref-mek.1.19.2.130,274954,275020,ref-sifre-d.289.9.18,ref-sifre-d.289.9.32,נאמר כאן עבודה ונאמר להלן עבודה מה להלן אין קדושה חלה עליו אלא בחיי אמו אף עבודה האמורה כאן ,נאמר כאן שם ונאמר להלן שם מה שם האמור להלן נחלה אף שם האמור כאן ,19,15,780,775.0,187,185.0,0.4782608695652174,0.6,49,נאמר כאן  ונאמר להלן  מה  או להל ח אף  האמור כאן ,3060000147
ref-mek.1.19.2.112-ref-mek.1.19.2.130,ref-sifre-d.300.2.51-ref-sifre-d.301.2.4,78492,78586,ref-mek.1.19.2.112,ref-mek.1.19.2.130,284142,284259,ref-sifre-d.300.2.51,ref-sifre-d.301.2.4,ואין קורא וענית נאמר כאן ענייה ונאמר להלן ענייה מה להלן בלשון הקודש אף כאן בלשון הקודש וענית ואמרת מכאן אמרו,ואין קורא וענית נאמר כאן ענייה ונאמר להלן ענייה מה להלן בלשון הקודש אף כאן בלשון הקודש וענית ואמרת מכאן אמרו,15,13,825,825.0,185,185.0,0.0,0.0,108,ואין קורא וענית נאמר כאן ענייה ונאמר להלן ענייה מה להלן בלשון הקודש אף כאן בלשון הקודש וענית ואמרת מכאן אמרו,3060000148
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.36.2.10-ref-sifre-d.36.2.22,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,51134,51190,ref-sifre-d.36.2.10,ref-sifre-d.36.2.22,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן כתב ונאמר להלן כתב מה להלן על גבי אבנים אף כאן ,12,13,110,110.0,193,189.0,0.3448275862068966,0.5833333333333333,41,נאמר כאן  ונאמר להלן  מה להלן  בא אף כאן ,3060000149
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.36.2.56-ref-sifre-d.36.2.70,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,51347,51414,ref-sifre-d.36.2.56,ref-sifre-d.36.2.70,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן על גבי אבנים אף כאן ,12,15,121,119.0,194,189.0,0.42424242424242425,0.6153846153846154,41,נאמר כאן  ונאמר להלן  מה להלן  בא אף כאן ,3060000150
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.90.2.4-ref-sifre-d.90.2.14,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,133022,133077,ref-sifre-d.90.2.4,ref-sifre-d.90.2.14,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן ,12,11,352,350.0,195,189.0,0.3620689655172414,0.6,39,נאמר כאן ה ונאמר להלן ה מה ה אורה  כאן ,3060000151
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.117.3.29-ref-sifre-d.117.3.39,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,154983,155034,ref-sifre-d.117.3.29,ref-sifre-d.117.3.39,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,"נאמר כאן בליעל ונאמר להלן בליעל מה להלן ע""ז אף כאן ",12,11,426,426.0,196,189.0,0.3103448275862069,0.5,40,נאמר כאן י ונאמר להלן י מה להלן  אף כאן ,3060000152
ref-mek.1.19.3.131-ref-mek.1.19.3.139,ref-sifre-d.207.4.1-ref-sifre-d.207.4.26,79779,79828,ref-mek.1.19.3.131,ref-mek.1.19.3.139,213247,213395,ref-sifre-d.207.4.1,ref-sifre-d.207.4.26,וערפו שם נאמר כאן עריפה ונאמן אולי נאמר להלן עריפה מה עריפה האמור_להלן_כאן עורפים בקופיץ מאחריה ואסור בהנאה,וערפו שם נאמר כאן עריפה ונאמן אולי נאמר להלן עריפה מה עריפה האמור_להלן_כאן עורפים בקופיץ מאחריה ואסור בהנאה,9,18,620,620.0,190,190.0,0.0,0.0,107,וערפו שם נאמר כאן עריפה ונאמן אולי נאמר להלן עריפה מה עריפה האמור_להלן_כאן עורפים בקופיץ מאחריה ואסור בהנאה,3060000153
ref-mek.1.19.3.130-ref-mek.1.19.3.144,ref-sifre-d.230.3.1-ref-sifre-d.230.3.17,79772,79852,ref-mek.1.19.3.130,ref-mek.1.19.3.144,231422,231510,ref-sifre-d.230.3.1,ref-sifre-d.230.3.17,ומנין שאסור בהנאה נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,ומנין לכלאי הכרם שאסור בהנאה נאמר כאן קדש ונאמר להלן קדש מה להלן איסור הנאה אף כאן ,15,17,654,654.0,189,189.0,0.27710843373493976,0.3571428571428571,65,ומנין שאסור בהנאה נאמר כאן  ונאמר להלן  מה להלן אסור הנאה אף כאן ,3060000154
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.244.4.39-ref-sifre-d.244.4.59,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,243475,243571,ref-sifre-d.244.4.39,ref-sifre-d.244.4.59,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן אשר_לא_אורשה ונאמר להלן אשר_לא_אורשה מה כאן חמשים אף להלן חמשים ומה להלן שקלים אף כאן ,12,17,695,686.0,197,189.0,0.5263157894736842,0.5454545454545454,45,נאמר כאן רה ונאמר להלן רה מה להלן  הה אף כאן ,3060000155
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.291.4.11-ref-sifre-d.291.4.21,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,276124,276175,ref-sifre-d.291.4.11,ref-sifre-d.291.4.21,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן רגלו ונאמר להלן רגלו מה להלן ימנית אף כאן ,12,11,789,789.0,198,189.0,0.29310344827586204,0.5,41,נאמר כאן ר ונאמר להלן ר מה להלן נ אף כאן ,3060000156
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.293.2.4-ref-sifre-d.293.2.16,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,278141,278197,ref-sifre-d.293.2.4,ref-sifre-d.293.2.16,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן לא תחוס ונאמר להלן לא תחוס מה להלן ממון אף כאן ,12,13,807,807.0,199,189.0,0.39655172413793105,0.5454545454545454,39,נאמר כאן  ונאמר להלן  מה להלן ו אף כאן ,3060000157
ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-d.301.1.2-ref-sifre-d.301.1.13,79793,79852,ref-mek.1.19.3.133,ref-mek.1.19.3.144,284160,284221,ref-sifre-d.301.1.2,ref-sifre-d.301.1.13,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן ענייה ונאמר להלן ענייה מה להלן בלשון הקודש אף כאן ,12,12,827,825.0,200,189.0,0.22033898305084745,0.5454545454545454,47,נאמר כאן עיה ונאמר להלן עיה מה להלן ו ה אף כאן ,3060000158
ref-mek.1.19.4.61-ref-mek.1.19.4.67,ref-sifre-d.48.11.1-ref-sifre-d.48.11.18,81712,81742,ref-mek.1.19.4.61,ref-mek.1.19.4.67,95349,95435,ref-sifre-d.48.11.1,ref-sifre-d.48.11.18,אשר צוה ה' אלהינו אותנו אף אתה ,אשר אנכי מצוה אתכם לעשותה למה_נאמר_לפי_שהוא_אומר שמור תשמרו את מצות ה' אלהיכם שומע אני ,7,14,248,248.0,201,201.0,0.735632183908046,0.8333333333333334,24,אשר צוה ה להנואותו א תה ,3060000159
ref-mek.1.19.4.132-ref-mek.1.19.4.144,ref-sifre-d.38.9.58-ref-sifre-d.38.9.66,82051,82122,ref-mek.1.19.4.132,ref-mek.1.19.4.144,60009,60051,ref-sifre-d.38.9.58,ref-sifre-d.38.9.66,ה' ממצרים מבית עבדים ושאינו יודע לשאול את פתח לו שנאמר והגדת לבנך ,שנאמר ויגד לדוד לאמר ברך ה' את בית עובד ,13,9,147,145.0,202,202.0,0.7121212121212122,0.8421052631578947,20,מר ויד לו לאמר הת ב ,3060000160
ref-mek.2.1.1.13-ref-mek.2.1.1.27,ref-sifre-d.1.9.32-ref-sifre-d.1.9.41,82798,82872,ref-mek.2.1.1.13,ref-mek.2.1.1.27,2135,2199,ref-sifre-d.1.9.32,ref-sifre-d.1.9.41,לשלחם וישלחם יצחק הפה שאמר גם את ישראל לא אשלח הוא שאמר אנכי אשלח אתכם ,ואתם שנאתם אותי ותשלחוני מאתכם ואומר וישלחם יצחק וילכו מאתו ,15,10,1,1.0,203,203.0,0.7464788732394366,0.8421052631578947,29,ום שאם אתי שלחוא אמר ישלח את ,3060000161
ref-mek.2.1.1.13-ref-mek.2.1.1.27,ref-sifre-d.2.5.28-ref-sifre-d.2.5.37,82798,82872,ref-mek.2.1.1.13,ref-mek.2.1.1.27,8130,8194,ref-sifre-d.2.5.28,ref-sifre-d.2.5.37,לשלחם וישלחם יצחק הפה שאמר גם את ישראל לא אשלח הוא שאמר אנכי אשלח אתכם ,ואתם שנאתם אותי ותשלחוני מאתכם ואומר וישלחם יצחק וילכו מאתו ,15,10,5,5.0,204,203.0,0.7464788732394366,0.8421052631578947,29,ום שאם אתי שלחוא אמר ישלח את ,3060000162
ref-mek.2.1.1.72-ref-mek.2.1.1.77,ref-sifre-d.53.2.84-ref-sifre-d.54.1.5,83075,83102,ref-mek.2.1.1.72,ref-mek.2.1.1.77,103089,103145,ref-sifre-d.53.2.84,ref-sifre-d.54.1.5,שאמר מי ה' אשר אשמע בקולו ,ואומר אברך את ה' אשר יעצני ברכה וקללה הברכה אשר תשמעו ,6,11,268,267.0,205,205.0,0.6666666666666666,0.8333333333333334,19,אמר  ה' אשר ע בולו ,3060000163
ref-mek.2.1.1.73-ref-mek.2.1.1.85,ref-sifre-d.306.37.151-ref-sifre-d.306.37.162,83081,83147,ref-mek.2.1.1.73,ref-mek.2.1.1.85,309067,309129,ref-sifre-d.306.37.151,ref-sifre-d.306.37.162,מי ה' אשר אשמע בקולו הוא הפה שאמר ה' הצדיק ואני ועמי הרשעים ,מי ה' אשר אשמע בקולו ובסוף אמר ה' הצדיק ואני ועמי הרשעים ,13,12,904,903.0,206,205.0,0.11666666666666667,0.3076923076923077,53,מי ה' אשר אשמע בקולו ו אמר ה' הצדיק ואני ועמי הרשעים ,3060000164
ref-mek.2.1.1.296-ref-mek.2.1.1.301,ref-sifre-d.38.10.7-ref-sifre-d.38.10.14,84289,84320,ref-mek.2.1.1.296,ref-mek.2.1.1.301,60250,60288,ref-sifre-d.38.10.7,ref-sifre-d.38.10.14,מלאה כל טוב שנאמר ובתים מלאים ,שנאמר ובתים מלאים כל טוב אשר לא מלאת ,6,8,148,148.0,207,207.0,0.6486486486486487,0.4444444444444444,19,מלא כל טוב אר  מלא ,3060000165
ref-mek.1.19.6.57-ref-mek.1.19.6.60,ref-sifre-d.84.5.3-ref-sifre-d.85.1.4,85181,85200,ref-mek.1.19.6.57,ref-mek.1.19.6.60,130446,130503,ref-sifre-d.84.5.3,ref-sifre-d.85.1.4,ה' אלהינו אתכם תלכו ,ה' אלהיכם אתכם לדעת הישכם אוהבים וגו' אחרי ה' אלהיכם תלכו ,4,11,336,336.0,211,208.0,0.6896551724137931,0.7,18,ה' אלהי אתכם תלכו ,3060000166
ref-mek.1.19.6.55-ref-mek.1.19.6.60,ref-sifre-d.86.8.1-ref-sifre-d.86.9.1,85173,85200,ref-mek.1.19.6.55,ref-mek.1.19.6.60,131212,131249,ref-sifre-d.86.8.1,ref-sifre-d.86.9.1,אשר צוה ה' אלהינו אתכם תלכו ,אשר צוך ה' אלהיך זו_מצות_לא_תעשה ללכת ,6,6,348,348.0,210,208.0,0.4473684210526316,0.8,21,אשר צו ה' אלהי את לכ ,3060000167
ref-mek.1.19.6.48-ref-mek.1.19.6.58,ref-sifre-d.119.4.25-ref-sifre-d.119.4.36,85136,85190,ref-mek.1.19.6.48,ref-mek.1.19.6.58,158009,158061,ref-sifre-d.119.4.25,ref-sifre-d.119.4.36,"מכל מקום_א""כ_למה_נאמר אשר ברכך ה' אלהיך תתן לו הכל","מכל מקום_א""כ_למה_נאמר אשר ברכך ה' אלהיך תתן לו הכל",11,8,448,448.0,208,208.0,0.0,0.0,50,"מכל מקום_א""כ_למה_נאמר אשר ברכך ה' אלהיך תתן לו הכל",3060000168
ref-mek.1.19.6.149-ref-mek.1.19.6.160,ref-sifre-d.301.8.5-ref-sifre-d.301.9.7,85699,85774,ref-mek.1.19.6.149,ref-mek.1.19.6.160,285046,285151,ref-sifre-d.301.8.5,ref-sifre-d.301.9.7,ובני ישראל פרו וישרצו וירבו ויעצמו במאד מאד ותמלא הארץ אותם ורב כמה שנאמר רבבה כצמח השדה נתתיך,ובני ישראל פרו וישרצו וירבו ויעצמו במאד מאד ותמלא הארץ אותם ורב כמה שנאמר רבבה כצמח השדה נתתיך,12,18,837,837.0,212,212.0,0.0,0.0,94,ובני ישראל פרו וישרצו וירבו ויעצמו במאד מאד ותמלא הארץ אותם ורב כמה שנאמר רבבה כצמח השדה נתתיך,3060000169
ref-mek.1.19.7.433-ref-mek.1.19.7.438,ref-sifre-d.355.26.10-ref-sifre-d.355.26.15,88281,88309,ref-mek.1.19.7.433,ref-mek.1.19.7.438,380217,380245,ref-sifre-d.355.26.10,ref-sifre-d.355.26.15,וילקט יוסף את כל הכסף וגו' ,וילקט יוסף את כל הכסף וגו' ,6,6,1054,1054.0,214,214.0,0.0,0.0,27,וילקט יוסף את כל הכסף וגו' ,3060000170
ref-mek.1.19.9.387-ref-mek.1.19.9.398,ref-sifre-d.333.3.32-ref-sifre-d.333.3.41,91800,91858,ref-mek.1.19.9.387,ref-mek.1.19.9.398,345021,345078,ref-sifre-d.333.3.32,ref-sifre-d.333.3.41,וקבצתי את כל הגוים אל עמק יהושפט ונשפטתי אותם שם על עמי ,וקבצתי את כל הגוים והורדתים אל עמק יהושפט ונשפטתי עמם ,12,10,979,979.0,215,215.0,0.375,0.4285714285714286,44,וקבצתי את כל הגוים אל עמק יהושפט ונשפטתי עמ ,3060000171
ref-mek.1.19.9.423-ref-mek.1.19.9.432,ref-sifre-d.306.10.4-ref-sifre-d.306.10.17,91988,92047,ref-mek.1.19.9.423,ref-mek.1.19.9.432,300307,300382,ref-sifre-d.306.10.4,ref-sifre-d.306.10.17,ואומר ומצרים לשמה תהיה וארום למדבר שממה תהיה מחמס בני ,ואדברה היה ר' יהודה בן חנניה אומר בשעה שאמר משה האזינו השמים היו השמים ,10,14,886,886.0,216,216.0,0.6901408450704225,0.8235294117647058,28,ואר יה היה אומר שממה הי מ י ,3060000172
ref-mek.1.19.9.424-ref-mek.1.19.9.451,ref-sifre-d.333.3.43-ref-sifre-d.333.3.65,91995,92152,ref-mek.1.19.9.424,ref-mek.1.19.9.451,345082,345206,ref-sifre-d.333.3.43,ref-sifre-d.333.3.65,ומצרים לשמה תהיה וארום למדבר שממה תהיה מחמס בני יהודה אשר שפכו דם נקי בארצם באותה שעה ויהודה לעולם תשב וירושלם לדור ודור ואומר ונקתי דמם לא נקיתי ,מצרים לשמה תהיה ואדום למדבר שממה מחמס בני יהודה אשר שפכו דם נקי בארצם באותה שעה ויהודה לעולם תשב ונקיתי דמם לא נקיתי ,28,23,980,980.0,217,216.0,0.2191780821917808,0.19999999999999996,115,מצרים לשמה תהיה ואום למדבר שממה מחמס בני יהודה אשר שפכו דם נקי בארצם באותה שעה ויהודה לעולם תשב ונקתי דמם לא נקיתי ,3060000173
ref-mek.2.2.1.193-ref-mek.2.2.1.208,ref-sifre-d.128.5.12-ref-sifre-d.128.5.23,93440,93530,ref-mek.2.2.1.193,ref-mek.2.2.1.208,164553,164619,ref-sifre-d.128.5.12,ref-sifre-d.128.5.23,יצאו אלא ביום שנאמר ממחרת הפסח יצאו בני ישראל ממצרים ביד רמה,יצאו אלא ביום שנאמר ממחרת הפסח יצאו בני ישראל ממצרים ביד רמה,16,12,486,486.0,218,218.0,0.0,0.0,60,יצאו אלא ביום שנאמר ממחרת הפסח יצאו בני ישראל ממצרים ביד רמה,3060000174
ref-mek.2.2.1.293-ref-mek.2.2.1.303,ref-sifre-d.42.9.17-ref-sifre-d.42.9.26,93983,94038,ref-mek.2.2.1.293,ref-mek.2.2.1.303,75040,75089,ref-sifre-d.42.9.17,ref-sifre-d.42.9.26,אותה כסף וזהב שנ' וילקט יוסף את כל הכסף ואומר,אותה כסף וזהב שנ' וילקט יוסף את כל הכסף ואומר,10,10,178,177.0,220,220.0,0.0,0.0,45,אותה כסף וזהב שנ' וילקט יוסף את כל הכסף ואומר,3060000175
