baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifra,baseOrder,grp-ref-m,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-m.4.5.3.6.1-ref-m.4.5.3.7.2,ref-sifra.11.3-06.10.2-ref-sifra.11.3-06.10.90,544125,544351,ref-m.4.5.3.6.1,ref-m.4.5.3.7.2,502790,503221,ref-sifra.11.3-06.10.2,ref-sifra.11.3-06.10.90,אינו חייב עד שיכתב שם השם שנאמר הא כיצד עד שיכתב ויקעקע בדיו ובכוחל ובכל דבר שהוא רושם ר' שמעון בן יהודה אומר משום ר' שמעון אינו חייב עד שיכתב שם השם שנאמר וכתבת קעקע לא תתנו בכם אני ה'  קעקע לא תתנו בכם אני ה' הא,קעקע יכול אפילו כתב ולא קעקע יהא חייב תלמוד לומר קעקע אי קעקע יכול קעקע ולא כתב יהא חייב תלמוד לומר וכתבת הא כיצד עד שיכתב ויקעקע בדיו ובכוחל ובכל דבר שהוא רושם ר' שמעון בן יהודה אומר משום ר' שמעון אינו חייב עד שיכתב שם השם שנאמר הא כיצד עד שיכתב ויקעקע בדיו ובכוחל ובכל דבר שהוא רושם ר' שמעון בן יהודה אומר משום ר' שמעון אינו חייב עד שיכתב שם השם שנאמר וכתבת קעקע לא תתנו בכם אני ה'  קעקע לא תתנו בכם אני ה' הא,33,59,2790,2790.0,818,818.0,0.4817518248175182,0.217391304347826,33,אינו_חייב_עד שיכתב שם השם שנאמר הא כיצד עד שיכתב ויקעקע בדיו ובכוחל ובכל_דבר_שהוא רושם ר'_שמעון_בן_יהודה_אומר_משום_ר'_שמעון אינו_חייב_עד שיכתב שם השם שנאמר וכתבת קעקע לא תתנו בכם אני_ה'_ קעקע לא תתנו בכם אני ה' הא,1040000616,33,59
ref-m.4.5.3.6.1-ref-m.4.5.3.6.40,ref-sifra.11.3-06.10.93-ref-sifra.11.3-06.10.120,544125,544333,ref-m.4.5.3.6.1,ref-m.4.5.3.6.40,503230,503374,ref-sifra.11.3-06.10.93,ref-sifra.11.3-06.10.120,הכותב כתובת קעקע כתב ולא קעקע קעקע ולא כתב אינו חייב עד שיכתוב ויקעקע בדיו ובכחול ובכל דבר שהוא רושם רבי שמעון בן יהודה משום רבי שמעון אומר אינו חייב עד שיכתוב שם השם שנאמר וכתובת קעקע לא תתנו בכם ,שיכתב ויקעקע בדיו ובכוחל ובכל דבר שהוא רושם ר' שמעון בן יהודה אומר משום ר' שמעון אינו חייב עד שיכתב שם השם שנאמר וכתבת קעקע לא תתנו בכם ,30,17,2793,2793.0,817,817.0,0.3908629441624365,0.368421052631579,12,ויקעקע בדיו ובכל_דבר_שהוא רושם אינו_חייב_עד שם השם שנאמר קעקע לא תתנו בכם,1040000617,30,17
ref-m.4.5.3.8.56-ref-m.4.5.3.8.61,ref-sifra.10.4-06.6.136-ref-sifra.10.4-06.6.150,544688,544718,ref-m.4.5.3.8.56,ref-m.4.5.3.8.61,448171,448241,ref-sifra.10.4-06.6.136,ref-sifra.10.4-06.6.150,תלבש אל תלבש והוא פושט ולובש ,הוא פושט אלא מה שהוא לובש ואם כן למה נאמר אשר לבש הקיש פשיטה ללבישה ,6,11,2530,2530.0,821,821.0,0.7205882352941176,0.625,1,פושט,1040000618,6,11
ref-m.4.5.3.9.10-ref-m.4.5.3.9.18,ref-sifra.2.5-00.2.38-ref-sifra.2.5-00.2.46,544784,544850,ref-m.4.5.3.9.10,ref-m.4.5.3.9.18,32515,32579,ref-sifra.2.5-00.2.38,ref-sifra.2.5-00.2.46,החורש בשור וחמור והן מוקדשים בכלאים בכרם ובשביעית ויום טוב ,שחרש בשור וחמור והן מוקדשין וכלאים בכרם ושביעית ויום טוב ,10,10,65,65.0,822,822.0,0.0847457627118644,0.4615384615384615,6,בשור וחמור והן בכרם ויום טוב,1040000619,10,10
ref-m.4.5.3.15.50-ref-m.4.5.3.15.62,ref-sifra.10.8-13.12.4-ref-sifra.10.8-13.12.31,546380,546454,ref-m.4.5.3.15.50,ref-m.4.5.3.15.62,479065,479203,ref-sifra.10.8-13.12.4,ref-sifra.10.8-13.12.31,אשר יעשה אותם האדם היה ר' ירמיה אומר מנין אתה אומר אפילו נכרי ועושה את התורה הרי הוא ככהן גדול תלמוד לומר אשר יעשה אותם האדם וחי בהם,אשר יעשה אותם האדם היה ר' ירמיה אומר מנין אתה אומר אפילו נכרי ועושה את התורה הרי הוא ככהן גדול תלמוד לומר אשר יעשה אותם האדם וחי בהם,24,24,2709,2709.0,823,823.0,0.0,0.0,24,אשר יעשה אותם האדם היה ר' ירמיה אומר מנין_אתה_אומר אפילו נכרי ועושה את התורה הרי הוא ככהן גדול תלמוד_לומר_אשר יעשה אותם האדם וחי בהם,1040000620,24,24
ref-m.4.5.3.15.84-ref-m.4.5.3.15.98,ref-sifra.10.7-00.3.2-ref-sifra.10.7-00.3.23,546555,546623,ref-m.4.5.3.15.84,ref-m.4.5.3.15.98,464961,465068,ref-sifra.10.7-00.3.2,ref-sifra.10.7-00.3.23,אכול הדם כי הדם הוא הנפש וגו' ומה אם הדם שנפשו של אדם קצה ממנו ,יאכל כל דם מה תלמוד לומר לפי שנאמר כי נפש הבשר בדם וכולי שיכול אין לי חייבים אלא דם הנפש במוקדשים מנין ,15,16,2664,2664.0,825,825.0,0.7184466019417476,0.8235294117647058,2,כי הנפש,1040000621,15,16
ref-m.4.5.3.15.118-ref-m.4.5.3.15.122,ref-sifra.3.12-00.10.60-ref-sifra.3.12-00.10.64,546725,546773,ref-m.4.5.3.15.118,ref-m.4.5.3.15.122,150199,150245,ref-sifra.3.12-00.10.60,ref-sifra.3.12-00.10.64,לו ולדורותיו ולדורות דורותיו עד סוף כל הדורות ,לו ולדורות ולדורות דורותיו עד סוף כל הדורות ,8,8,665,665.0,827,826.0,0.0434782608695652,0.0,7,לו ולדורות דורותיו עד סוף כל הדורות,1040000622,8,8
ref-m.4.5.3.15.117-ref-m.4.5.3.15.122,ref-sifra.3.12-00.10.80-ref-sifra.3.12-00.10.85,546718,546773,ref-m.4.5.3.15.117,ref-m.4.5.3.15.122,150310,150365,ref-sifra.3.12-00.10.80,ref-sifra.3.12-00.10.85,שיזכה לו ולדורותיו ולדורות דורותיו עד סוף כל הדורות ,שמזכה לו ולדורותיו ולדורות דורותיו עד סוף כל הדורות ,9,9,666,666.0,826,826.0,0.0192307692307692,0.2857142857142857,8,לו ולדורותיו ולדורות דורותיו עד סוף כל הדורות,1040000623,9,9
ref-m.4.6.1.3.13-ref-m.4.6.1.3.28,ref-sifra.3.2-02.8.10-ref-sifra.3.2-02.8.22,547254,547338,ref-m.4.6.1.3.13,ref-m.4.6.1.3.28,95520,95597,ref-sifra.3.2-02.8.10,ref-sifra.3.2-02.8.22,ויום הכפורים מכפר שנאמר מלבד חטאת הכפורים על מה שזה מכפר זה מכפר מה הפנימי אין ,הכפורים תאמר במשיח שאין מתכפר לו עם הצבור ביום הכפורים הואיל ואין מתכפר ,16,11,335,334.0,835,835.0,0.7088607594936709,0.8235294117647058,2,הכפורים הכפורים,1040000624,16,11
ref-m.4.6.1.5.90-ref-m.4.6.1.5.100,ref-sifra.3.2-02.8.5-ref-sifra.3.2-02.8.22,548459,548518,ref-m.4.6.1.5.90,ref-m.4.6.1.5.100,95494,95597,ref-sifra.3.2-02.8.5,ref-sifra.3.2-02.8.22,שמתכפר לו עם הצבור ביום הכפורים תאמר במשיח שאין מתכפר לו עם הצבור ביום הכפורים תאמר במשיח שאין מתכפר לו עם הצבור ביום הכפורים הואיל ואין מתכפר,שמתכפר לו עם הצבור ביום הכפורים תאמר במשיח שאין מתכפר לו עם הצבור ביום הכפורים תאמר במשיח שאין מתכפר לו עם הצבור ביום הכפורים הואיל ואין מתכפר,21,21,334,334.0,848,848.0,0.0,0.0,21,שמתכפר לו_עם_הצבור ביום הכפורים תאמר במשיח שאין מתכפר לו_עם_הצבור ביום הכפורים תאמר במשיח שאין מתכפר לו_עם_הצבור ביום הכפורים הואיל ואין מתכפר,1040000625,21,21
ref-m.4.6.1.3.14-ref-m.4.6.1.3.29,ref-sifra.4.4-08.4.33-ref-sifra.4.4-08.4.66,547260,547343,ref-m.4.6.1.3.14,ref-m.4.6.1.3.29,185533,185712,ref-sifra.4.4-08.4.33,ref-sifra.4.4-08.4.66,וכפר' ונאמר להלן וכפר' מה וכפר' האמור להלן שלא כפר אף וכפר' האמור כאן שלא כפר ר' שמעון אומר נאמר כאן לכפר בקדש ונאמר להלן לכפר בקדש מה לכפר בקדש האמור להלן שכבר כפר אף וכפר' האמור כאן שלא כפר ר' שמעון אומר נאמר כאן לכפר בקדש ונאמר להלן לכפר בקדש מה לכפר,וכפר' ונאמר להלן וכפר' מה וכפר' האמור להלן שלא כפר אף וכפר' האמור כאן שלא כפר ר' שמעון אומר נאמר כאן לכפר בקדש ונאמר להלן לכפר בקדש מה לכפר בקדש האמור להלן שכבר כפר אף וכפר' האמור כאן שלא כפר ר' שמעון אומר נאמר כאן לכפר בקדש ונאמר להלן לכפר בקדש מה לכפר,39,39,893,893.0,838,838.0,0.0,0.0,45,וכפר' ונאמר להלן וכפר' מה וכפר' האמור להלן שלא כפר אף וכפר' האמור כאן שלא כפר ר'_שמעון_אומר_נאמר_כאן לכפר בקדש ונאמר להלן לכפר בקדש מה לכפר בקדש האמור להלן שכבר כפר אף וכפר' האמור כאן שלא כפר ר'_שמעון_אומר_נאמר_כאן לכפר בקדש ונאמר להלן לכפר בקדש מה לכפר,1040000626,45,45
ref-m.4.6.1.3.12-ref-m.4.6.1.3.29,ref-sifra.10.2-00.2.75-ref-sifra.10.2-00.2.107,547248,547343,ref-m.4.6.1.3.12,ref-m.4.6.1.3.29,430857,431033,ref-sifra.10.2-00.2.75,ref-sifra.10.2-00.2.107,וכפר בעדו ובעד ביתו זה וידוי דברים יכול כפרה בדמים הריני דן נאמר כפרה בפר ונאמר כפרה בשעיר מה כפרה האמור בשעיר וידוי דברים חוץ מדמים אף כפרה האמור,וכפר בעדו ובעד ביתו וכפר בעדו ובעד ביתו זה וידוי דברים יכול כפרה בדמים הריני דן נאמר כפרה בפר ונאמר כפרה בשעיר מה כפרה האמור בשעיר וידוי דברים חוץ מדמים אף כפרה האמור,25,27,2418,2418.0,832,832.0,0.1204819277108433,0.0,25,וכפר בעדו_ובעד_ביתו זה וידוי דברים יכול כפרה בדמים הריני_דן_נאמר כפרה בפר ונאמר כפרה בשעיר מה כפרה האמור בשעיר וידוי דברים חוץ מדמים אף כפרה האמור,1040000627,25,27
ref-m.4.6.1.3.12-ref-m.4.6.1.3.29,ref-sifra.10.2-00.2.122-ref-sifra.10.2-00.2.136,547248,547343,ref-m.4.6.1.3.12,ref-m.4.6.1.3.29,431108,431189,ref-sifra.10.2-00.2.122,ref-sifra.10.2-00.2.136,בחוץ ויום הכפורים מכפר שנאמר מלבד חטאת הכפורים על מה שזה מכפר זה מכפר מה הפנימי אין מכפר ,כפרה בפר ונאמר כפרה בשעיר מה כפרה האמור בשעיר וידוי דברים חוץ מדמים אף כפרה ,18,15,2420,2420.0,834,828.0,0.6853932584269663,0.95,1,מה,1040000628,18,15
ref-m.4.6.1.2.27-ref-m.4.6.1.2.33,ref-sifra.10.3-04.4.10-ref-sifra.10.3-04.4.17,547156,547194,ref-m.4.6.1.2.27,ref-m.4.6.1.2.33,439933,439975,ref-sifra.10.3-04.4.10,ref-sifra.10.3-04.4.17,תולה עד שיודע לו ויביא בעולה ויורד ,שתולה לו עד שיתודע לו ויביא עולה ויורד ,7,8,2476,2476.0,831,828.0,0.1538461538461538,0.5,4,עד לו ויביא ויורד,1040000629,7,8
ref-m.4.6.1.4.26-ref-m.4.6.1.4.58,ref-sifra.10.4-00.9.9-ref-sifra.10.4-00.9.27,547551,547723,ref-m.4.6.1.4.26,ref-m.4.6.1.4.58,444551,444659,ref-sifra.10.4-00.9.9,ref-sifra.10.4-00.9.27,שעירים עמו ועל מה שאר שעירים מכפרים על טומאת מקדש וקדשיו ואיזהו טומאת מקדש וקדשיו ששאר שעירים מכפרים עליה,שעירים עמו ועל מה שאר שעירים מכפרים על טומאת מקדש וקדשיו ואיזהו טומאת מקדש וקדשיו ששאר שעירים מכפרים עליה,14,14,2506,2506.0,840,840.0,0.0,0.0,14,שעירים עמו ועל מה שאר שעירים מכפרים על_טומאת_מקדש_וקדשיו ואיזהו טומאת_מקדש_וקדשיו ששאר שעירים מכפרים עליה,1040000630,14,14
ref-m.4.6.1.5.100-ref-m.4.6.1.6.6,ref-sifra.10.4-00.9.15-ref-sifra.10.4-00.9.29,548514,548572,ref-m.4.6.1.5.100,ref-m.4.6.1.6.6,444581,444673,ref-sifra.10.4-00.9.15,ref-sifra.10.4-00.9.29,מכפרים על טומאת מקדש וקדשיו ואיזהו טומאת מקדש וקדשיו ששאר שעירים מכפרים עליה שוגגים מזידים,מכפרים על טומאת מקדש וקדשיו ואיזהו טומאת מקדש וקדשיו ששאר שעירים מכפרים עליה שוגגים מזידים,10,10,2508,2508.0,851,851.0,0.0,0.0,10,מכפרים על_טומאת_מקדש_וקדשיו ואיזהו טומאת_מקדש_וקדשיו ששאר שעירים מכפרים עליה שוגגים מזידים,1040000631,10,10
ref-m.4.6.1.2.5-ref-m.4.6.1.6.32,ref-sifra.10.4-05.1.8-ref-sifra.10.4-05.8.32,547027,548736,ref-m.4.6.1.2.5,ref-m.4.6.1.6.32,444749,446405,ref-sifra.10.4-05.1.8,ref-sifra.10.4-05.8.32,בתחלה ולא בסוף ועל שאין בה ידיעה בתחלה אבל יש בה ידיעה בסוף,ובסוף והעלם בינתים הרי זה בעולה ויורד יש בה ידיעה בתחלה ואין בה ידיעה בסוף שעיר הנעשה בפנים ויום הכפורים תולה עד שיודע לו ויביא בעולה ויורד אין בה ידיעה בתחלה אבל יש בה ידיעה בסוף שעיר הנעשה בחוץ ויום הכפורים מכפר שנאמר מלבד חטאת הכפורים על מה שזה מכפר זה מכפר מה הפנימי אינו מכפר אלא על דבר שיש בו ידיעה אף החיצון לא יכפר אלא על דבר שיש בו ידיעה ועל שאין בה ידיעה לא בתחלה ולא בסוף שעירי רגלים ושעירי ראשי חדשים מכפרים דברי ר' יהודה ר' שמעון אומר שעירי רגלים מכפרים אבל לא שעירי ראשי חדשים מכפרים ועל מה שעירי ראש חדש מכפרים על טהור שאכל טמא ר' מאיר אומר כל השעירים כפרתן שוה על שטימא מקדש וקדשיו היה ר' שמעון אומר שעירי ראשי חדשים מכפרים על הטהור שאכל טמא ושל רגלים מכפרים על שאין בה ידיעה לא בתחלה ולא בסוף ושל יום הכפורים מכפרים על שאין בה ידיעה בתחלה אבל יש בה ידיעה בסוף אמרו לו ומהו שיקרבו זה בזה אמר להם יקרבו אמרו לו הואיל ואין כפרת שוה איך הם קרבים אמר להם כולם באים על טומאת מקדש וקדשיו לכפר ר' שמעון בן יהודה אומר משמו שעירי ראשי חדשים מכפרים על טהור שאכל טמא מוסיף עליהם של רגלים שהם מכפרים על טהור שאכל טמא ועל שאין בה ידיעה לא בתחלה ולא בסוף מוסיף עליהם,11,188,2510,2510.0,828,828.0,0.944756554307116,0.8524590163934427,11,בתחלה ולא בסוף ועל שאין בה_ידיעה_בתחלה אבל יש בה ידיעה בסוף,1040000632,11,188
ref-m.4.6.1.3.13-ref-m.4.6.1.3.29,ref-sifra.12.11-14.1.122-ref-sifra.12.11-14.1.132,547254,547343,ref-m.4.6.1.3.13,ref-m.4.6.1.3.29,587949,588011,ref-sifra.12.11-14.1.122,ref-sifra.12.11-14.1.132,חטאת ואשם מכפרים ויום הכפורים מכפר מה חטאת ואשם אין מכפרים ויום הכפורים מכפר מה חטאת ואשם אין מכפרים,חטאת ואשם מכפרים ויום הכפורים מכפר מה חטאת ואשם אין מכפרים ויום הכפורים מכפר מה חטאת ואשם אין מכפרים,19,19,3125,3125.0,836,836.0,0.0,0.0,19,חטאת ואשם מכפרים ויום הכפורים מכפר מה חטאת ואשם אין מכפרים ויום הכפורים מכפר מה חטאת ואשם אין מכפרים,1040000633,19,19
ref-m.4.6.1.5.90-ref-m.4.6.1.6.10,ref-sifra.12.11-14.1.105-ref-sifra.12.11-14.1.127,548459,548600,ref-m.4.6.1.5.90,ref-m.4.6.1.6.10,587856,587986,ref-sifra.12.11-14.1.105,ref-sifra.12.11-14.1.127,ביום הכפורים לכפר כפרה שאינה שלה אמר להן כולן באין לכפר על טומאת מקדש וקדשיו ועל זדון טומאת מקדש וקדשיו שעיר הנעשה בפנים ויום הכפורים ,בשעיר היום מכפר תלמוד לומר יום הכפורים הוא יכול יכפר על השבים ועל שאינם שבים ודין הוא חטאת ואשם מכפרים ויום הכפורים מכפר ,21,23,3123,3123.0,850,850.0,0.664179104477612,0.7272727272727273,5,הכפורים על ועל ויום הכפורים,1040000634,21,23
ref-m.4.6.1.7.15-ref-m.4.6.1.7.53,ref-sifra.10.5-08.8.43-ref-sifra.10.5-08.8.69,548815,549010,ref-m.4.6.1.7.15,ref-m.4.6.1.7.53,454568,454703,ref-sifra.10.5-08.8.43,ref-sifra.10.5-08.8.69,שדם השעיר הנעשה בפנים מכפר על ישראל כך דם הפר מכפר על הכהנים כשם שוידוייו של שעיר המשתלח מכפר על ישראל כך וידוייו של פר מכפר,כשם שדם השעיר הנעשה בפנים מכפר על ישראל כך דם הפר מכפר על הכהנים כשם שוידוייו של שעיר המשתלח מכפר על ישראל כך וידוייו של פר מכפר,26,27,2575,2575.0,853,853.0,0.03125,0.0,26,שדם השעיר הנעשה בפנים מכפר על ישראל כך דם הפר מכפר על הכהנים כשם שוידוייו של שעיר המשתלח מכפר על ישראל כך וידוייו של פר מכפר,1040000635,26,27
ref-m.4.6.2.1.4-ref-m.4.6.2.1.50,ref-sifra.3.8-13.6.18-ref-sifra.3.8-13.7.61,549042,549301,ref-m.4.6.2.1.4,ref-m.4.6.2.1.50,128317,128633,ref-sifra.3.8-13.6.18,ref-sifra.3.8-13.7.61,טמא ונעלם ממנו ונעלמה ממנו טומאה או יכול ונעלם ממנו מקדש תלמוד לומר ונעלם ממנו והוא טמא על העלם טומאה הוא חייב ואינו חייב על העלם מקדש דברי רבי עקיבא ר' אליעזר אומר השרץ ונעלם ממנו על העלם שרץ הוא חייב ואינו חייב על העלם מקדש ר' ישמעאל אומר ונעלם ממנו ונעלם ממנו שתי פעמים לחייב על העלם טומאה ועל העלם מקדש,טמא ונעלם ממנו ונעלמה ממנו טומאה או יכול ונעלם ממנו מקדש תלמוד לומר ונעלם ממנו והוא טמא על העלם טומאה הוא חייב ואינו חייב על העלם מקדש דברי רבי עקיבא ר' אליעזר אומר השרץ ונעלם ממנו על העלם שרץ הוא חייב ואינו חייב על העלם מקדש ר' ישמעאל אומר ונעלם ממנו ונעלם ממנו שתי פעמים לחייב על העלם טומאה ועל העלם מקדש,41,41,517,515.0,855,855.0,0.0,0.0,47,טמא ונעלם ממנו ונעלמה ממנו טומאה או יכול ונעלם ממנו מקדש תלמוד לומר ונעלם ממנו והוא טמא על העלם טומאה הוא_חייב_ואינו_חייב_על העלם מקדש דברי_רבי_עקיבא_ר'_אליעזר_אומר השרץ ונעלם ממנו על העלם שרץ הוא_חייב_ואינו_חייב_על העלם מקדש ר'_ישמעאל_אומר ונעלם ממנו ונעלם ממנו שתי פעמים לחייב על העלם טומאה ועל העלם מקדש,1040000636,47,47
