,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-y,grp-ref-sifra,dam-lev,jac,id
566,742,ref-y.2.1.13.5.2.72-ref-y.2.1.13.5.2.79,ref-sifra.3.07-00.10.38-ref-sifra.3.07-00.10.46,1060613,1060661,158456,158463,ref-y.2.1.13.5.2.72,ref-y.2.1.13.5.2.79,119304,119354,17358,17366,ref-sifra.3.7-00.10.38,ref-sifra.3.7-00.10.46,בעשותה היחיד שעשה חייב שנים שלשה שעשו פטורין ,בעשותה אחת יחיד שעשה חייב שנים שלשה שעשו פטורים ,7,8,839.0,740.0,0.10416666666666667,0.125,4060000567
567,743,ref-y.4.6.1.4.1.33-ref-y.4.6.1.4.1.49,ref-sifra.3.7-10.2.122-ref-sifra.3.7-10.2.141,3338810,3338887,503050,503060,ref-y.4.6.1.4.1.33,ref-y.4.6.1.4.1.49,120236,120344,17519,17538,ref-sifra.3.7-10.2.122,ref-sifra.3.7-10.2.141,שעיר זה מכפר אין לי אלא שעיר של ראש חדש שעירי,בשעירה אף זו בשעירה כשהוא אומר ם בשעירה אף זו בשעירה כשהוא אומר יהיה לרבות שעירי רגלים לכם לרבות שעירי,11,20,4135.0,743.0,0.6862745098039216,0.8571428571428572,4060000568
568,745,ref-y.2.5.5.4.12.1-ref-y.2.5.5.4.12.100,ref-sifra.3.7-10.4.14-ref-sifra.3.7-10.6.34,1454710,1455216,216588,216670,ref-y.2.5.5.4.12.1,ref-y.2.5.5.4.12.100,120636,121023,17583,17648,ref-sifra.3.7-10.4.14,ref-sifra.3.7-10.6.34,קיבל דם הפר בשלשה כוסות ומדם השעיר בשלשה כוסות ליתן מאחד על חבדין ומאחד על הפרכות ומאחד על מזכח חזהב אי זה מהן ישפך על היסוד תפלוגתא דרבי ודרבי אלעזר בי רבי שמעון דאיתפלגון חטאת שקיבל דמה בארבעה כוסו' נתן מזה אחד ומ' אחד ומזה אחד מניין שכולם נשפכין על היסוד תלמוד לומר את דמה ישפך יכול אפילו לא נתן מאחד מהן מוזן ארבע יהו כולם נשפכין תלמוד לומר ואת כל דמה ישפך הא כיצד הוא נשפך על היסוד והן נשפכין לאמה דברי,חטאת שקבל דמה בארבע כוסות ונתן מזה אחת ומזה אחת ומזה אחת מנין שכולם נשפכים על היסוד תלמוד לומר יכול אפילו לא נתן אלא מאחד מהן מתן ארבע יהיו כולן נשפכים על היסוד תלמוד לומר הא כיצד הוא נשפך על היסוד והן נשפכין לאמה ר' אלעזר בר' שמעון אומר ומנין אפילו לא נתן אלא מאחד מהן מתן ארבע יהיו כולן הוא נשפך על היסוד והן נשפכין,83,66,1423.0,745.0,0.6142506142506142,0.5208333333333333,4060000569
569,747,ref-y.2.5.5.4.12.118-ref-y.2.5.5.4.12.128,ref-sifra.3.7-10.5.12-ref-sifra.3.7-10.6.31,1455298,1455350,216681,216688,ref-y.2.5.5.4.12.118,ref-y.2.5.5.4.12.128,120794,121005,17611,17645,ref-sifra.3.7-10.5.12,ref-sifra.3.7-10.6.31,נשפכין על היסוד על דעתיה דרבי אין לך,נשפכים על היסוד תלמוד לומר הא כיצד הוא נשפך על היסוד נשפכים על היסוד תלמוד לומר הא כיצד הוא נשפך על,8,35,1426.0,745.0,0.7171717171717171,0.6666666666666667,4060000570
570,750,ref-y.2.3.9.6.11.1-ref-y.2.3.9.6.11.17,ref-sifra.3.07-11.1.12-ref-sifra.3.07-11.1.24,1372027,1372123,203708,203723,ref-y.2.3.9.6.11.1,ref-y.2.3.9.6.11.17,121791,121873,17754,17765,ref-sifra.3.7-11.1.12,ref-sifra.3.7-11.1.24,הפריש פסחו ואבד והפריש אחר תחתיו לא חספיק להקריב את השני עד שנמצא הראשון והרי שניהן עומדין ,המפריש חטאתו ואבדה והפריש אחרת תחתיה ואחר כך נמצאת הראשונה והרי שתיהן עומדות ,15,11,1126.0,750.0,0.4065934065934066,0.6666666666666667,4060000571
571,751,ref-y.3.4.2.1.4.40-ref-y.3.4.2.1.4.53,ref-sifra.3.07-11.3.21-ref-sifra.3.07-11.3.35,2730627,2730696,409019,409032,ref-y.3.4.2.1.4.40,ref-y.3.4.2.1.4.53,122212,122288,17816,17828,ref-sifra.3.7-11.3.21,ref-sifra.3.7-11.3.35,ולשן דמים אהן אדם אית ביה ערבים ואית ביה דמים אמר לאדם שומו עלי ,לשם חטאת ולקח הכהן מדם החטאת שיהיה קבול דמה לשם חטאת וכפר עליו הכהן על ,13,12,3075.0,751.0,0.676056338028169,0.7857142857142857,4060000572
572,752,ref-y.3.3.1.1.13.32-ref-y.3.3.1.1.13.45,ref-sifra.3.07-11.3.25-ref-sifra.3.07-11.3.37,2530882,2530955,378791,378802,ref-y.3.3.1.1.13.32,ref-y.3.3.1.1.13.45,122233,122301,17820,17830,ref-sifra.3.7-11.3.25,ref-sifra.3.7-11.3.37,בידם חט היו נודרים במיר בשביל להביא קרבן חטאת רבי שמעון אומר חוטאים היו ,מדם החטאת שיהיה קבול דמה לשם חטאת וכפר עליו הכהן על חטאתו שתהיה ,11,10,2992.0,751.0,0.6805555555555556,0.8823529411764706,4060000573
573,753,ref-y.2.5.5.4.4.7-ref-y.2.5.5.4.4.169,ref-sifra.3.7-11.5.14-ref-sifra.3.7-11.6.23,1451448,1452286,216033,216192,ref-y.2.5.5.4.4.7,ref-y.2.5.5.4.4.169,122645,122911,17890,17937,ref-sifra.3.7-11.5.14,ref-sifra.3.7-11.6.23,נותן אחת למעלן ולפני הכפורת איני יודע כמה הרי דן נאמר מתן דמים בפר למטן ונאמר מתן דמים בשעיר למטן מה מתן דמים אמורין בפר למטן שבע אף מתן דמים אמורין בשעיר למטן שבע או לכה לך לדרך הזו נאמרו דמים למעלן ונאמרו דמים למטן מה דמים אמורין בו למעלן אחת אף דמים אמורין בו למטן אחת נראה למי דומה דנין שלמטן משלמטן ואין מדם הפר למעלן נאמר מתן דמים בשעיר למעלן ונאמר מתן דמים בפר למעלן מה דמים האמורין בשעיר למעלן אחת אף מתן דמים האמורין בפר למעלן אחת או לכה לך לדרך הזו נאמרו דמים למטן נאמרו דמים למעלן מה דמים אמורין בו למטה שבע אף דמים אמורין בו למעלן שבע נראה למי דומה דנין שלמעלן משלמעלן ואין,הדין והלא דין הוא שיכול נאמרו דמים למטן ונאמרו דמים למעלן מה דמים אמורין למטן אם נתנם מתנה אחת כפר אף דמים אמורין למעלן אם נתנם מתנה אחת כפר או כלך לדרך הזה נאמרו דמים בפנים ונאמרו דמים בחוץ מה דמים אם חסר אחת מהמתנות לא כפר אף,160,48,1338.0,753.0,0.6991452991452991,0.6363636363636364,4060000574
574,758,ref-y.2.5.5.6.7.74-ref-y.2.5.5.6.7.81,ref-sifra.3.7-11.5.23-ref-sifra.3.7-11.5.39,1458526,1458565,217187,217194,ref-y.2.5.5.6.7.74,ref-y.2.5.5.6.7.81,122697,122780,17897,17913,ref-sifra.3.7-11.5.23,ref-sifra.3.7-11.5.39,דמיה למעלן לא שיתן דמיה למטן מהו אין,דמים למעלן מה דמים אמורין למטן אם נתנם מתנה אחת כפר אף דמים אמורין למעלן אם נתנם,8,17,1437.0,753.0,0.675,0.7272727272727273,4060000575
575,761,ref-y.2.5.7.3.4.7-ref-y.2.5.7.3.4.26,ref-sifra.3.07-11.6.5-ref-sifra.3.07-11.6.24,1475294,1475399,219727,219746,ref-y.2.5.7.3.4.7,ref-y.2.5.7.3.4.26,122811,122917,17919,17938,ref-sifra.3.7-11.6.5,ref-sifra.3.7-11.6.24,נאמרה כפרה בפנים ונאמר כפרה בחוץ מה כפרה האמורה בפנים בן הבקר מכפר על שופכי דמים אף כפרה אמורה בחוץ ,נאמרו דמים בפנים ונאמרו דמים בחוץ מה דמים אמורים בפנים אם חסר אחת מהמתנות לא כפר אף דמים אמורים בחוץ ,19,19,1498.0,753.0,0.44554455445544555,0.5625,4060000576
576,763,ref-y.4.1.3.1.4.47-ref-y.4.1.3.1.4.67,ref-sifra.3.7-11.7.38-ref-sifra.3.7-11.7.56,2969994,2970104,445669,445687,ref-y.4.1.3.1.4.47,ref-y.4.1.3.1.4.67,123150,123227,17977,17989,ref-sifra.3.7-11.7.38,ref-sifra.3.7-11.7.56,בעל השור נותן שני חלקים ובעל הבור רביע אמר רבי חנינה כיני מחניתא בעל השור נותן שלשה חלקים ובעל,עליו אף על פי שלא נתן אלא שלש וכפר עליו אף על פי,19,13,3388.0,763.0,0.7446808510638298,0.8333333333333334,4060000577
577,765,ref-y.3.5.2.5.1.68-ref-y.3.5.2.5.2.4,ref-sifra.3.08-00.2.24-ref-sifra.3.08-00.2.46,2274107,2274201,340254,340268,ref-y.3.5.2.5.1.68,ref-y.3.5.2.5.2.4,123490,123576,18028,18040,ref-sifra.3.8-00.2.24,ref-sifra.3.8-00.2.46,ואין אלה אלא שבועה במה דתימד והשביע הכהן את האשה בשבועת האלה מניין למדו לגילגול שבועה ,ואין אלה אלא שבועה וכן הוא אומר       אין לי אלא שבועה שיש עמה אלה מנין לעשות שבועה ,14,12,2656.0,765.0,0.5116279069767442,0.7333333333333334,4060000578
578,766,ref-y.4.6.4.10.4.26-ref-y.4.6.4.10.4.52,ref-sifra.3.8-00.2.37-ref-sifra.3.8-00.2.62,3378725,3378859,508963,508986,ref-y.4.6.4.10.4.26,ref-y.4.6.4.10.4.52,123530,123668,18033,18055,ref-sifra.3.8-00.2.37,ref-sifra.3.8-00.2.62,אין לי אלא אלה שיש עמה שבועה מניין שאין עמה שבועה בשיש עמה שבועה תלמוד לומר ושמעה אלה ושמעה קול לעשות שאין עמה אלה,אין לי אלא שבועה שיש עמה אלה מנין לעשות שבועה שאין עמה אלה כשבועה שיש עמה אלה תלמוד לומר ושמעה אלה''ושמעה קול' לעשות,24,23,4269.0,765.0,0.4051724137931034,0.23076923076923073,4060000579
579,768,ref-y.1.8.4.3.4.6-ref-y.1.8.4.3.4.13,ref-sifra.3.08-00.4.1-ref-sifra.3.08-00.4.8,730662,730702,110359,110366,ref-y.1.8.4.3.4.6,ref-y.1.8.4.3.4.13,123823,123860,18078,18085,ref-sifra.3.8-00.4.1,ref-sifra.3.8-00.4.8,ושילחה לו ביד בנו ביד עבדו ביד שלוחו ,שלח להן ביד בנו ביד עבדו ביד שלוחו ,7,7,490.0,768.0,0.13513513513513514,0.0,4060000580
580,769,ref-y.3.7.1.3.10.59-ref-y.3.7.1.3.10.70,ref-sifra.3.8-00.4.1-ref-sifra.3.8-00.4.8,2852022,2852082,427476,427485,ref-y.3.7.1.3.10.59,ref-y.3.7.1.3.10.70,123823,123860,18078,18085,ref-sifra.3.8-00.4.1,ref-sifra.3.8-00.4.8,ושילחה לו ביד עבדו ביד בנו ביד שלוחו לית הדא,שלח להן ביד בנו ביד עבדו ביד שלוחו,10,8,3266.0,768.0,0.38636363636363635,0.19999999999999996,4060000581
581,771,ref-y.2.2.7.6.2.217-ref-y.2.2.7.6.3.12,ref-sifra.3.8-00.4.1-ref-sifra.3.8-00.4.17,1195107,1195186,177734,177748,ref-y.2.2.7.6.2.217,ref-y.2.2.7.6.3.12,123823,123909,18078,18094,ref-sifra.3.8-00.4.1,ref-sifra.3.8-00.4.17,בשאין דעת לתינוק תמן תנינן השואל פרה ושלחה לו ביד בנו ביד עבדו ביד שלוחו,שלח להן ביד בנו ביד עבדו ביד שלוחו או שאמר להם הנתבע משביעני עליכם אם יודעים אתם,15,17,854.0,768.0,0.7875,0.7777777777777778,4060000582
582,773,ref-y.3.7.2.1.2.130-ref-y.3.7.2.1.2.137,ref-sifra.3.08-00.4.3-ref-sifra.3.08-00.4.8,2888303,2888336,433082,433089,ref-y.3.7.2.1.2.130,ref-y.3.7.2.1.2.137,123831,123860,18080,18085,ref-sifra.3.8-00.4.3,ref-sifra.3.8-00.4.8,יד בנו ולא יד עבדו ולא יד שלוחו ,ביד בנו ביד עבדו ביד שלוחו ,7,5,3333.0,768.0,0.28125,0.19999999999999996,4060000583
583,774,ref-y.4.4.7.8.5.11-ref-y.4.4.7.8.5.31,ref-sifra.3.08-00.5.4-ref-sifra.3.08-00.5.13,3239633,3239738,487481,487499,ref-y.4.4.7.8.5.11,ref-y.4.4.7.8.5.31,124012,124065,18107,18116,ref-sifra.3.8-00.5.4,ref-sifra.3.8-00.5.13,איש פלוני בן איש פלוני יוצא ליסקל על שעבר עבירה פלונית ופלוני ופלוני עדיו כל מי שהוא יודע לו זכות יבוא ,עליכם איש פלוני ופלוני אם יודעים אתם לי עדות שתבואו ,18,9,3858.0,774.0,0.6699029126213593,0.7777777777777778,4060000584
584,775,ref-y.2.8.1.7.5.51-ref-y.2.8.1.7.5.72,ref-sifra.3.08-00.5.9-ref-sifra.3.08-00.5.21,1655596,1655713,246787,246807,ref-y.2.8.1.7.5.51,ref-y.2.8.1.7.5.72,124039,124108,18112,18124,ref-sifra.3.8-00.5.9,ref-sifra.3.8-00.5.21,יודעין אנו שהוא פסול מעדות ממון מה בא להעיד כשם שהוא פסול מעדות ממון כך הוא פסול מעדות נפשות ועידי החדש בעידי ,יודעים אתם לי עדות שתבואו ותעידוני והן שיודעים לו עדות עד מפי עד ,20,12,1891.0,774.0,0.6454545454545455,0.8,4060000585
585,776,ref-y.2.8.1.7.5.51-ref-y.2.8.1.7.5.63,ref-sifra.3.8-00.5.45-ref-sifra.3.8-00.6.13,1655596,1655663,246787,246799,ref-y.2.8.1.7.5.51,ref-y.2.8.1.7.5.63,124205,124304,18138,18153,ref-sifra.3.8-00.5.45,ref-sifra.3.8-00.6.13,יודעין אנו שהוא פסול מעדות ממון מה בא להעיד כשם שהוא פסול מעדות,שהן פסולים מן העדות עמד בבית הכנסת ואמר משביעני עליכם אם יודעים אתם לי עדות שתבואו,13,16,1891.0,776.0,0.7439024390243902,0.7647058823529411,4060000586
586,778,ref-y.4.6.4.4.1.21-ref-y.4.6.4.4.1.30,ref-sifra.3.08-00.8.10-ref-sifra.3.08-00.8.19,3374650,3374709,508342,508351,ref-y.4.6.4.4.1.21,ref-y.4.6.4.4.1.30,124544,124603,18181,18190,ref-sifra.3.8-00.8.10,ref-sifra.3.8-00.8.19,נאמר כאן אוים ונאמר אוים בפקדון מה אויים האמורים בפקדון ,נאמר כאן אוין ונאמר אוין בפקדון מה אוין אמורים בפקדון ,9,9,4257.0,778.0,0.08928571428571429,0.0,4060000587
587,779,ref-y.4.6.4.4.1.100-ref-y.4.6.4.4.1.115,ref-sifra.3.8-00.8.36-ref-sifra.3.8-00.10.2,3375090,3375187,508419,508434,ref-y.4.6.4.4.1.100,ref-y.4.6.4.4.1.115,124687,124899,18200,18236,ref-sifra.3.8-00.8.36,ref-sifra.3.8-00.10.2,יוכיחו שאינן מדברין בתביעת ממון דנין אוין שעשה בהן זדון בשגגה מאויין כמותן ואל יוכיחו אויי,יוכיחו שהן אוין ואינו מדבר בתביעת ממון דנים אוין שיש עמהם שבועה מאוין שיש עמהם שבועה ואל יוכיחו אויי ואינו מדבר בתביעת ממון דנים אוין,16,37,4261.0,779.0,0.5338345864661654,0.5625,4060000588
588,780,ref-y.4.6.4.4.1.45-ref-y.4.6.4.4.1.92,ref-sifra.3.8-00.8.39-ref-sifra.3.8-00.10.32,3374786,3375055,508364,508411,ref-y.4.6.4.4.1.45,ref-y.4.6.4.4.1.92,124705,125059,18203,18264,ref-sifra.3.8-00.8.39,ref-sifra.3.8-00.10.32,אויי רוצח יוביחו שאינן מדברין בתביעת ממון דנין אוין שיש עמהן שבועה מאוין שיש עמהן שבועה ואל יומיחו אויי רוצח שאין עמהן שבועה אויי סוטה יוכיחו שיש עמהן שבועה ואינו מדבר בתביעת ממון דנין אויין שיש עמהן שבועה ואין עמהן כהן מאוין כמות אילו ואל יוביחו אויי סוטה,ואינו מדבר בתביעת ממון דנים אוין שיש עמהם שבועה מאוין שיש עמהם שבועה ואל יוכיחו אויי רוצח שאין עמהם שבועה אויי סוטה יוכיחו שהן אוין ויש עמהם שבועה ואינו מדבר בתביעת ממון דנים אוין שיש עמהם שבועה ואין עמהם כהן מאוין שיש עמהם שבועה ואין עמהם כהן ואל יוכיחו אויי רוצח שאין עמהם שבועה ואל יוכיחו אויי דסוטה שאף על פי שיש,48,62,4258.0,779.0,0.3575949367088608,0.4782608695652174,4060000589
589,782,ref-y.4.6.4.10.4.30-ref-y.4.6.4.10.4.51,ref-sifra.3.8-00.9.3-ref-sifra.3.8-00.10.34,3378740,3378855,508965,508985,ref-y.4.6.4.10.4.30,ref-y.4.6.4.10.4.51,124741,125067,18209,18266,ref-sifra.3.8-00.9.3,ref-sifra.3.8-00.10.34,שיש עמה שבועה מניין שאין עמה שבועה בשיש עמה שבועה תלמוד לומר ושמעה אלה ושמעה קול לעשות שאין עמה אלה כשיש,שיש עמהם שבועה מאוין שיש עמהם שבועה ואל יוכיחו אויי רוצח שאין עמהם שבועה אויי סוטה יוכיחו שהן אוין ויש עמהם שבועה ואינו מדבר בתביעת ממון דנים אוין שיש עמהם שבועה ואין עמהם כהן מאוין שיש עמהם שבועה ואין עמהם כהן ואל יוכיחו אויי רוצח שאין עמהם שבועה ואל יוכיחו אויי דסוטה שאף על פי שיש עמהם שבועה,21,58,4269.0,779.0,0.6972789115646258,0.7916666666666666,4060000590
590,787,ref-y.4.6.4.4.1.180-ref-y.4.6.4.4.1.193,ref-sifra.3.8-12.1.19-ref-sifra.3.8-12.1.31,3375507,3375599,508484,508495,ref-y.4.6.4.4.1.180,ref-y.4.6.4.4.1.193,125117,125196,18269,18279,ref-sifra.3.8-12.1.19,ref-sifra.3.8-12.1.31,לא אמרתי אלא בעדות שאיפשר להתקיים בידיעה ושלא בראייה בראייה ושלא בידיעה,לא אמרתי אלא בעדות שאפשר לה להתקיים בראיה ושלא בידועה בידועה,12,11,4264.0,787.0,0.323943661971831,0.0,4060000591
591,789,ref-y.4.6.4.4.1.132-ref-y.4.6.4.4.1.146,ref-sifra.3.08-12.1.51-ref-sifra.3.08-12.2.9,3375270,3375349,508449,508461,ref-y.4.6.4.4.1.132,ref-y.4.6.4.4.1.146,125284,125364,18291,18303,ref-sifra.3.8-12.1.51,ref-sifra.3.8-12.2.9,דבר ממות חייב ושאינו ממון פטור רבי שמעון אומר חייב כאן וחייב בפקדון מה פקדת ,חייב ובדבר שאינו של ממון פטור ר' שמעון אומר חייב כאן וחייב בפקדון מה בפקדון ,12,12,4263.0,789.0,0.27631578947368424,0.4666666666666667,4060000592
592,790,ref-y.4.6.3.10.1.10-ref-y.4.6.3.10.2.8,ref-sifra.3.8-12.3.59-ref-sifra.3.8-12.3.80,3366899,3367020,507239,507254,ref-y.4.6.3.10.1.10,ref-y.4.6.3.10.2.8,125721,125840,18346,18361,ref-sifra.3.8-12.3.59,ref-sifra.3.8-12.3.80,שנאמר בשבועת העדות עשה את המושבע כנשבע אף שנאמר בשבועת הפיקדון עשה המושבע כנשבע זה הכלל,בפקדון שלא עשה בו את המושבע כנשבע ואת המזיד כשוגג תאמר כאן שעשה בו את המושבע,16,16,4230.0,790.0,0.6091954022988506,0.7058823529411764,4060000593
593,792,ref-y.4.6.4.6.1.15-ref-y.4.6.4.6.1.34,ref-sifra.3.08-12.3.92-ref-sifra.3.08-12.3.116,3376713,3376801,508680,508690,ref-y.4.6.4.6.1.15,ref-y.4.6.4.6.1.34,125903,126020,18370,18382,ref-sifra.3.8-12.3.92,ref-sifra.3.8-12.3.116,נפש כי תחטא לגזירה שוה מה נפש כי תחטא שנ' להלן תביעת ממון ויש לו אף נפש כי תחטא שנאמר ,בתביעת ממון תלמוד לומר כאן נפש כי תחטא ולהלן נאמר נפש כי תחטא מה נפש כי תחטא אמור להלן אינו מדבר אלא בתביעת ממון אף ,10,12,4267.0,792.0,0.6724137931034483,0.625,4060000594
594,793,ref-y.4.6.4.6.1.18-ref-y.4.6.4.6.1.38,ref-sifra.3.08-12.4.31-ref-sifra.3.08-12.4.51,3376725,3376825,508681,508694,ref-y.4.6.4.6.1.18,ref-y.4.6.4.6.1.38,126218,126316,18408,18421,ref-sifra.3.8-12.4.31,ref-sifra.3.8-12.4.51,לגזירה שוה מה נפש כי תחטא שנ' להלן תביעת ממון ויש לו אף נפש כי תחטא שנאמר כאן תביעת מממו ויש לו ,לגזירה שוה מה נפש כי תחטא' אמור להלן תובע ממון ויש לו אף נפש כי תחטא' אמור כאן תובע ממון ויש לו ,13,13,4267.0,793.0,0.17708333333333334,0.5333333333333333,4060000595
