baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-mek,baseOrder,grp-ref-m,dam-lev,jac,lcs_len_char,lcs_str_char,lcc_distance,id
ref-m.3.5.1.7.1-ref-m.3.5.1.7.7,ref-mek.3.6.2.5-ref-mek.3.6.2.10,385926,385959,ref-m.3.5.1.7.1,ref-m.3.5.1.7.7,160169,160200,ref-mek.3.6.2.5,ref-mek.3.6.2.10,במדה שאדם מודד בה מודדין לו היא ,במידה שמדדו בה מדדת להם והיו ,7,6,158,158.0,161,156.0,0.4375,0.8571428571428572,22,במדה שמדד בה מדד ל הי ,0.3125,1030000130
ref-m.3.5.1.7.1-ref-m.3.5.1.7.6,ref-mek.5.2.1.83-ref-mek.5.2.1.88,385926,385955,ref-m.3.5.1.7.1,ref-m.3.5.1.7.6,210437,210466,ref-mek.5.2.1.83,ref-mek.5.2.1.88,במדה שאדם מודד בה מודדין לו ,במדה שאדם מודד בה מודדין לו ,6,6,201,201.0,157,156.0,0.0,0.0,28,במדה שאדם מודד בה מודדין לו ,0.0,1030000131
ref-m.3.5.1.7.22-ref-m.3.5.1.7.32,ref-mek.1.8.1.331-ref-mek.1.8.1.346,386035,386096,ref-m.3.5.1.7.22,ref-m.3.5.1.7.32,25670,25754,ref-mek.1.8.1.331,ref-mek.1.8.1.346,בטנה ונפלה יריכה אבר שהתחיל בעברה תחלה אף_כאן_אתה_אומר והכיתי כל בכור מי שהתחיל,בטנה ונפלה יריכה אבר שהתחיל בעברה תחלה אף_כאן_אתה_אומר והכיתי כל בכור מי שהתחיל,13,13,33,33.0,162,162.0,0.0,0.0,79,בטנה ונפלה יריכה אבר שהתחיל בעברה תחלה אף_כאן_אתה_אומר והכיתי כל בכור מי שהתחיל,0.0,1030000132
ref-m.3.5.1.8.41-ref-m.3.5.1.8.57,ref-mek.3.6.2.228-ref-mek.3.6.2.244,386363,386450,ref-m.3.5.1.8.41,ref-m.3.5.1.8.57,161322,161407,ref-mek.3.6.2.228,ref-mek.3.6.2.244,שגנב שלשה לבבות לב אביו ולב בית דין ולב ישראל שנאמר ויגנוב אבשלום את לב אנשי ישראל ,וגנב שלש גנבות לב אביו ולב בית דין ולב ישראל שנאמר ויגנב אבשלום את לב אנשי ישראל ,17,17,159,159.0,165,164.0,0.060240963855421686,0.23076923076923073,78,גנב שלש בות לב אביו ולב בית דין ולב ישראל שנאמר ויגנב אבשלום את לב אנשי ישראל ,0.06024096385542166,1030000133
ref-m.3.5.1.8.41-ref-m.3.5.1.8.53,ref-mek.7.13.3.126-ref-mek.7.13.3.139,386363,386433,ref-m.3.5.1.8.41,ref-m.3.5.1.8.53,335659,335733,ref-mek.7.13.3.126,ref-mek.7.13.3.139,שגנב שלשה לבבות לב אביו ולב בית דין ולב ישראל שנאמר ויגנוב אבשלום ,שגנב שלש גניבות לב אביו ולב בית דין ולב בית ישראל שנאמר ויגנוב אבשלום ,13,14,351,351.0,164,164.0,0.11428571428571428,0.16666666666666663,63,שגנב שלש בות לב אביו ולב בית דין ולב ישראל שנאמר ויגנוב אבשלום ,0.09999999999999998,1030000134
ref-m.3.5.1.9.4-ref-m.3.5.1.9.83,ref-mek.1.19.7.162-ref-mek.1.19.7.252,386546,386960,ref-m.3.5.1.9.4,ref-m.3.5.1.9.83,86871,87352,ref-mek.1.19.7.162,ref-mek.1.19.7.252,מרים המתינה למשה שעה אחת שנאמר ותתצב אחותו מרחוק לפיכך נתעכבו לה ישראל שבעה ימים במדבר שנאמר והעם לא נסע עד האסף מרים יוסף זכה לקבור את אביו ואין באחיו גדול ממנו שנאמר ויעל יוסף לקבור את אביו ויעל עמו גם רכב גם פרשים מי לנו גדול מיוסף שלא נתעסק בו אלא משה משה זכה בעצמות יוסף ואין בישראל גדול ממנו שנאמר ויקח משה את עצמות יוסף עמו מי גדול ממשה שלא נתעסק בו אלא המקום שנאמר ויקבור אותו בגיא ,מרים המתינה למשה שעה אחת שנאמר ותתצב אחותו מרחוק לדעה והמקום עכב לה במדבר הארון והשכינה והכהנים והלויים וכל ישראל שבעת ימים עם ענני כבוד שנאמר והעם לא נסע עד האסף מרים יוסף זכה לקבור את אביו שאין באחיו גדול ממנו שנאמר ויעל יוסף לקבור את אביו כתיב ויעל עמו גם רכב גם פרשים מי לנו גדול כיוסף שלא נתעסק בו אלא משה משה נתעסק בעצמות יוסף שאין בישראל גדול ממנו שנאמר ויקח משה את עצמות יוסף עמו מי לנו גדול כמשה שלא נתעסק בו אלא שכינה שנאמר ויקבור אותו בגיא ,80,91,113,113.0,166,166.0,0.19068736141906872,0.30000000000000004,368,מרים המתינה למשה שעה אחת שנאמר ותתצב אחותו מרחוק ל עכב לה ישראל שבע ימים בד שנאמר והעם לא נסע עד האסף מרים יוסף זכה לקבור את אביו אין באחיו גדול ממנו שנאמר ויעל יוסף לקבור את אביו ויעל עמו גם רכב גם פרשים מי לנו גדול יוסף שלא נתעסק בו אלא משה משה  בעצמות יוסף אין בישראל גדול ממנו שנאמר ויקח משה את עצמות יוסף עמו מי גדול משה שלא נתעסק בו אלא ה שנאמר ויקבור אותו בגיא ,0.1840354767184036,1030000135
ref-m.3.5.3.8.67-ref-m.3.5.4.1.5,ref-mek.7.1.3.81-ref-mek.7.1.3.93,390907,390960,ref-m.3.5.3.8.67,ref-m.3.5.4.1.5,288682,288755,ref-mek.7.1.3.81,ref-mek.7.1.3.93,ואין האשה נמכרת בגניבתה ארוסה ושומרת יבם לא שותות ,ושומרת יבם תלמוד לומר אשתו להוציא שומרת יבם שאינה אשתו עמו להוציא ארוסה ,9,13,260,260.0,174,167.0,0.6944444444444444,0.7857142857142857,30,ושמרת יבת רו ושומרת יבם א שתו ,0.5833333333333333,1030000136
ref-m.3.5.3.8.31-ref-m.3.5.3.8.70,ref-mek.7.3.1.62-ref-mek.7.3.1.137,390717,390933,ref-m.3.5.3.8.31,ref-m.3.5.3.8.70,292958,293322,ref-mek.7.3.1.62,ref-mek.7.3.1.137,נמכרה וכי_ימכור_איש את בתו האיש מוכר את בתו ואין האשה מוכרת בתה שהיה_בדין_ומה_אם הבן שאין אביו רשאי למכרו הרי הוא מוכר את בתו הבת שאביה רשאי למכרה אינו דין שתמכור את בתה תלמוד_לומר_כי ימכור איש איש מוכר את בתו ואין אשה מוכרת את בתה וכי_ימכור_איש את בתו האיש מוכר את בתו ואינו מוכר את בנו שהיה בדין מה אם הבת שאינה נמכרת על הגניבה אביה,נמכרה וכי_ימכור_איש את בתו האיש מוכר את בתו ואין האשה מוכרת בתה שהיה_בדין_ומה_אם הבן שאין אביו רשאי למכרו הרי הוא מוכר את בתו הבת שאביה רשאי למכרה אינו דין שתמכור את בתה תלמוד_לומר_כי ימכור איש איש מוכר את בתו ואין אשה מוכרת את בתה וכי_ימכור_איש את בתו האיש מוכר את בתו ואינו מוכר את בנו שהיה בדין מה אם הבת שאינה נמכרת על הגניבה אביה,65,65,261,261.0,167,167.0,0.0,0.0,334,נמכרה וכי_ימכור_איש את בתו האיש מוכר את בתו ואין האשה מוכרת בתה שהיה_בדין_ומה_אם הבן שאין אביו רשאי למכרו הרי הוא מוכר את בתו הבת שאביה רשאי למכרה אינו דין שתמכור את בתה תלמוד_לומר_כי ימכור איש איש מוכר את בתו ואין אשה מוכרת את בתה וכי_ימכור_איש את בתו האיש מוכר את בתו ואינו מוכר את בנו שהיה בדין מה אם הבת שאינה נמכרת על הגניבה אביה,0.0,1030000137
ref-m.3.5.3.8.33-ref-m.3.5.3.8.69,ref-mek.7.3.1.146-ref-mek.7.3.1.172,390727,390924,ref-m.3.5.3.8.33,ref-m.3.5.3.8.69,293364,293494,ref-mek.7.3.1.146,ref-mek.7.3.1.172,אביו רשאי למכרו תלמוד_לומר_וכי_ימכור_איש את בתו האיש מוכר את בתו ואינו מוכר את בנו וכי_ימכור_איש האיש מוכר את עצמו ואין האשה,אביו רשאי למכרו תלמוד_לומר_וכי_ימכור_איש את בתו האיש מוכר את בתו ואינו מוכר את בנו וכי_ימכור_איש האיש מוכר את עצמו ואין האשה,21,21,266,266.0,169,169.0,0.0,0.0,124,אביו רשאי למכרו תלמוד_לומר_וכי_ימכור_איש את בתו האיש מוכר את בתו ואינו מוכר את בנו וכי_ימכור_איש האיש מוכר את עצמו ואין האשה,0.0,1030000138
ref-m.3.5.5.4.12-ref-m.3.5.5.4.26,ref-mek.3.1.1.141-ref-mek.3.1.1.156,392935,393018,ref-m.3.5.5.4.12,ref-m.3.5.5.4.26,134088,134179,ref-mek.3.1.1.141,ref-mek.3.1.1.156,השירה הזאת לה' ויאמרו לאמר שאין תלמוד לומר לאמר ומה תלמוד לומר לאמר מלמד שהיו ,שאמר משה שנאמר ויהי ככלות משה לדבר את כל דברי השירה הזאת החמישית שאמר יהושע שנאמר ,15,16,135,135.0,175,175.0,0.7317073170731707,0.8235294117647058,34,שא ה אמרו ל ש לדר אר ה ת מ אמר יו ,0.5853658536585367,1030000139
ref-m.3.5.5.4.27-ref-m.3.5.5.4.47,ref-mek.3.1.1.701-ref-mek.3.1.1.727,393019,393122,ref-m.3.5.5.4.27,ref-m.3.5.5.4.47,136987,137130,ref-mek.3.1.1.701,ref-mek.3.1.1.727,ישראל עונין אחריו של משה על כל דבר ודבר כקוראין את ההלל לכך נאמר לאמר רבי_נחמיה_אומר כקורין את שמע ,אומרים כבני אדם הקוראים את שמע ר'_עקיבא_אומר כבני אדם הקורין את ההלל ר'_אליעזר_בן תדאי אומר משה היה פותח בדבריו תחילה וישראל עונים אחריו ,19,23,139,139.0,176,176.0,0.6715328467153284,0.64,54,אוני ארי  ש ע כב ד קורין את ההלל ל א אמר מיה ורי ת שע ,0.6058394160583942,1030000140
ref-m.3.5.7.4.10-ref-m.3.5.7.4.29,ref-mek.6.9.5.11-ref-mek.6.9.5.26,394955,395066,ref-m.3.5.7.4.10,ref-m.3.5.7.4.29,275420,275500,ref-mek.6.9.5.11,ref-mek.6.9.5.26,בלשון הקדש כל מקום שנאמר כה ככה ענייה ואמירה הרי זה בלשון,תאמר אל_בני_ישראל בלשון הקדש כל מקום שנאמר כה ככה ענייה ואמירה הרי זה בלשון הקדש כל מקום שנאמר כה ככה ענייה ואמירה הרי זה בלשון,12,25,239,239.0,179,179.0,0.5511811023622047,0.16666666666666663,57,בלשון הקדש כל מקום שנאמר כה ככה ענייה ואמירה הרי זה בלשון,0.5511811023622047,1030000141
ref-m.3.5.7.3.14-ref-m.3.5.7.4.18,ref-mek.7.9.1.220-ref-mek.7.9.1.234,394839,395003,ref-m.3.5.7.3.14,ref-m.3.5.7.4.18,318427,318497,ref-mek.7.9.1.220,ref-mek.7.9.1.234,עינו ר'_אליעזר_אומר_נאמר_כאן שילוח ונאמר להלן שילוח מה להלן גט אף כאן,עינו ר'_אליעזר_אומר_נאמר_כאן שילוח ונאמר להלן שילוח מה להלן גט אף כאן,11,11,296,296.0,177,177.0,0.0,0.0,69,עינו ר'_אליעזר_אומר_נאמר_כאן שילוח ונאמר להלן שילוח מה להלן גט אף כאן,0.0,1030000142
ref-m.3.5.7.5.38-ref-m.3.5.7.5.49,ref-mek.8.1.1.176-ref-mek.8.1.1.190,395274,395332,ref-m.3.5.7.5.38,ref-m.3.5.7.5.49,357428,357504,ref-mek.8.1.1.176,ref-mek.8.1.1.190,אלון מורה מה אלון מורה האמור להלן שכם אף אלון מורה האמור ,למלוה או_אינו_אלא ללווה כשהוא אומר אל תקח מאתו נשך ותרבית הרי ללוה אמור ,12,13,403,403.0,181,181.0,0.6388888888888888,0.8461538461538461,32,למוה או וה האור ל  או ורה האמור ,0.5555555555555556,1030000143
ref-m.3.5.9.1.26-ref-m.3.5.9.1.36,ref-mek.7.15.3.132-ref-mek.7.15.3.140,400539,400598,ref-m.3.5.9.1.26,ref-m.3.5.9.1.36,342886,342931,ref-mek.7.15.3.132,ref-mek.7.15.3.140,שנים ושופטיך שנים ואין בית דין שקול מוסיפין עליהן עוד אחד ,שנים ואין בית דין שקול מוסיפין עליהם עוד אחד ,11,9,377,377.0,182,182.0,0.2413793103448276,0.2727272727272727,44,שנים ואין בית דין שקול מוסיפין עליה עוד אחד ,0.24137931034482762,1030000144
ref-m.3.5.9.1.26-ref-m.3.5.9.1.36,ref-mek.7.15.3.177-ref-mek.7.15.3.187,400539,400598,ref-m.3.5.9.1.26,ref-m.3.5.9.1.36,343107,343166,ref-mek.7.15.3.177,ref-mek.7.15.3.187,שנים ושופטיך שנים ואין בית דין שקול מוסיפין עליהן עוד אחד ,בשנים הכתוב מדבר ואין בית דין שקול מוסיפין עליהם עוד אחד ,11,11,379,379.0,183,182.0,0.22413793103448276,0.3846153846153846,47,שנים ו  ואין בית דין שקול מוסיפין עליה עוד אחד ,0.18965517241379315,1030000145
ref-m.3.5.9.6.45-ref-m.3.5.9.6.61,ref-mek.1.15.5.93-ref-mek.1.15.5.110,401676,401757,ref-m.3.5.9.6.45,ref-m.3.5.9.6.61,55642,55735,ref-mek.1.15.5.93,ref-mek.1.15.5.110,אומרים כפר לעמך ישראל אשר פדית ואל תתן דם נקי בקרב עמך ישראל לא היו צריכים לומר ,ואומר מפני עמך אשר פדית ממצרים גוי אלהיו ר'_אליעזר_אומר עבודה זרה עברה עם ישראל בים שנאמר ,17,16,71,71.0,184,184.0,0.6777777777777778,0.7391304347826086,45,אומר פ עמך אשר פדית ואל  ד  בר ע ישראל ים מר ,0.5,1030000146
ref-m.3.6.8.9.24-ref-m.3.6.8.9.30,ref-mek.7.17.1.78-ref-mek.7.17.1.93,421757,421807,ref-m.3.6.8.9.24,ref-m.3.6.8.9.30,348219,348315,ref-mek.7.17.1.78,ref-mek.7.17.1.93,שנתגרשה מן הנשואין ומודים בנתגרשה מן האירוסין ,שנתגרשה מן הנישואין דברי ר'_יוסי_הגלילי ר'_עקיבא_אומר מנין אפילו נתגרשה ונתארמלה מן האירוסין ,7,12,392,392.0,185,185.0,0.5483870967741935,0.6923076923076923,42,שנתגרשה מן הנשואין די בנתגרשה מן האירוסין ,0.5483870967741935,1030000147
ref-m.3.6.9.8.47-ref-m.3.6.9.8.63,ref-mek.7.1.1.116-ref-mek.7.1.1.133,424042,424138,ref-m.3.6.9.8.47,ref-m.3.6.9.8.63,284569,284664,ref-mek.7.1.1.116,ref-mek.7.1.1.133,גט מעושה בישראל כשר ובגוים פסול ובגוים חובטין אותו ואומרים לו עשה מה שישראל אומרים לך וכשר ,גט המעושה בישראל כשר ובגוים פסול אבל גוים חובטין אותו ואומרין לו עשה מה שישראל אומר לך כשר ,17,18,253,253.0,186,186.0,0.08791208791208792,0.4117647058823529,86,גט מעושה בישראל כשר ובגוים פסול בגוים חובטין אותו ואומרי לו עשה מה שישראל אומר לך כשר ,0.05494505494505497,1030000148
ref-m.3.7.4.2.6-ref-m.3.7.4.2.19,ref-mek.7.3.1.119-ref-mek.7.3.1.135,432716,432784,ref-m.3.7.4.2.6,ref-m.3.7.4.2.19,293229,293311,ref-mek.7.3.1.119,ref-mek.7.3.1.135,מכיר את אמו ואינו מכיר את אביו אסופי כל שנאסף מן השוק ואינו מכיר ,מוכר את בתו ואינו מוכר את בנו שהיה בדין מה אם הבת שאינה נמכרת על הגניבה אביה ,14,17,265,261.0,187,187.0,0.5714285714285714,0.6875,40,מכר את ו ואינו מכר את בו י  מ ה אינ מכר ,0.48051948051948057,1030000149
ref-m.3.7.4.4.15-ref-m.3.7.4.4.24,ref-mek.7.5.3.35-ref-mek.7.5.3.47,433066,433115,ref-m.3.7.4.4.15,ref-m.3.7.4.4.24,306867,306932,ref-mek.7.5.3.35,ref-mek.7.5.3.47,אבי אמה ואמה ואם אביה ואמה ואם אבי אביה ואמה ,אביו ואמו אביו שלא אמו אמו שלא אביו מנין_תלמוד_לומר אביו ואמו ,10,11,288,288.0,188,188.0,0.5645161290322581,0.5,31,אבי ואמו אביואמ וא אבי אבי ואמ ,0.5,1030000150
ref-m.4.1.1.1.8-ref-m.4.1.1.1.31,ref-mek.1.19.3.385-ref-mek.1.19.3.396,436458,436576,ref-m.4.1.1.1.8,ref-m.4.1.1.1.31,81033,81095,ref-mek.1.19.3.385,ref-mek.1.19.3.396,לא הרי השור כהרי המבעה ולא הרי המבעה כהרי השור ולא זה וזה שיש בהן רוח חיים כהרי האש שאין בו_רוח_חיים ולא ,לא הרי מילה כהרי תלמוד ולא הרי תלמוד כהרי מילה ולא זה וזה ,22,13,107,107.0,191,189.0,0.6190476190476191,0.7692307692307692,44,לא הרי ה כהרי מ ולא הרי מ כהרי ה ולא זה וזה ,0.5809523809523809,1030000151
ref-m.4.1.1.1.6-ref-m.4.1.1.1.18,ref-mek.7.14.2.224-ref-mek.7.14.2.246,436442,436516,ref-m.4.1.1.1.6,ref-m.4.1.1.1.18,339150,339276,ref-mek.7.14.2.224,ref-mek.7.14.2.246,המבעה כהרי ההבער ולא הרי ההבער כהרי המבעה וההבער שאר כל המזיקין שבתורה מנין_הרי_אתה_דן בנין אב משניהם לא הרי המבעה כהרי ההבער ולא הרי ההבער כהרי,המבעה וההבער שאר כל המזיקין שבתורה מנין_הרי_אתה_דן בנין אב משניהם לא הרי המבעה כהרי ההבער ולא הרי ההבער כהרי המבעה,26,20,361,361.0,189,189.0,0.2916666666666667,0.0,108,המבעה וההבער שאר כל המזיקין שבתורה מנין_הרי_אתה_דן בנין אב משניהם לא הרי המבעה כהרי ההבער ולא הרי ההבער כהרי,0.25,1030000152
ref-m.4.1.1.1.34-ref-m.4.1.1.1.41,ref-mek.7.11.3.52-ref-mek.7.11.3.59,436585,436632,ref-m.4.1.1.1.34,ref-m.4.1.1.1.41,328234,328278,ref-mek.7.11.3.52,ref-mek.7.11.3.59,שדרכן לילך ולהזיק כהרי הבור שאין דרכו לילך ,שדרכו לילך להזיק תאמר בבור שאין דרכו לילך ,8,8,327,327.0,192,192.0,0.16279069767441862,0.6,37,שדרכ לילך להזיק ר בור שאין דרכו לילך ,0.13953488372093026,1030000153
ref-m.4.1.1.1.46-ref-m.4.1.1.2.1,ref-mek.7.14.2.250-ref-mek.7.14.2.263,436657,436734,ref-m.4.1.1.1.46,ref-m.4.1.1.2.1,339292,339377,ref-mek.7.14.2.250,ref-mek.7.14.2.263,שדרכן להזיק וממונן ושמירתן עליך וכשהזיק חב המזיק לשלם תשלומי נזק במיטב כל הארץ,שדרכן להזיק וממונן ושמירתן עליך וכשהזיק חב המזיק לשלם תשלומי נזק במיטב כל הארץ,14,14,364,363.0,193,193.0,0.0,0.0,78,שדרכן להזיק וממונן ושמירתן עליך וכשהזיק חב המזיק לשלם תשלומי נזק במיטב כל הארץ,0.0,1030000154
