baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-n,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.3.4-00.15.17-ref-sifra.3.4-00.15.26,ref-sifre-n.142.2.71-ref-sifre-n.142.2.82,105050,105097,ref-sifra.3.4-00.15.17,ref-sifra.3.4-00.15.26,253140,253203,ref-sifre-n.142.2.71,ref-sifre-n.142.2.82,שנאמר כאן קהל ונאמר להלן קהל מה קהל אמור להלן ,נאמרה כאן שמירה ונאמר להלן שמות יב שמירה מה שמירה האמורה להלן ,1,1,1846,1838.0,342,327.0,0.4193548387096774,0.5555555555555556,5,כאן ונאמר להלן מה להלן,4050000301,10,12
ref-sifra.3.4-00.15.17-ref-sifra.3.4-00.15.26,ref-sifre-n.142.2.212-ref-sifre-n.142.2.221,105050,105097,ref-sifra.3.4-00.15.17,ref-sifra.3.4-00.15.26,253851,253907,ref-sifre-n.142.2.212,ref-sifre-n.142.2.221,שנאמר כאן קהל ונאמר להלן קהל מה קהל אמור להלן ,נאמר כאן במועדו ונא' להלן במועדו מה מועדו האמור להלן ,1,2,1882,1875.0,343,327.0,0.3962264150943396,0.6666666666666667,4,כאן להלן מה להלן,4050000302,10,10
ref-sifra.3.4-00.15.18-ref-sifra.3.4-00.15.26,ref-sifre-n.153.3.18-ref-sifre-n.153.3.26,105057,105097,ref-sifra.3.4-00.15.18,ref-sifra.3.4-00.15.26,264584,264626,ref-sifre-n.153.3.18,ref-sifre-n.153.3.26,כאן קהל ונאמר להלן קהל מה קהל אמור להלן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,9,1,2011,2010.0,351,327.0,0.2439024390243902,0.3333333333333333,5,כאן ונאמר להלן מה להלן,4050000303,9,9
ref-sifra.3.4-00.15.17-ref-sifra.3.4-00.15.26,ref-sifre-n.157.8.90-ref-sifre-n.157.8.99,105050,105097,ref-sifra.3.4-00.15.17,ref-sifra.3.4-00.15.26,281101,281148,ref-sifre-n.157.8.90,ref-sifre-n.157.8.99,שנאמר כאן קהל ונאמר להלן קהל מה קהל אמור להלן ,נאמר כאן בגד ונאמר להלן בגד מה בגד האמור להלן ,1,1,2070,2066.0,344,327.0,0.2391304347826087,0.4285714285714286,5,כאן ונאמר להלן מה להלן,4050000304,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.29,ref-sifre-n.10.1.196-ref-sifre-n.10.1.206,105196,105258,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.29,21732,21784,ref-sifre-n.10.1.196,ref-sifre-n.10.1.206,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן בית דין אף כאן ,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן כאן ,5,1,101,79.0,370,352.0,0.5081967213114754,0.6666666666666667,4,נאמר מה להלן כאן,4050000305,14,11
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.12.1.11-ref-sifre-n.12.1.20,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,23299,23353,ref-sifre-n.12.1.11,ref-sifre-n.12.1.20,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן ,1,1,118,113.0,352,352.0,0.4528301886792453,0.625,3,נאמר מה להלן,4050000306,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.16.1.18-ref-sifre-n.16.1.27,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,27032,27085,ref-sifre-n.16.1.18,ref-sifre-n.16.1.27,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן וכתב ונאמר להלן וכתב מה וכתב האמור להלן ,1,1,189,183.0,353,352.0,0.4489795918367347,0.625,3,נאמר מה להלן,4050000307,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.25.1.643-ref-sifre-n.25.1.652,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,42856,42906,ref-sifre-n.25.1.643,ref-sifre-n.25.1.652,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,1,1,342,340.0,354,352.0,0.4081632653061224,0.625,3,נאמר מה להלן,4050000308,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.26.1.407-ref-sifre-n.26.1.416,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,45337,45384,ref-sifre-n.26.1.407,ref-sifre-n.26.1.416,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן ,1,1,408,406.0,355,352.0,0.391304347826087,0.625,3,נאמר מה להלן,4050000309,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.29.1.150-ref-sifre-n.29.1.159,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,48822,48875,ref-sifre-n.29.1.150,ref-sifre-n.29.1.159,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן ,1,1,482,473.0,356,352.0,0.4615384615384615,0.625,3,נאמר מה להלן,4050000310,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,53469,53519,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,1,1,547,545.0,357,352.0,0.4081632653061224,0.625,3,נאמר מה להלן,4050000311,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.31.3.323-ref-sifre-n.31.3.332,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,57211,57261,ref-sifre-n.31.3.323,ref-sifre-n.31.3.332,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,1,1,594,592.0,358,352.0,0.4081632653061224,0.625,3,נאמר מה להלן,4050000312,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.39.1.88-ref-sifre-n.39.1.97,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,62788,62839,ref-sifre-n.39.1.88,ref-sifre-n.39.1.97,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן ,1,4,651,650.0,359,352.0,0.44,0.625,3,נאמר מה להלן,4050000313,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.73.2.58-ref-sifre-n.73.2.67,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,98021,98075,ref-sifre-n.73.2.58,ref-sifre-n.73.2.67,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן ,1,1,819,817.0,360,352.0,0.4528301886792453,0.625,3,נאמר מה להלן,4050000314,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.73.2.136-ref-sifre-n.73.2.145,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,98432,98486,ref-sifre-n.73.2.136,ref-sifre-n.73.2.145,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן ,1,1,863,857.0,361,352.0,0.4528301886792453,0.625,3,נאמר מה להלן,4050000315,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.75.1.39-ref-sifre-n.75.1.48,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,99689,99742,ref-sifre-n.75.1.39,ref-sifre-n.75.1.48,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן ,1,1,906,899.0,362,352.0,0.4230769230769231,0.625,3,נאמר מה להלן,4050000316,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.113.1.59-ref-sifre-n.113.1.68,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,167764,167814,ref-sifre-n.113.1.59,ref-sifre-n.113.1.68,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן ,1,2,1134,1133.0,363,352.0,0.4081632653061224,0.625,3,נאמר מה להלן,4050000317,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.29,ref-sifre-n.116.1.239-ref-sifre-n.116.1.251,105196,105258,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.29,178884,178948,ref-sifre-n.116.1.239,ref-sifre-n.116.1.251,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן בית דין אף כאן ,מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן ,5,2,1258,1202.0,371,352.0,0.7704918032786885,0.7,3,מה להלן כאן,4050000318,14,13
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.124.1.255-ref-sifre-n.124.1.266,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,212021,212085,ref-sifre-n.124.1.255,ref-sifre-n.124.1.266,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמרה כאן לקיחה ונאמרה להלן שמות יב לקיחה מה לקיחה האמורה להלן ,1,1,1452,1450.0,364,352.0,0.4603174603174603,0.7,3,כאן מה להלן,4050000319,10,12
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.127.5.22-ref-sifre-n.127.5.33,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,223948,224004,ref-sifre-n.127.5.22,ref-sifre-n.127.5.33,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן עפר ונאמר להלן במדבר ה עפר מה עפר האמור להלן ,1,1,1635,1629.0,365,352.0,0.4074074074074074,0.6666666666666667,3,נאמר מה להלן,4050000320,10,12
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.128.2.2-ref-sifre-n.128.2.13,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,224593,224657,ref-sifre-n.128.2.2,ref-sifre-n.128.2.13,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמרה כאן לקיחה ונאמרה להלן שמות יב לקיחה מה לקיחה האמורה להלן ,1,1,1660,1657.0,366,352.0,0.4603174603174603,0.7,3,כאן מה להלן,4050000321,10,12
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.142.2.71-ref-sifre-n.142.2.82,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,253140,253203,ref-sifre-n.142.2.71,ref-sifre-n.142.2.82,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמרה כאן שמירה ונאמר להלן שמות יב שמירה מה שמירה האמורה להלן ,1,1,1847,1838.0,367,352.0,0.5,0.7,3,כאן מה להלן,4050000322,10,12
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.142.2.212-ref-sifre-n.142.2.221,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,253851,253907,ref-sifre-n.142.2.212,ref-sifre-n.142.2.221,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן במועדו ונא' להלן במועדו מה מועדו האמור להלן ,1,2,1883,1875.0,368,352.0,0.4528301886792453,0.6666666666666667,3,נאמר מה להלן,4050000323,10,10
ref-sifra.3.4-00.16.16-ref-sifra.3.4-00.16.25,ref-sifre-n.157.8.90-ref-sifre-n.157.8.99,105196,105243,ref-sifra.3.4-00.16.16,ref-sifra.3.4-00.16.25,281101,281148,ref-sifre-n.157.8.90,ref-sifre-n.157.8.99,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,נאמר כאן בגד ונאמר להלן בגד מה בגד האמור להלן ,1,1,2071,2066.0,369,352.0,0.4130434782608695,0.625,3,נאמר מה להלן,4050000324,10,10
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.19,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,105890,105956,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.19,21732,21780,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן ,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,13,1,83,79.0,373,372.0,0.3939393939393939,0.4285714285714286,6,נאמר כאן ונאמר להלן מה להלן,4050000325,13,10
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,1,1,130,113.0,375,372.0,0.5148514851485149,0.5833333333333333,8,נאמר כאן ונאמר להלן מה להלן אף כאן,4050000326,20,17
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.16.1.18-ref-sifre-n.16.1.34,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,27032,27118,ref-sifre-n.16.1.18,ref-sifre-n.16.1.34,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן וכתב ונאמר להלן וכתב מה וכתב האמור להלן כשר בכל אדם אף וכתב האמור כאן ,1,1,201,183.0,376,372.0,0.3663366336633663,0.6153846153846154,9,נאמר כאן ונאמר להלן מה להלן אף האמור כאן,4050000327,20,17
ref-sifra.3.4-06.4.8-ref-sifra.3.4-06.4.26,ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,105895,105993,ref-sifra.3.4-06.4.8,ref-sifra.3.4-06.4.26,33512,33596,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,5,1,256,243.0,391,372.0,0.5104166666666666,0.5833333333333333,7,כאן ונאמר להלן מה להלן אף כאן,4050000328,19,15
ref-sifra.3.4-06.4.8-ref-sifra.3.4-06.4.26,ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,105895,105993,ref-sifra.3.4-06.4.8,ref-sifra.3.4-06.4.26,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,5,1,313,295.0,392,372.0,0.3958333333333333,0.5833333333333333,8,כאן ונאמר להלן מה להלן אף האמור כאן,4050000329,19,15
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.25.1.643-ref-sifre-n.25.1.667,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,42856,42982,ref-sifre-n.25.1.643,ref-sifre-n.25.1.667,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,1,356,340.0,377,372.0,0.6532258064516129,0.5454545454545454,9,נאמר כאן ונאמר להלן מה להלן אף האמור כאן,4050000330,20,25
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.26.1.407-ref-sifre-n.26.1.423,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,45337,45423,ref-sifre-n.26.1.407,ref-sifre-n.26.1.423,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן ,1,1,421,406.0,378,372.0,0.504950495049505,0.6153846153846154,9,נאמר כאן ונאמר להלן מה להלן אף האמור כאן,4050000331,20,17
ref-sifra.3.4-06.4.5-ref-sifra.3.4-06.4.26,ref-sifre-n.29.1.149-ref-sifre-n.29.1.168,105878,105993,ref-sifra.3.4-06.4.5,ref-sifra.3.4-06.4.26,48816,48924,ref-sifre-n.29.1.149,ref-sifre-n.29.1.168,השם בצפון נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,שמיני נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף שמיני האמור כאן ,3,2,478,473.0,372,372.0,0.6126126126126126,0.6153846153846154,9,נאמר כאן ונאמר להלן מה להלן אף האמור כאן,4050000332,22,20
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,53469,53597,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,1,561,545.0,379,372.0,0.6451612903225806,0.6153846153846154,9,נאמר כאן ונאמר להלן מה להלן אף האמור כאן,4050000333,20,25
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.31.3.323-ref-sifre-n.31.3.347,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,57211,57339,ref-sifre-n.31.3.323,ref-sifre-n.31.3.347,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,1,609,592.0,380,372.0,0.6451612903225806,0.6153846153846154,9,נאמר כאן ונאמר להלן מה להלן אף האמור כאן,4050000334,20,25
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.39.1.88-ref-sifre-n.39.1.102,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,62788,62867,ref-sifre-n.39.1.88,ref-sifre-n.39.1.102,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,1,1,665,650.0,381,372.0,0.4356435643564356,0.5454545454545454,8,נאמר כאן ונאמר להלן מה להלן אף כאן,4050000335,20,15
ref-sifra.3.4-06.4.7-ref-sifra.3.4-06.4.26,ref-sifre-n.73.2.58-ref-sifre-n.73.2.74,105890,105993,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,98021,98113,ref-sifre-n.73.2.58,ref-sifre-n.73.2.74,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תקיעה לאחר תרועה אף תרועה האמורה כאן ,1,1,832,817.0,382,372.0,0.4752475247524752,0.5833333333333333,8,נאמר כאן ונאמר להלן מה להלן אף כאן,4050000336,20,17
